TOKEN	IOB
Frédéric	B-PER
Kalkbrenner	I-PER
,	O
dont	O
la	O
notoriété	O
artistique	O
et	O
les	O
relations	O
mondaines	O
accélérèrent	O
la	O
dissémination	O
du	O
chiroplaste	O
à	O
travers	O
l’Europe.	O
Dans	O
un	O
deuxième	O
temps,	O
Kalkbrenner	B-PER
,	O
qui	O
jugeait	O
le	O
dispositif	O
trop	O
rigide,	O
en	O
proposa	O
une	O
adaptation	O
:	O
le	O
guide-main,	O
simple	O
barre	O
métallique	O
sur	O
laquelle	O
le	O
pianiste	O
venait	O
poser	O
ses	O
poignets	O
et	O
qui	O
n’entravait	O
pas	O
le	O
mouvement	O
des	O
doigts,	O
ce	O
qui	O
permettait,	O
entre	O
autres,	O
le	O
passage	O
du	O
pouce.	O
«	O
Procédé	O
mécanique	O
pour	O
faciliter	O
et	O
abréger	O
l’étude	O
du	O
piano	O
»,	O
L’Illustration,	O
11	O
juillet	O
1846,	O
p.	O
304.	O
D’autres	O
imaginèrent	O
des	O
machines	O
plus	O
ou	O
moins	O
contraignantes	O
destinées	O
à	O
exercer	O
les	O
muscles,	O
à	O
délier	O
les	O
articulations	O
ou	O
encore	O
à	O
augmenter	O
les	O
capacités	O
d’extension.	O
L’entreprise	O
de	O
Félix	B-PER
Levacher	I-PER
d’Urclé	I-PER
est	O
symptomatique	O
de	O
la	O
collaboration	O
entre	O
médecins	O
et	O
musiciens	O
sur	O
ces	O
questions.	O
Le	O
titre	O
interminable	O
(selon	O
l’usage	O
du	O
temps)	O
de	O
l’ouvrage	O
publié	O
par	O
Levacher	B-PER
en	O
1846	O
donne	O
une	O
idée	O
des	O
parties	O
en	O
présence	O
:	O
De	O
l’Anatomie	O
de	O
la	O
main	O
considérée	O
dans	O
ses	O
rapports	O
avec	O
l’exécution	O
de	O
la	O
musique	O
instrumentale	O
ou	O
Nouvelle	O
méthode	O
instrumentale	O
raisonnée	O
basée	O
sur	O
la	O
connaissance	O
de	O
l’Anatomie	O
de	O
la	O
main	O
de	O
F.	O
Levacher	O
d’***…	O
La	O
partie	O
anatomique,	O
qui	O
sert	O
de	O
base	O
à	O
cet	O
ouvrage,	O
a	O
été	O
élaborée	O
sous	O
les	O
conseils	O
de	O
M.	O
le	O
docteur	O
Auzias-Turenne	B-PER
Professeur	O
d’anatomie	O
et	O
de	O
chirurgie	O
à	O
l’École	O
pratique	O
de	O
la	O
Faculté	O
de	O
médecine	O
de	O
Paris	B-LOC
,	O
et	O
est	O
approuvée	O
et	O
annotée	O
par	O
Cruveilhier	B-PER
Professeur	O
d’anatomie	O
pathologique	O
à	O
la	O
Faculté	O
de	O
médecine	O
de	O
Paris	B-LOC
,	O
président	O
perpétuel	O
de	O
la	O
Société	O
anatomique,	O
médecin	O
de	O
l’hôpital	O
de	O
la	O
Charité,	O
membre	O
de	O
l’Académie	O
royale	O
de	O
Médecine	O
et	O
de	O
l’Académie	O
royale	O
des	O
Sciences	O
de	O
Turin	B-LOC
,	O
officier	O
de	O
la	O
Légion	O
d’honneur,	O
etc.,	O
etc.	O
[Cette	O
méthode]	O
est	O
approuvée	O
et	O
exclusivement	O
adoptée	O
par	O
Thalberg	B-PER
.	O
L’équivalence	O
posée	O
par	O
le	O
titre	O
entre	O
anatomie	O
et	O
méthode	O
instrumentale	O
fait	O
écho	O
à	O
l’aréopage	O
convoqué	O
par	O
Levacher	B-PER
pour	O
légitimer	O
son	O
entreprise	O
:	O
deux	O
membres	O
de	O
la	O
Faculté	O
de	O
médecine	O
d’un	O
côté,	O
un	O
pianiste	O
vedette	O
de	O
l’autre	O
(	O
Sigismond	B-PER
Thalberg	I-PER
).	O
La	O
machine	O
imaginée	O
par	O
l’auteur	O
aspire	O
à	O
corriger	O
la	O
faiblesse	O
propre	O
au	O
quatrième	O
doigt	O
en	O
lui	O
imposant	O
une	O
position	O
«	O
anti-naturelle	O
et	O
antipathique	O
Levacher	O
d’Urclé,	O
1846,	O
p.	O
28.	O
»,	O
«	O
par	O
distension	O
ou	O
allongement	O
»,	O
c’est-à-dire	O
par	O
«	O
une	O
tension	O
souvent	O
réitérée	O
et	O
soutenue	O
pendant	O
un	O
temps	O
donné	O
»	O
Ibid.,	O
p.	O
43.	O
.	O
Dans	O
la	O
première	O
moitié	O
du	O
xix	O
e	O
siècle,	O
le	O
musicien	O
est	O
condamné	O
à	O
la	O
résistance	O
physique	O
et	O
contrôlé	O
par	O
des	O
machines	O
conçues	O
pour	O
diriger	O
l’attention	O
de	O
l’élève,	O
uniformiser	O
ses	O
gestes	O
ou	O
surveiller	O
son	O
travail.	O
L’adoption	O
d’une	O
pensée	O
du	O
corps	O
comme	O
mécanisme	O
conduit	O
alors	O
à	O
dissocier	O
radicalement	O
l’intelligence	O
musicale	O
et	O
les	O
gestes	O
du	O
musicien.	O
Frédéric	B-PER
Kalkbrenner	I-PER
,	O
qui	O
proclamait	O
dans	O
sa	O
Méthode	O
pour	O
apprendre	O
le	O
piano-forte	O
à	O
l’aide	O
du	O
guide-mains	O
(1831)	O
qu’«	O
il	O
faut	O
former	O
les	O
doigts	O
avant	O
les	O
yeux	O
Kalkbrenner,	O
1831,	O
p.	O
19	O
»,	O
se	O
targuait	O
de	O
pouvoir	O
simultanément	O
entretenir	O
ses	O
muscles	O
et	O
cultiver	O
son	O
esprit	O
grâce	O
à	O
l’instrument	O
dont	O
il	O
était	O
l’inventeur	O
:	O
Au	O
bout	O
de	O
quelques	O
jours,	O
je	O
compris	O
tout	O
l’avantage	O
que	O
me	O
procurait	O
cette	O
façon	O
nouvelle	O
d’étudier	O
;	O
la	O
position	O
de	O
mes	O
mains	O
ne	O
pouvant	O
plus	O
être	O
fautive,	O
je	O
n’avais	O
point	O
à	O
m’en	O
occuper,	O
ne	O
jouant	O
que	O
des	O
exercices	O
sur	O
les	O
cinq	O
notes.	O
Bientôt	O
je	O
résolus	O
d’essayer	O
de	O
lire	O
tout	O
en	O
donnant	O
à	O
mes	O
doigts	O
leur	O
pâture	O
journalière.	O
Pendant	O
les	O
premières	O
heures	O
cela	O
me	O
parut	O
difficile,	O
le	O
lendemain	O
j’y	O
étais	O
habitué.	O
Depuis	O
j’ai	O
toujours	O
travaillé	O
en	O
lisant	O
Ibid.,	O
«	O
Préface	O
».	O
.	O
La	O
machine	O
libère	O
donc	O
l’artiste	O
de	O
la	O
gymnastique	O
triviale	O
à	O
laquelle	O
l’astreignait	O
le	O
métier	O
de	O
virtuose.	O
Elle	O
n’agit	O
cependant	O
pas	O
seulement	O
sur	O
les	O
membres	O
récalcitrants.	O
Le	O
principal	O
mérite	O
des	O
appareils	O
orthopédiques	O
(si	O
l’on	O
en	O
croit	O
la	O
plupart	O
des	O
auteurs)	O
est	O
leur	O
capacité	O
à	O
orienter	O
correctement	O
l’attention.	O
Logier	B-PER
vante	O
ainsi	O
les	O
avantages	O
du	O
chiroplaste	O
:	O
[…]	O
la	O
main	O
et	O
le	O
bras	O
de	O
l’exécutant	O
(quoiqu’ils	O
aient	O
toute	O
la	O
liberté	O
nécessaire	O
pour	O
agir)	O
sont	O
dans	O
l’impossibilité	O
de	O
se	O
mouvoir	O
à	O
faux,	O
les	O
doigts	O
sont	O
placés	O
de	O
manière	O
à	O
être	O
en	O
état	O
de	O
donner	O
une	O
force	O
égale	O
à	O
chaque	O
note,	O
et	O
l’esprit	O
garde	O
la	O
faculté	O
de	O
fixer	O
exclusivement	O
son	O
attention	O
à	O
la	O
lecture	O
de	O
la	O
musique.	O
De	O
cette	O
manière,	O
les	O
regards	O
de	O
l’élève	O
n’errent	O
pas	O
continuellement	O
de	O
son	O
clavier	O
à	O
son	O
livre,	O
et	O
de	O
son	O
livre	O
à	O
son	O
clavier,	O
et	O
en	O
même	O
temps	O
qu’il	O
acquiert	O
la	O
netteté	O
de	O
l’exécution,	O
il	O
contracte	O
sans	O
peine	O
l’habitude	O
de	O
lire	O
les	O
deux	O
lignes	O
que	O
ses	O
deux	O
mains	O
doivent	O
exécuter	O
à	O
la	O
fois	O
Logier,	O
s.	O
d.	O
(«	O
Préface	O
de	O
l’auteur	O
»).	O
.	O
Rappelons	O
que	O
le	O
concepteur	O
de	O
cet	O
outil	O
d’instruction	O
total	O
avait	O
fini	O
par	O
développer	O
un	O
véritable	O
système	O
articulant	O
à	O
la	O
machine	O
une	O
méthode	O
et	O
des	O
écoles	O
soutenues	O
par	O
une	O
propagande	O
à	O
la	O
fois	O
commerciale	O
et	O
idéologique.	O
L’ampleur	O
de	O
l’organisation	O
«	O
chiroplastique	O
»	O
s’inscrit	O
dans	O
l’ambitieux	O
projet	O
adopté	O
par	O
la	O
plupart	O
des	O
pédagogues	O
depuis	O
la	O
fin	O
du	O
xviii	O
e	O
siècle	O
:	O
transformer	O
le	O
musicien	O
en	O
un	O
être	O
de	O
raison	O
dont	O
le	O
corps	O
réalise	O
les	O
moindres	O
volontés.	O
Il	O
ne	O
s’agit	O
plus	O
d’adapter	O
la	O
pédagogie	O
à	O
chaque	O
apprenti	O
(dans	O
la	O
tradition	O
de	O
rédaction	O
d’exercices	O
spécifiques	O
par	O
le	O
maître	O
pour	O
chacun	O
de	O
ses	O
disciples),	O
mais	O
d’imposer	O
à	O
tous	O
les	O
élèves	O
la	O
même	O
méthode,	O
celle	O
que	O
l’analyse	O
rationnelle	O
aura	O
permis	O
de	O
formuler.	O
Le	O
corps	O
universel	O
l’emportera	O
alors	O
sur	O
les	O
corps	O
particuliers,	O
et	O
les	O
musiciens	O
qui	O
n’arriveront	O
pas	O
à	O
se	O
plier	O
au	O
nouveau	O
modèle	O
(virtuose)	O
seront	O
exclus	O
de	O
la	O
société	O
artistique,	O
abandonnés	O
à	O
leur	O
sort	O
d’individus	O
inaptes.	O
Alors	O
que	O
l’engouement	O
pour	O
les	O
appareils	O
orthopédiques	O
était	O
retombé,	O
Émile	B-PER
Gouget	I-PER
inventorie	O
en	O
1898,	O
dans	O
son	O
Histoire	O
de	O
la	O
main,	O
quelques-uns	O
des	O
«	O
tuteurs	O
mécaniques	O
»	O
fabriqués	O
dans	O
les	O
décennies	O
précédentes.	O
Les	O
commentaires	O
peu	O
amènes	O
de	O
l’auteur	O
sur	O
ce	O
qu’il	O
qualifie	O
d’instruments	O
de	O
torture	O
indiquent	O
que	O
le	O
temps	O
des	O
engins	O
correctifs	O
est	O
décidément	O
passé.	O
Mais	O
ce	O
que	O
ces	O
objets	O
(dans	O
lesquels,	O
rappelons-le,	O
beaucoup	O
de	O
musiciens	O
avaient	O
cru)	O
avaient	O
initié	O
était	O
loin	O
d’être	O
totalement	O
mort	O
au	O
moment	O
où	O
Gouget	B-PER
déclarait	O
leur	O
obsolescence.	O
Ainsi	O
chez	O
Blanche	B-PER
Selva	I-PER
,	O
concertiste	O
et	O
pédagogue	O
attachée	O
au	O
début	O
du	O
xx	O
e	O
siècle	O
à	O
la	O
Schola	O
Cantorum	O
parisienne,	O
s’il	O
n’y	O
a	O
plus	O
d’inquiétants	O
appareillages,	O
l’idéal	O
d’un	O
contrôle	O
strict	O
des	O
mouvements	O
demeure	O
inchangé.	O
Les	O
photographies	O
et	O
les	O
descriptions	O
abondamment	O
détaillées	O
On	O
en	O
trouve	O
un	O
autre	O
exemple	O
dans	O
:	O
Unschuld	O
de	O
Melasfeld,	O
1902.	O
,	O
la	O
discipline	O
quotidienne	O
définie	O
dans	O
les	O
centaines	O
de	O
pages	O
d’une	O
méthode	O
monumentale	O
Blanche	O
Selva,	O
L’Enseignement	O
musical	O
de	O
la	O
technique	O
du	O
piano,	O
six	O
volumes	O
parus	O
à	O
Paris	O
chez	O
Rouart,	O
Lerolle	O
et	O
Cie	O
entre	O
1916	O
et	O
1924.	O
et	O
l’autorité	O
(despotique)	O
du	O
professeur	O
imposent	O
les	O
règles	O
de	O
l’apprentissage	O
de	O
façon	O
aussi	O
stricte	O
qu’un	O
appareil.	O
Ces	O
machines	O
à	O
entraîner,	O
à	O
exercer,	O
à	O
corriger,	O
à	O
éduquer,	O
à	O
fortifier,	O
à	O
automatiser,	O
à	O
égaliser,	O
à	O
mécaniser	O
étaient	O
arrivées	O
au	O
moment	O
où	O
l’Europe	O
se	O
couvrait	O
de	O
pianistes	O
virtuoses	O
et	O
où	O
la	O
demande	O
de	O
formation	O
rapide	O
et	O
efficace	O
était	O
en	O
pleine	O
explosion.	O
Ces	O
engins	O
dont	O
l’usage	O
demeura	O
malgré	O
tout	O
marginal	O
donnaient	O
à	O
voir	O
un	O
condensé	O
de	O
la	O
façon	O
dont	O
les	O
entrepreneurs	O
en	O
progrès	O
musical	O
combinaient	O
l’effort	O
individuel	O
et	O
une	O
idéologie	O
exaltant	O
les	O
vertus	O
héroïques.	O
Les	O
machines	O
n’étaient	O
en	O
quelque	O
sorte	O
que	O
la	O
partie	O
visible	O
d’un	O
projet	O
d’agrandissement	O
du	O
musicien	O
normal	O
dont	O
la	O
littérature	O
musicale	O
elle-même	O
porta	O
les	O
traces.	O
Gouget,	O
1898,	O
p.	O
225,	O
228	O
et	O
229.	O
La	O
partition	O
comme	O
matrice	O
L’étude	O
est	O
le	O
genre	O
le	O
plus	O
emblématique	O
du	O
monde	O
pédagogique	O
surgi	O
à	O
la	O
fin	O
du	O
xviii	O
e	O
et	O
au	O
début	O
du	O
xix	O
e	O
siècle,	O
du	O
développement	O
massif	O
de	O
la	O
pratique	O
amateur,	O
de	O
la	O
croissance	O
du	O
secteur	O
éditorial	O
et	O
de	O
la	O
valorisation	O
du	O
virtuose	O
au	O
concert.	O
Dans	O
son	O
Dictionnaire	O
de	O
musique,	O
Castil-Blaze	O
définit	O
ainsi	O
les	O
études	O
:	O
Sortes	O
de	O
compositions	O
dont	O
le	O
thème	O
est	O
un	O
passage	O
difficile,	O
calqué	O
sur	O
une	O
manière	O
de	O
doigter	O
particulière	O
et	O
scabreuse.	O
On	O
essaye	O
ce	O
passage	O
dans	O
un	O
grand	O
nombre	O
de	O
modulations,	O
sur	O
toutes	O
les	O
positions	O
de	O
l’instrument,	O
et	O
en	O
lui	O
donnant	O
les	O
développements	O
dont	O
il	O
est	O
susceptible.	O
Les	O
études	O
n’étant	O
destinées	O
qu’au	O
travail	O
de	O
cabinet,	O
et	O
à	O
familiariser	O
l’élève	O
avec	O
les	O
difficultés	O
de	O
tous	O
les	O
genres	O
qu’il	O
rencontrera	O
ensuite	O
dans	O
les	O
sonates	O
et	O
les	O
concertos	O
des	O
maîtres	O
fameux,	O
on	O
ne	O
s’attache	O
nullement	O
à	O
les	O
rendre	O
agréables	O
à	O
l’oreille	O
Castil-Blaze,	O
1821,	O
p.223.	O
.	O
Les	O
pièces	O
relevant	O
du	O
nouveau	O
genre	O
se	O
distinguent	O
de	O
la	O
littérature	O
courante	O
parce	O
que	O
leur	O
matériau	O
se	O
fonde	O
presque	O
exclusivement	O
sur	O
le	O
mécanisme	O
instrumental,	O
et	O
