TOKEN	IOB
objets	O
dans	O
un	O
ordonnancement	O
rectangulaire	O
fait	O
de	O
lignes	O
et	O
de	O
colonnes	O
régulières.	O
ell>	O
•	O
•	O
•	O
row>	O
•	B-CELL
•	I-CELL
•	I-CELL
•	I-CELL
•	I-CELL
•	I-CELL
•	I-CELL
•	I-CELL
•	I-CELL
•	I-CELL
•	I-CELL
•	B-CELL
•	I-CELL
•	I-CELL
•	I-CELL
cell>	O
•	O
•	O
•	O
row>	O
11	B-CELL
est	I-CELL
premier	I-CELL
12	B-CELL
n’est	I-CELL
pas	I-CELL
premier	I-CELL
>	O
Il	O
est	O
très	O
facile	O
de	O
vérifier	O
si	O
un	O
nombre	O
entier	O
est	O
premier	O
:	O
on	O
essaie	O
de	O
le	O
diviser	O
par	O
les	O
nombres	O
plus	O
petits	O
que	O
lui	O
autres	O
que	O
1.	O
Si	O
l’on	O
échoue,	O
c’est	O
que	O
le	O
nombre	O
est	O
premier	O
Dans	O
la	O
pratique,	O
c’est	O
facile	O
à	O
faire	O
uniquement	O
pour	O
des	O
nombres	O
assez	O
petits.	O
Sinon,	O
la	O
méthode	O
est	O
impraticable,	O
car	O
trop	O
longue.	O
,	O
d’où	O
la	O
liste	O
entamée	O
plus	O
haut	O
:	O
2,	O
3,	O
5,	O
7…	O
S’il	O
n’est	O
pas	O
certain	O
que	O
tout	O
être	O
intelligent	O
aurait	O
perçu	O
l’intérêt	O
des	O
nombres	O
premiers	O
et	O
donc	O
découvert	O
cette	O
liste,	O
en	O
revanche	O
l’argument	O
de	O
Carl	B-PER
Sagan	I-PER
selon	O
lequel	O
cette	O
liste	O
serait	O
une	O
manifestation	O
d’intelligence	O
supérieure	O
est	O
convaincant.	O
Cette	O
remarque	O
mérite	O
que	O
nous	O
nous	O
y	O
arrêtions	O
un	O
instant	O
:	O
s’il	O
y	O
a	O
d’autres	O
formes	O
d’intelligence	O
que	O
la	O
nôtre,	O
en	O
admettant	O
que	O
l’on	O
puisse,	O
comme	O
cela	O
a	O
été	O
abondamment	O
envisagé	O
dans	O
la	O
science-fiction,	O
capter	O
des	O
signaux	O
manifestant	O
une	O
forme	O
d’intelligence,	O
leur	O
interprétation	O
serait	O
probablement	O
à	O
jamais	O
impossible	O
:	O
si	O
les	O
Martiens	O
discutaient	O
de	O
l’existence	O
de	O
Dieu,	O
le	O
saurait-on	O
?	O
Tandis	O
que	O
les	O
nombres	O
premiers…	O
Leur	O
étude	O
a	O
commencé	O
avec	O
les	O
Grecs,	O
comme	O
le	O
montrent	O
les	O
Éléments	O
de	O
géométrie	O
d’	O
Euclide	B-PER
Euclide.	O
puis	O
les	O
travaux	O
d’	O
Ératosthène	B-PER
(276,	O
Cyrène	B-LOC
-	O
194,	O
Alexandrie	B-LOC
)	O
et	O
Diophante	B-PER
(200-284,	O
Alexandrie	B-LOC
)	O
qui	O
sont	O
les	O
débuts	O
de	O
ce	O
qu’on	O
appelle	O
aujourd’hui	O
la	O
théorie	O
des	O
nombres.	O
Depuis	O
l’Antiquité,	O
la	O
théorie	O
des	O
nombres	O
est	O
au	O
cœur	O
du	O
développement	O
des	O
mathématiques.	O
Peut-on	O
imaginer	O
poursuite	O
plus	O
gratuite	O
?	O
Car	O
cela	O
ne	O
sert	O
à	O
rien.	O
Ou,	O
pour	O
être	O
précis,	O
jusqu’à	O
récemment	O
on	O
pensait	O
que	O
cela	O
ne	O
servait	O
à	O
rien,	O
et	O
les	O
mathématiciens	O
qui	O
y	O
travaillaient	O
s’en	O
glorifiaient,	O
pensant	O
travailler	O
uniquement	O
«	O
pour	O
l’honneur	O
de	O
l’esprit	O
humain	O
«	O
Le	O
but	O
unique	O
de	O
la	O
science,	O
c’est	O
l’honneur	O
de	O
l’esprit	O
humain	O
»	O
(Jacobi,	O
1830).	O
».	O
Les	O
avancées	O
des	O
dernières	O
décennies	O
en	O
cryptographie	O
ont	O
bouleversé	O
leurs	O
tranquilles	O
certitudes	O
:	O
la	O
théorie	O
des	O
nombres,	O
loin	O
d’être	O
seulement	O
recherche	O
pure,	O
est	O
aujourd’hui	O
une	O
des	O
branches	O
les	O
plus	O
«	O
utiles	O
»	O
des	O
mathématiques,	O
avec	O
des	O
applications	O
à	O
la	O
transmission	O
des	O
données	O
confidentielles,	O
notamment	O
militaires.	O
2,	O
3,	O
5,	O
7,	O
11,	O
13,	O
17,	O
19,	O
23,	O
29,	O
31	O
:	O
de	O
ces	O
signes	O
tout	O
de	O
même	O
inutiles	O
les	O
Grecs	O
jugèrent	O
utile	O
de	O
produire	O
des	O
propositions	O
mathématiques	O
:	O
que	O
dire	O
des	O
nombres	O
premiers,	O
et	O
comment	O
le	O
dire	O
?	O
Dans	O
les	O
signaux	O
extraterrestres,	O
ils	O
sont	O
codés	O
comme	O
une	O
suite	O
d’impulsions	O
:	O
2	O
impulsions,	O
puis	O
3,	O
puis	O
5…	O
Mais	O
nous	O
n’en	O
usons	O
pas	O
ainsi,	O
préférant	O
le	O
symbole	O
13	O
à	O
:	O
•	O
•	O
•	O
•	O
•	O
•	O
•	O
•	O
•	O
•	O
•	O
•	O
•	O
.	O
Symbole	O
arbitraire	O
certes,	O
mais	O
symbolisation	O
constitutive	O
de	O
l’écriture	O
des	O
mathématiques,	O
des	O
mathématiques	O
elles-mêmes.	O
Quelques	O
transformations	O
de	O
l’écriture	O
mathématique	O
Nous	O
nous	O
limiterons	O
ici	O
à	O
décrire	O
les	O
étapes	O
essentielles	O
de	O
l’écriture	O
des	O
mathématiques	O
«	O
occidentales	O
»,	O
celles	O
qui	O
sont	O
nées	O
en	O
Grèce	B-LOC
antique	O
et	O
se	O
sont	O
développées	O
chez	O
les	O
Arabes	O
à	O
Bagdad	B-LOC
au	O
Moyen	O
Âge	O
en	O
bénéficiant	O
de	O
l’apport	O
indien,	O
pour	O
revenir	O
en	O
Europe	O
à	O
la	O
fin	O
du	O
Moyen	O
Âge	O
et	O
s’y	O
épanouir	O
à	O
partir	O
du	O
xvii	O
e	O
siècle.	O
Page	O
de	O
géométrie,	O
in	O
Elementa	O
Geometriae	O
d’Euclide,	O
Venise,	O
1482.	O
British	O
Museum,	O
Londres.	O
La	O
démarche	O
déductive.	O
Les	O
Grecs	O
apportent	O
aux	O
mathématiques	O
et	O
à	O
leur	O
écriture	O
deux	O
avancées	O
décisives	O
concomitantes.	O
La	O
première	O
est	O
la	O
place	O
centrale	O
de	O
la	O
méthode	O
déductive	O
:	O
on	O
ne	O
s’intéresse	O
plus	O
tant	O
à	O
disposer	O
de	O
méthodes	O
de	O
calcul	O
plus	O
ou	O
moins	O
précises	O
ou	O
de	O
faits	O
géométriques	O
empiriques,	O
mais	O
à	O
la	O
production	O
d’un	O
raisonnement	O
logique	O
prouvant	O
des	O
énoncés	O
généraux.	O
Mais	O
comme	O
la	O
déduction	O
doit	O
partir	O
de	O
quelque	O
part,	O
la	O
deuxième	O
avancée	O
grecque,	O
dont	O
les	O
Éléments	O
d’	O
Euclide	B-PER
sont	O
caractéristiques,	O
consiste	O
à	O
poser	O
des	O
axiomes,	O
propriétés	O
consensuelles	O
considérées	O
comme	O
vraies	O
au	O
départ	O
de	O
la	O
chaîne	O
déductive	O
Le	O
système	O
d’axiomes	O
est	O
arbitraire,	O
mais	O
c’est	O
la	O
richesse	O
de	O
la	O
théorie	O
qu’on	O
en	O
déduit,	O
richesse	O
formelle	O
ou	O
capacité	O
à	O
rendre	O
compte	O
de	O
la	O
réalité	O
physique,	O
qui	O
lui	O
donne	O
de	O
la	O
valeur.	O
:	O
définitions,	O
axiomes,	O
propositions.	O
La	O
comparaison	O
des	O
Éléments	O
avec	O
un	O
texte	O
contemporain	O
montre	O
que	O
sur	O
ce	O
plan	O
la	O
norme	O
définie	O
par	O
Euclide	B-PER
reste	O
actuelle.	O
Portrait	O
de	O
Leonardo	O
Fibonacci	O
(1170-1245).	O
Système	O
de	O
numération.	O
Par	O
rapport	O
à	O
aujourd’hui,	O
une	O
des	O
choses	O
qui	O
manquaient	O
aux	O
Grecs	O
est	O
le	O
système	O
de	O
numération	O
décimale	O
ou	O
un	O
autre	O
système	O
d’efficacité	O
comparable.	O
Notre	O
système	O
est	O
une	O
«	O
numération	O
de	O
position	O
en	O
base	O
10	O
»	O
qui	O
nécessite	O
10	O
symboles.	O
Dans	O
un	O
tel	O
système,	O
l’interprétation	O
des	O
symboles,	O
les	O
chiffres,	O
utilisés	O
pour	O
représenter	O
les	O
nombres,	O
dépend	O
entièrement	O
de	O
leur	O
position.	O
On	O
en	O
trouve	O
les	O
premières	O
traces	O
en	O
Inde	B-LOC
dès	O
le	O
vi	O
e	O
siècle,	O
sans	O
que	O
l’on	O
sache	O
s’il	O
avait	O
été	O
inventé	O
par	O
les	O
Indiens,	O
ou	O
importé	O
de	O
Chine	B-LOC
ou	O
d’ailleurs.	O
Au	O
viii	O
e	O
siècle,	O
sous	O
l’impulsion	O
du	O
calife	O
Al-Mamoun	B-PER
,	O
Bagdad	B-LOC
devient	O
le	O
principal	O
centre	O
mathématique	O
du	O
monde,	O
bénéficiant	O
à	O
la	O
fois	O
de	O
l’apport	O
grec,	O
par	O
la	O
traduction	O
systématique	O
par	O
les	O
savants	O
de	O
la	O
Maison	O
de	O
la	O
sagesse	O
des	O
manuscrits	O
conservés	O
à	O
Constantinople	B-LOC
,	O
et	O
de	O
l’influence	O
indienne.	O
On	O
y	O
adopte	O
rapidement	O
le	O
système	O
indien	O
de	O
numération,	O
probablement	O
dès	O
la	O
première	O
moitié	O
du	O
viii	O
e	O
siècle	O
Il	O
est	O
exposé	O
dans	O
Al-Khwarizmi.	O
Le	O
mot	O
«	O
algorithme	O
»	O
est	O
dérivé	O
du	O
nom	O
du	O
mathématicien	O
de	O
Bagdad	O
Al-Khwarizmi	O
(790-840)	O
:	O
le	O
titre	O
latin	O
de	O
l’ouvrage	O
pourrait	O
se	O
traduire	O
par	O
:	O
«	O
Al-Khwarizmi	O
sur	O
l’art	O
indien	O
de	O
la	O
numération	O
».	O
La	O
notion	O
d’algorithme,	O
très	O
importante	O
historiquement,	O
a	O
pris	O
une	O
place	O
centrale	O
avec	O
l’apparition	O
de	O
l’informatique	O
:	O
un	O
programme	O
n’est	O
rien	O
d’autre	O
que	O
l’écriture	O
d’un	O
algorithme	O
dans	O
un	O
langage	O
de	O
programmation.	O
.	O
La	O
méthode	O
se	O
répand	O
dans	O
le	O
monde	O
arabe	O
par	O
l’intermédiaire	O
des	O
marchands,	O
et	O
c’est	O
à	O
Bejaia	B-LOC
(dans	O
l’	O
Algérie	B-LOC
d’aujourd’hui)	O
que	O
Léonard	B-PER
de	I-PER
Pise	I-PER
,	O
alias	O
Fibonacci	B-PER
,	O
l’apprend	O
à	O
la	O
fin	O
du	O
xii	O
e	O
siècle	O
et	O
l’expose	O
dans	O
son	O
Liber	O
Abaci	O
Fibonacci,	O
1202.	O
.	O
La	O
numération	O
dite	O
«	O
arabe	O
»,	O
et	O
en	O
fait	O
indienne,	O
est	O
ensuite	O
progressivement	O
adoptée	O
dans	O
toute	O
l’Europe.	O
On	O
saisit	O
bien	O
le	O
saut	O
symbolique	O
que	O
représente	O
la	O
numération	O
de	O
position	O
par	O
rapport	O
au	O
système	O
des	O
chiffres	O
romains.	O
Alors	O
pourquoi	O
cette	O
méthode	O
difficile	O
se	O
répand-elle	O
aussi	O
universellement	O
?	O
Une	O
réponse	O
est	O
la	O
facilité	O
des	O
calculs,	O
c’est-à-dire	O
l’existence	O
d’un	O
algorithme	O
simple	O
et	O
efficace	O
permettant	O
d’effectuer	O
les	O
calculs	O
(multiplication,	O
division).	O
Pour	O
la	O
multiplication,	O
un	O
tel	O
algorithme	O
est	O
détaillé	O
dans	O
l’ouvrage	O
d’	O
Al-Khwarizmi	B-PER
Ibid.	O
,	O
qui	O
est	O
pour	O
l’essentiel	O
le	O
même	O
que	O
celui	O
enseigné	O
dans	O
l’enseignement	O
primaire	O
:	O
on	O
apprend	O
à	O
«	O
poser	O
»	O
sa	O
multiplication	O
et	O
on	O
combine	O
des	O
multiplications	O
par	O
les	O
nombres	O
à	O
un	O
chiffre	O
et	O
une	O
addition	O
–	O
avec	O
des	O
«	O
retenues	O
»	O
éventuelles	O
à	O
tous	O
les	O
stades	O
Il	O
y	O
a	O
ici	O
un	O
point	O
mathématiquement	O
délicat	O
:	O
la	O
distinction	O
entre	O
nombre	O
et	O
écriture	O
du	O
nombre.	O
Les	O
nombres	O
«	O
347	O
»	O
et	O
«	O
59	O
»	O
s’écrivent	O
respectivement	O
347	O
et	O
59.	O
La	O
multiplication	O
«	O
347	O
»	O
×	O
«	O
59	O
»	O
=	O
«	O
20	O
473	O
»	O
qui	O
a	O
pour	O
écriture	O
20	O
473.	O
L’algorithme	O
de	O
la	O
multiplication	O
donne	O
une	O
méthode	O
pour	O
établir	O
cette	O
représentation,	O
justifiée	O
par	O
un	O
théorème	O
montrant	O
qu’en	O
effet	O
le	O
résultat	O
de	O
la	O
multiplication	O
et	O
le	O
résultat	O
fourni	O
par	O
l’algorithme	O
coïncident.	O
.	O
Calcul	O
algébrique.	O
Al-Khwarizmi	B-PER
est	O
surtout	O
l’inventeur	O
de	O
l’algèbre	O
Son	O
ouvrage	O
principal	O
est	O
Al-Khwarizmi,	O
825,	O
Al	O
Kitab	O
al	O
Mukhtasar	O
fi	O
Hosab	O
al	O
jabr	O
wal-I-Muqabala,	O
publié	O
vers	O
825.	O
Le	O
mot	O
«	O
algèbre	O
»	O
est	O
dérivé	O
du	O
mot	O
«	O
al	O
jabr	O
»	O
contenu	O
dans	O
le	O
titre	O
du	O
livre,	O
qui	O
en	O
effet	O
donne	O
les	O
bases	O
du	O
calcul	O
algébrique.	O
.	O
C’est	O
lui	O
qui,	O
pour	O
la	O
première	O
fois,	O
donne	O
la	O
résolution	O
complète	O
des	O
équations	O
du	O
second	O
degré.	O
C’est	O
d’autant	O
plus	O
remarquable	O
que	O
ses	O
calculs	O
algébriques	O
sont	O
formulés	O
par	O
des	O
phrases	O
en	O
langue	O
naturelle.	O
Pour	O
lui,	O
une	O
équation	O
se	O
formule	O
de	O
la	O
manière	O
suivante	O
:	O
«	O
un	O
mal	O
et	O
dix	O
xay	O
égale	O
trente-neuf	O
dirhams	O
»,	O
ce	O
qui	O
se	O
traduit	O
en	O
langage	O
mathématique	O
moderne	O
par	O
la	O
résolution	O
de	O
l’équation	O
x	O
2+10x	O
=	O
39.	O
Il	O
faut	O
attendre	O
sept	O
siècles	O
pour	O
que	O
les	O
algébristes	O
italiens	O
(	O
Tartaglia	B-PER
,	O
Cardan	B-PER
,	O
Bombelli	B-PER
…)	O
aillent	O
au-delà,	O
avec	O
la	O
résolution	O
des	O
équations	O
du	O
troisième	O
degré.	O
Mais	O
chez	O
eux	O
comme	O
chez	O
Al-Khwarizmi	B-PER
,	O
les	O
calculs	O
algébriques	O
sont	O
formulés	O
en	O
langue	O
naturelle	O
:	O
dans	O
les	O
écrits	O
de	O
l’algébriste	O
italien	O
Cardan	B-PER
(1501-1576)	O
Cardan,	O
1545.	O
La	O
résolution	O
elle-même	O
est	O
attribuée	O
à	O
Tartaglia,	O
mais	O
c’est	O
Cardan	O
qui	O
la	O
publie	O
pour	O
la	O
première	O
fois.	O
,	O
on	O
trouve	O
des	O
phrases	O
du	O
type	O
:	O
prends	O
le	O
tiers	O
du	O
nombre	O
des	O
choses	O
au	O
cube,	O
auquel	O
tu	O
additionnes	O
le	O
carré	O
de	O
la	O
moitié	O
du	O
nombre	O
de	O
l’équation,	O
et	O
de	O
tout	O
cela	O
tu	O
extrais	O
la	O
racine	O
carrée	O
qui	O
se	O
traduit	O
en	O
langue	O
moderne	O
par	O
l’expression	O
Écriture	O
symbolique.	O
Une	O
troisième	O
révolution	O
Sur	O
l’écriture	O
symbolique	O
en	O
mathématiques	O
et	O
ses	O
enjeux,	O
on	O
pourra	O
se	O
reporter	O
à	O
Serfati,	O
2005.	O
se	O
produit	O
avec	O
l’invention	O
de	O
l’écriture	O
symbolique,	O
dont	O
l’introduction	O
revient	O
à	O
François	B-PER
Viète	I-PER
(	O
Fontenay-le-Comte	B-LOC
1540	O
-	O
Paris	B-LOC
1603).	O
Son	O
traité	O
Viète,	O
1591.	O
est	O
le	O
premier	O
où	O
l’on	O
utilise	O
systématiquement	O
des	O
lettres	O
pour	O
symboliser	O
des	O
quantités	O
connues	O
(les	O
consonnes)	O
ou	O
inconnues	O
(les	O
voyelles).	O
Notre	O
usage	O
de	O
la	O
lettre	O
x	O
en	O
est	O
directement	O
issu.	O
Cette	O
révolution	O
est	O
confirmée	O
quelques	O
années	O
plus	O
tard	O
par	O
Descartes	B-PER
,	O
dont	O
l’écriture	O
des	O
mathématiques	O
est	O
très	O
proche	O
d’une	O
écriture	O
moderne,	O
comme	O
une	O
lecture,	O
même	O
en	O
diagonale,	O
de	O
l’appendice	O
«	O
Géométrie	O
»	O
du	O
Discours	O
de	O
la	O
méthode	O
Descartes,	O
1637.	O
suffit	O
à	O
en	O
convaincre.	O
L’écriture	O
symbolique	O
n’est	O
pas	O
seulement	O
affaire	O
de	O
commodité.	O
Revenons	O
un	O
peu	O
en	O
arrière	O
avec	O
l’invention	O
par	O
les	O
algébristes	O
italiens	O
des	O
nombres	O
«	O
imaginaires	O
»	O
au	O
xvi	O
e	O
siècle.	O
Dans	O
les	O
travaux	O
de	O
Cardan	B-PER
,	O
puis	O
de	O
Bombelli	B-PER
,	O
intervient,	O
comme	O
pur	O
artifice	O
de	O
calcul,	O
un	O
«	O
nombre	O
»,	O
noté	O
aujourd’hui	O
i,	O
dont	O
le	O
carré	O
est	O
-1	O
(i	O
2	O
=	O
-1)	O
;	O
ce	O
«	O
nombre	O
»	O
ne	O
peut	O
pas	O
en	O
être	O
un	O
au	O
sens	O
habituel	O
du	O
terme,	O
car	O
la	O
règle	O
des	O
signes	O
impose	O
que	O
le	O
carré	O
d’un	O
nombre	O
soit	O
positif.	O
Donc	O
-1	O
ne	O
peut	O
pas	O
être	O
le	O
carré	O
d’un	O
nombre	O
:	O
le	O
«	O
nombre	O
»	O
i	O
est	O
imaginaire.	O
Mais	O
une	O
fois	O
qu’on	O
l’a	O
accepté,	O
on	O
doit	O
aussi	O
accepter	O
d’autres	O
nombres	O
tout	O
aussi	O
«	O
imaginaires	O
»,	O
que	O
l’on	O
peut	O
obtenir	O
par	O
les	O
opérations	O
usuelles	O
(addition,	O
multiplication)	O
à	O
partir	O
de	O
i	O
et	O
des	O
nombres	O
réels	O
(exemples	O
:	O
3i,	O
i+1).	O
Pour	O
Cardan	B-PER
et	O
Bombelli	B-PER
,	O
ces	O
nombres	O
imaginaires	O
ne	O
sont	O
qu’un	O
artifice,	O
certes	O
indispensable,	O
pour	O
le	O
calcul	O
des	O
solutions	O
de	O
l’équation	O
du	O
3e	O
degré.	O
Ils	O
sont	O
néanmoins	O
appelés	O
à	O
jouer	O
un	O
rôle	O
central	O
dans	O
toutes	O
les	O
mathématiques	O
à	O
partir	O
du	O
xviii	O
e	O
siècle,	O
quand	O
Leonhard	B-PER
Euler	I-PER
Mathématicien	O
suisse	O
(1707-1783).	O
introduit	O
la	O
notation	O
i	O
et	O
fait	O
des	O
nombres	O
imaginaires	O
des	O
objets	O
d’étude	O
en	O
soi,	O
même	O
si,	O
pour	O
lui,	O
ces	O
nombres	O
ne	O
sont	O
que	O
des	O
symboles.	O
Ce	O
n’est	O
que	O
bien	O
plus	O
tard,	O
au	O
xix	O
e	O
siècle,	O
qu’on	O
donnera	O
à	O
ces	O
symboles	O
un	O
sens	O
précis,	O
comme	O
objets	O
géométriques	O
;	O
en	O
renversant	O
le	O
cheminement,	O
on	O
donne	O
ainsi	O
le	O
statut	O
de	O
nombre	O
à	O
des	O
objets	O
géométriques	O
Il	O
ne	O
faut	O
pas	O
confondre	O
cette	O
rupture	O
avec	O
celle	O
de	O
Descartes,	O
qui,	O
par	O
la	O
méthode	O
des	O
coordonnées,	O
rend	O
compte	O
de	O
la	O
géométrie	O
par	O
le	O
calcul.	O
Ici,	O
ce	O
sont	O
les	O
points	O
de	O
l’espace	O
eux-mêmes	O
qui	O
deviennent	O
des	O
nombres.	O
On	O
pourra	O
consulter	O
Dhombres,	O
2005.	O
,	O
ce	O
qui	O
sera	O
une	O
source	O
considérable	O
d’idées	O
à	O
partir	O
du	O
xix	O
e	O
siècle.	O
Avec	O
le	O
calcul	O
symbolique	O
apparaissent	O
donc	O
deux	O
choses	O
:	O
un	O
outil	O
d’une	O
incomparable	O
efficacité,	O
qui	O
permet	O
des	O
calculs	O
qu’on	O
ne	O
pouvait	O
pas	O
faire	O
auparavant,	O
mais	O
aussi	O
une	O
méthode	O
de	O
création	O
d’objets	O
mathématiques	O
nouveaux,	O
dont	O
l’acte	O
de	O
naissance	O
consiste	O
à	O
préciser	O
les	O
règles	O
de	O
calcul	O
auquel	O
il	O
obéit.	O
Portrait	O
de	O
Leonhard	O
Euler	O
(1707-1783).	O
Gravure	O
sans	O
date	O
du	O
xix	O
e	O
siècle.	O
Avant	O
même	O
Euler	B-PER
,	O
c’est	O
Leibniz	B-PER
qui,	O
à	O
la	O
fin	O
du	O
xvii	O
e	O
siècle,	O
est	O
le	O
représentant	O
le	O
plus	O
caractéristique	O
de	O
cette	O
approche.	O
Entre	O
1666	O
et	O
1676	O
est	O
inventé	O
le	O
calcul	O
appelé	O
«	O
différentiel	O
»	O
ou	O
«	O
infinitésimal	O
»	O
de	O
manière	O
indépendante	O
par	O
Newton	B-PER
et	O
Leibniz	B-PER
Isaac	O
Newton	O
(Woolsthorpe1642	O
-	O
Londres1727)	O
a	O
élaboré	O
son	O
«	O
calcul	O
des	O
fluxions	O
»	O
dès	O
1666	O
;	O
mais	O
la	O
première	O
publication	O
le	O
développant	O
est	O
Newton	O
1687.	O
Gottfried	O
Wilhelm	O
Leibniz	O
(Leipzig1646	O
-	O
Hanovre1716)	O
élabore	O
son	O
calcul	O
différentiel	O
entre	O
1673	O
et	O
1676,	O
et	O
l’expose	O
dans	O
Leibniz,	O
1684.	O
.	O
Il	O
s’agit	O
de	O
deux	O
questions	O
a	O
priori	O
distinctes	O
:	O
calculer	O
les	O
aires	O
de	O
surfaces	O
délimitées	O
par	O
des	O
courbes	O
et	O
calculer	O
les	O
tangentes	O
à	O
ces	O
courbes.	O
A	O
posteriori,	O
ce	O
sont	O
les	O
deux	O
faces	O
du	O
même	O
problème.	O
Il	O
ne	O
fait	O
aucun	O
doute	O
que	O
l’approche	O
de	O
Newton	B-PER
,	O
inspirée	O
par	O
la	O
physique,	O
est	O
plus	O
propice	O
à	O
une	O
présentation	O
rigoureuse.	O
Mais	O
Leibniz	B-PER
a	O
le	O
génie	O
des	O
notations	O
symboliques	O
;	O
il	O
a	O
recours	O
aux	O
«	O
infinitésimaux	O
»	O
–	O
notion	O
qui	O
n’a	O
aucun	O
sens	O
Cette	O
assertion	O
doit	O
être	O
nuancée	O
:	O
la	O
découverte	O
de	O
l’analyse	O
«	O
non	O
standard	O
»	O
dans	O
les	O
années	O
1960,	O
à	O
partir	O
des	O
travaux	O
des	O
logiciens,	O
a	O
permis	O
de	O
donner	O
un	O
sens	O
aux	O
infinitésimaux	O
de	O
Leibniz.	O
cohérent	O
avec	O
le	O
reste	O
des	O
mathématiques	O
–	O
pour	O
lesquels	O
il	O
invente	O
les	O
notations	O
dx,	O
dy…	O
Leibniz	B-PER
n’y	O
attache	O
aucune	O
interprétation	O
mathématique	O
rigoureuse,	O
mais	O
des	O
règles	O
opératoires	O
précises	O
et	O
une	O
heuristique	O
qui	O
lui	O
permettent	O
de	O
construire	O
une	O
théorie	O
efficace.	O
Celle-ci	O
s’impose	O
dans	O
l’Europe	O
entière	O
dès	O
le	O
début	O
du	O
xviii	O
e	O
siècle.	O
L’explication	O
en	O
est	O
simple	O
:	O
comme	O
pour	O
le	O
système	O
de	O
numération	O
de	O
position	O
et	O
comme	O
pour	O
le	O
calcul	O
symbolique	O
de	O
Viète	B-PER
et	O
Descartes	B-PER
,	O
les	O
notations	O
de	O
Leibniz,	O
qui	O
sont	O
associées	O
à	O
des	O
règles	O
de	O
calcul	O
simples,	O
ont	O
l’avantage	O
d’une	O
ergonomie	O
bien	O
supérieure	O
à	O
celles	O
de	O
Newton	B-PER
.	O
À	O
l’inverse	O
du	O
golem	O
des	O
légendes	O
juives	O
qui	O
devenait	O
vivant	O
lorsque	O
l’on	O
inscrivait	O
les	O
trois	O
lettres	O
EMET	O
formant	O
le	O
mot	O
«	O
vérité	O
»,	O
mais	O
pouvait	O
être	O
désactivé	O
par	O
les	O
deux	O
lettres	O
MET	O
du	O
mot	O
«	O
mort	O
»,	O
les	O
symboles	O
mathématiques,	O
tels	O
que	O
l’imaginaire	O
i	O
d’	O
Euler	B-PER
,	O
ou	O
le	O
dx	O
de	O
Leibniz	B-PER
prennent	O
vie	O
une	O
fois	O
pour	O
toutes.	O
Le	O
texte	O
mathématique	O
Les	O
mathématiciens	O
Par	O
convention,	O
dans	O
ce	O
texte,	O
le	O
mot	O
mathématicien	O
se	O
réfère	O
uniquement	O
au	O
chercheur	O
en	O
mathématiques	O
qui	O
travaille	O
dans	O
la	O
recherche	O
académique	O
(quel	O
que	O
soit	O
son	O
statut	O
:	O
pour	O
la	O
France,	O
enseignant-chercheur	O
ou	O
chercheur	O
dans	O
un	O
organisme).	O
sont	O
des	O
écrivains	O
:	O
ils	O
«	O
produisent	O
»	O
des	O
textes,	O
surtout	O
des	O
articles	O
de	O
revues	O
spécialisées,	O
mais	O
aussi	O
des	O
livres	O
(monographies,	O
manuels,	O
ouvrages	O
de	O
synthèse).	O
Comme	O
la	O
recherche	O
en	O
cours	O
