TOKEN	IOB
s’uniformise,	O
forment	O
un	O
nouvel	O
ensemble	O
d’images	O
expérimentales	O
du	O
monde	O
subatomique	O
qui	O
prennent	O
leur	O
place	O
à	O
côté	O
de	O
l’atome	O
sphérique	O
sans	O
jamais	O
le	O
supplanter,	O
et	O
qui	O
à	O
leur	O
tour	O
contribuent	O
à	O
l’élaboration	O
de	O
nouveaux	O
modèles	O
de	O
l’atome	O
;	O
à	O
commencer	O
par	O
l’atome	O
de	O
Bohr	O
«	O
planétaire	O
»,	O
autre	O
icône	O
visuelle	O
qui	O
continue	O
de	O
peupler	O
notre	O
imaginaire	O
malgré	O
sa	O
remise	O
en	O
cause	O
par	O
les	O
physiciens	O
dès	O
les	O
années	O
1920	O
Arne	O
Schirrmacher,	O
Looking	O
into	O
(the)	O
matter	O
:	O
scientific	O
artifacts	O
and	O
atomistic	O
iconography,	O
in	O
Peter	O
Morris,	O
Klaus	O
Staubermann	O
(éd.)	O
:	O
Illuminating	O
instruments,	O
Washington,	O
2010,	O
p.	O
131-155	O
.	O
On	O
entrevoit	O
déjà	O
les	O
différentes	O
fonctions	O
que	O
peuvent	O
remplir	O
les	O
représentations	O
visuelles	O
dans	O
ce	O
contexte,	O
à	O
la	O
fois	O
outils	O
de	O
recherche,	O
techniques	O
de	O
visualisation,	O
traces	O
instrumentales,	O
preuves	O
enfin	O
de	O
l’existence	O
empirique	O
de	O
nouvelles	O
entités	O
invisibles,	O
mais	O
aussi	O
moyen	O
de	O
communication	O
et	O
de	O
vulgarisation	O
des	O
résultats	O
scientifiques.	O
On	O
aurait	O
tort	O
d’ailleurs	O
de	O
trop	O
vouloir	O
distinguer	O
ce	O
qui	O
relève	O
de	O
la	O
recherche	O
«	O
en	O
propre	O
»	O
et	O
de	O
sa	O
communication.	O
La	O
science	O
est	O
une	O
entreprise	O
collective,	O
qui	O
passe	O
le	O
plus	O
souvent	O
par	O
une	O
circulation	O
intense	O
des	O
personnes,	O
des	O
instruments,	O
des	O
informations	O
au	O
sein	O
des	O
milieux	O
scientifiques	O
et	O
au-delà.	O
La	O
communication	O
par	O
des	O
moyens	O
verbaux,	O
écrits	O
ou	O
visuels	O
est	O
à	O
ce	O
titre	O
le	O
coeur	O
du	O
travail	O
scientifique	O
et	O
non	O
pas	O
simplement	O
son	O
prolongement.	O
Les	O
travaux	O
du	O
physico-chimiste	O
parisien	O
Jean	O
Perrin	O
en	O
fournissent	O
un	O
exemple	O
particulièrement	O
frappant.	O
Ayant	O
débuté	O
sa	O
carrière	O
par	O
des	O
travaux	O
expérimentaux	O
montrant	O
que	O
les	O
rayons	O
cathodiques	O
sont	O
constitués	O
de	O
particules	O
porteuses	O
de	O
charges	O
négatives	O
(que	O
l’on	O
baptisera	O
ultérieurement	O
électrons),	O
il	O
se	O
distingue	O
surtout	O
dans	O
les	O
années	O
1900	O
par	O
une	O
série	O
d’expériences	O
sur	O
le	O
mouvement	O
brownien	O
destinées	O
à	O
apporter	O
la	O
preuve	O
décisive	O
de	O
l’existence	O
empirique	O
de	O
l’atome.	O
L’importance	O
que	O
revêt	O
l’image	O
pour	O
Perrin	O
est	O
manifeste	O
dès	O
les	O
premières	O
pages	O
d’un	O
long	O
article	O
publié	O
dans	O
les	O
Annales	O
de	O
chimie	O
et	O
de	O
physique	O
en	O
1909,	O
la	O
synthèse	O
la	O
plus	O
complète	O
de	O
ses	O
recherches	O
sur	O
ce	O
sujet.	O
Après	O
une	O
présentation	O
succincte	O
du	O
mouvement	O
brownien,	O
cette	O
agitation	O
incessante	O
et	O
désordonnée	O
que	O
l’on	O
observe	O
au	O
microscope	O
lorsque	O
l’on	O
saupoudre	O
des	O
particules	O
très	O
fines	O
sur	O
un	O
liquide	O
au	O
repos,	O
Perrin	O
indique	O
que	O
l’«	O
on	O
peut	O
rendre	O
ce	O
phénomène	O
visible	O
à	O
tout	O
un	O
auditoire	O
mais	O
que	B-PER
cette	O
projection	O
est	O
difficile	O
».	O
Il	O
consacre	O
ensuite	O
plusieurs	O
pages	O
à	O
en	O
détailler	O
la	O
technique	O
en	O
indiquant	O
toutes	O
les	O
précautions	O
à	O
prendre	O
:	O
passage	O
des	O
rayons	O
lumineux	O
à	O
travers	O
une	O
cuve	O
d’eau	O
pour	O
filtrer	O
les	O
rayons	O
calorifiques	O
susceptibles	O
de	O
réchauffer	O
la	O
solution,	O
usage	O
d’un	O
objectif	O
à	O
immersion,	O
d’un	O
oculaire	O
à	O
fort	O
grossissement	O
et	O
d’un	O
prisme	O
à	O
réflexion	O
totale,	O
qui	O
projettent	O
une	O
image	O
de	O
l’agitation	O
des	O
granules	O
sur	O
un	O
écran	O
de	O
verre	O
dépoli	O
et	O
quadrillé	O
;	O
enfin	O
préparation	O
d’une	O
émulsion	O
appropriée,	O
avec	O
des	O
granules	O
de	O
taille	O
suffisante	O
pour	O
être	O
perceptibles	O
par	O
des	O
spectateurs	O
situés	O
à	O
plus	O
de	O
trois	O
mètres	O
de	O
distance	O
Jean	O
Perrin,	O
Mouvement	O
brownien	O
et	O
réalité	O
moléculaire,	O
in	O
Annales	O
de	O
chimie	O
et	O
de	O
physique,	O
sér.	O
8,	O
vol.	O
8,	O
1909,	O
p.	O
1-114,	O
citation	O
p.	O
6-7	O
(voir	O
illustration	O
p.	O
37).	O
L’expertise	O
en	O
la	O
matière	O
de	O
Perrin,	O
comme	O
il	O
apparaît	O
plus	O
loin	O
dans	O
le	O
texte,	O
provient	O
de	O
son	O
usage,	O
dans	O
ses	O
expériences	O
mêmes,	O
de	O
ce	O
dispositif	O
de	O
projection,	O
notamment	O
pour	O
mesurer	O
le	O
déplacement	O
de	O
particules	O
individuelles	O
(voir	O
illustration	O
p.	O
39).	O
On	O
voit	O
l’utilité	O
d’un	O
tel	O
appareillage	O
pour	O
le	O
dénombrement	O
de	O
particules	O
ou	O
l’étude	O
du	O
mouvement	O
de	O
particules	O
individuelles	O
;	O
mais	O
son	O
utilisation	O
délibérée	O
lors	O
de	O
conférences	O
scientifiques	O
ou	O
destinées	O
au	O
grand	O
public	O
est	O
peut-être	O
plus	O
surprenante.	O
Ce	O
dispositif	O
joue	O
en	O
effet	O
un	O
rôle	O
non	O
négligeable	O
dans	O
la	O
démonstration	O
du	O
physico-chimiste,	O
dont	O
l’argumentaire	O
repose	O
sur	O
une	O
analogie	O
entre	O
le	O
mouvement	O
brownien	O
de	O
particules	O
visibles	O
et	O
l’agitation	O
moléculaire	O
par	O
définition	O
imperceptible.	O
Comme	O
le	O
ballottement	O
d’une	O
bouée	O
par	O
les	O
vagues	O
reste	O
perceptible	O
à	O
une	O
grande	O
distance,	O
même	O
lorsque	O
les	O
vagues	O
sont	O
devenues	O
invisibles,	O
le	O
mouvement	O
brownien	O
des	O
particules	O
en	O
suspension	O
est	O
une	O
conséquence	O
directe	O
et	O
témoigne,	O
à	O
notre	O
échelle,	O
de	O
l’agitation	O
moléculaire.	O
Par	O
le	O
truchement	O
du	O
mouvement	O
brownien,	O
l’agitation	O
moléculaire	O
est	O
suggérée	O
à	O
la	O
vue.	O
«	O
Ainsi	O
»,	O
écrit	O
Perrin,	O
«	O
les	O
granules	O
en	O
suspension	O
fonctionnent	O
comme	O
des	O
molécules	O
visibles	O
d’un	O
gaz	O
parfait	O
»	O
Jean	O
Perrin,	O
Agitation	O
moléculaire	O
et	O
mouvement	O
brownien,	O
in	O
Comptes	O
rendus	O
de	O
l’Académie	O
des	O
sciences,	O
146,	O
1908,	O
p.	O
967-970,	O
citation	O
p.	O
970	O
.	O
Le	O
rôle	O
de	O
la	O
perception	O
sensible	O
dans	O
le	O
travail	O
scientifique	O
avait	O
été	O
théorisé	O
quelques	O
années	O
auparavant	O
par	O
le	O
savant	O
dans	O
son	O
ouvrage	O
programmatique	O
Traité	O
de	O
chimie	O
physique.	O
Les	O
principes	O
de	O
1903.	O
Il	O
y	O
explique	O
vouloir	O
surmonter	O
l’opposition	O
entre	O
atomistes	O
et	O
anti-atomistes,	O
et	O
réconcilier	O
les	O
méthodes	O
inductive	O
(caractérisée	O
par	O
le	O
«	O
dédain	O
de	O
tout	O
ce	O
qui	O
ne	O
peut	O
se	O
réduire	O
à	O
de	O
la	O
sensation	O
effectivement	O
réalisable	O
»)	O
et	O
déductive	O
(«	O
qui	O
consiste	O
à	O
imaginer	O
a	O
priori	O
pour	O
la	O
matière	O
une	O
structure	O
dont	O
la	O
perception	O
directe	O
échappe	O
encore	O
à	O
nos	O
sens	O
imparfaits	O
»)	O
en	O
démontrant	O
que	O
l’atome	O
est	O
plus	O
qu’une	O
simple	O
hypothèse	O
:	O
«	O
Mais	O
il	O
me	O
paraît	O
qu’on	O
a	O
encore	O
le	O
droit	O
d’attribuer	O
aux	O
molécules,	O
atomes	O
ou	O
corpuscules	O
une	O
réalité	O
plus	O
grande	O
(que	O
celle	O
du	O
modèle).	O
Et	O
je	O
ne	O
retombe	O
pas	O
dans	O
la	O
métaphysique.	O
Je	O
ne	O
cesse	O
pas	O
d’oublier	O
que	O
la	O
sensation	O
est	O
la	O
seule	O
réalité.	O
C’est	O
la	O
seule	O
réalité,	O
à	O
condition	O
d’adjoindre	O
aux	O
sensations	O
actuelles	O
toutes	O
les	O
sensations	O
possibles	O
».	O
Perrin	O
s’attachera	O
dès	O
lors	O
à	O
rechercher	O
«	O
une	O
conception	O
attribuant	O
à	O
la	O
matière	O
une	O
structure	O
telle	O
que	O
ses	O
propriétés	O
sensibles	O
en	O
puissent	O
être	O
aisément	O
déduites	O
»	O
Jean	O
Perrin,	O
Traité	O
de	O
chimie	O
physique.	O
Les	O
principes,	O
Paris,	O
1903,	O
p.	O
VII-IX	O
.	O
On	O
comprend	O
alors	O
l’intérêt	O
de	O
la	O
projection,	O
qui	O
permettait	O
à	O
Perrin	O
lors	O
de	O
sa	O
conférence	O
de	O
transformer	O
la	O
signification	O
du	O
phénomène	O
sous	O
les	O
yeux	O
mêmes	O
de	O
son	O
public.	O
Au	O
cours	O
de	O
sa	O
démonstration,	O
le	O
mouvement	O
brownien	O
des	O
granules	O
sur	O
l’écran	O
devenait	O
le	O
reflet,	O
la	O
matérialisation	O
perceptible	O
de	O
l’agitation	O
incessante	O
et	O
désordonnée	O
des	O
molécules	O
dans	O
le	O
liquide	O
:	O
«	O
Bref,	O
le	O
seul	O
examen	O
du	O
mouvement	O
brownien	O
pouvait	O
suffire	O
à	O
suggérer	O
que	O
tout	O
fluide	O
est	O
formé	O
de	O
molécules	O
élastiques,	O
animées	O
d'un	O
mouvement	O
éternel	O
»	O
Jean	O
Perrin,	O
Mouvement	O
brownien	O
et	O
réalité	O
moléculaire,	O
in	O
Annales	O
de	O
chimie	O
et	O
de	O
physique,	O
sér.	O
8,	O
vol.	O
8,	O
1909,	O
p.	O
1-114,	O
citation	O
p.	O
15	O
.	O
Associé	O
à	O
un	O
travail	O
important	O
de	O
mesure	O
et	O
de	O
calcul	O
pour	O
obtenir	O
une	O
détermination	O
numérique	O
du	O
nombre	O
d’Avogadro	O
et	O
des	O
dimensions	O
moléculaires,	O
cet	O
argumentaire	O
emporta	O
l’adhésion	O
d’une	O
grande	O
partie	O
des	O
scientifiques.	O
La	O
composante	O
visuelle	O
fut	O
particulièrement	O
remarquée	O
par	O
certains	O
observateurs	O
contemporains	O
:	O
en	O
témoigne	O
la	O
rumeur,	O
inexacte	O
mais	O
révélatrice,	O
qui	O
circula	O
à	O
l’époque	O
que	O
Perrin	O
avait	O
développé	O
«	O
une	O
méthode	O
d’isoler	O
et	O
de	O
voir	O
les	O
atomes	O
»	O
Lettre	O
du	O
mathématicien	O
suédois	O
Gösta	O
Mittag-Leffler	O
à	O
Henri	O
Poincaré	O
datée	O
du	O
13	O
mars	O
1909.	O
Philippe	O
Narbonnaud	O
(éd.)	O
:	O
La	O
correspondance	O
entre	O
Henri	O
Poincaré	O
et	O
Gösta	O
Mittag-Leffler,	O
Bâle,	O
1999,	O
p.	O
243.	O
Il	O
faut	O
mentionner	O
aussi	O
d’autres	O
réactions	O
qui	O
se	O
focalisent	O
davantage	O
sur	O
les	O
déterminations	O
numériques,	O
telles	O
que	O
celle	O
du	O
mathématicien	O
Emile	O
Picard	O
:	O
«	O
Si	O
les	O
choses	O
existent	O
quand	O
on	O
peut	O
leur	O
faire	O
correspondre	O
des	O
nombres,	O
il	O
n’y	O
a	O
plus	O
à	O
douter	O
de	O
l’existence	O
des	O
molécules	O
».	O
Lettre	O
à	O
Jean	O
Perrin	O
datée	O
du	O
30	O
novembre	O
1909,	O
Archives	O
de	O
l’Académie	O
des	O
sciences.	O
.	O
C’est	O
l’une	O
des	O
stratégies	O
adoptées	O
par	O
Perrin	O
pour	O
faire	O
glisser	O
le	O
débat	O
sur	O
l’existence	O
des	O
atomes	O
du	O
terrain	O
philosophique	O
et	O
théorique	O
vers	O
un	O
terrain	O
plus	O
expérimental.	O
On	O
notera	O
que	O
Perrin	O
entend	O
par	O
là	O
reconfigurer	O
la	O
conception	O
de	O
l’atome	O
tout	O
en	O
ayant	O
à	O
cœur	O
de	O
se	O
situer	O
rhétoriquement	O
et	O
visuellement	O
dans	O
le	O
prolongement	O
de	O
la	O
tradition	O
atomiste	O
remontant	O
à	O
l’Antiquité,	O
y	O
compris	O
par	O
la	O
référence	O
visuelle	O
à	O
l’iconographie	O
de	O
l’atome	O
sphérique	O
(voir	O
illustration	O
p.	O
37).	O
A	O
partir	O
de	O
1911,	O
Perrin	O
remplacera	O
la	O
projection,	O
toujours	O
délicate	O
à	O
réaliser,	O
par	O
la	O
projection	O
de	O
films	O
du	O
mouvement	O
brownien	O
dans	O
ses	O
conférences,	O
pour	O
lesquels	O
il	O
fera	O
régulièrement	O
appel	O
à	O
Jean	B-PER
Comandon	I-PER
,	O
pionnier	O
du	O
cinéma	O
scientifique	O
et	O
de	O
la	O
cinématographie	O
microscopique.	O
De	O
fait,	O
la	O
cinématographie	O
du	O
mouvement	O
brownien	O
constitue	O
l’une	O
des	O
premières	O
tentatives	O
de	O
cinéma	O
scientifique,	O
expérimentée	O
dès	O
1908	O
par	O
Victor	O
Henri	O
au	O
Collège	O
de	O
France	O
dans	O
l’ancien	O
laboratoire	O
d’	O
Etienne-Jules	B-PER
Marey	I-PER
,	O
inventeur	O
d’une	O
technique	O
anticipatrice	O
du	O
cinéma,	O
la	O
chronophotographie	O
Voir	O
Thierry	O
Lefebvre,	O
Contribution	O
à	O
l’histoire	O
de	O
la	O
microcinématographie	O
:	O
de	O
François-Franck	O
à	O
Comandon,	O
in	O
1895,	O
vol.	O
14,	O
1993,	O
p.	O
20-36	O
;	O
recherches	O
dont	O
non	O
seulement	O
Comandon	B-PER
,	O
mais	O
aussi	O
Jean	O
Perrin	O
avaient	O
connaissance	O
puisque	O
ce	O
dernier	O
adoptera	O
le	O
style	O
de	O
visualisation	O
«	O
chronophotographique	O
»	O
du	O
mouvement	O
brownien	O
de	O
particules	O
individuelles	O
développé	O
par	O
V.	O
Henri	O
(voir	O
illustration	O
p.	O
39).	O
Comme	O
la	O
projection	O
et	O
selon	O
des	O
modalités	O
technologiques	O
assez	O
proches,	O
le	O
cinéma	O
est	O
à	O
la	O
fois	O
un	O
instrument	O
de	O
recherche	O
et	O
un	O
moyen	O
de	O
communication,	O
d’autant	O
plus	O
qu'il	O
reste	O
encore	O
une	O
technique	O
expérimentale,	O
a	O
fortiori	O
lorsqu’il	O
est	O
microscopique,	O
ralenti,	O
etc.	O
Le	O
cinéma,	O
vanté	O
dès	O
ses	O
débuts	O
pour	O
sa	O
capacité	O
à	O
représenter	O
le	O
mouvement	O
d’une	O
manière	O
particulièrement	O
vivante,	O
est	O
une	O
option	O
technologique	O
qui	O
sert	O
particulièrement	O
bien	O
les	O
ambitions	O
de	O
Jean	O
Perrin.	O
Remarquons	O
que	O
l’usage	O
du	O
cinéma	O
en	O
science	O
n’allait	O
pas	O
de	O
soi	O
à	O
cette	O
époque	O
:	O
lors	O
des	O
premières	O
projections	O
filmées	O
à	O
l’Académie	O
des	O
sciences,	O
de	O
nombreux	O
savants	O
exprimèrent	O
des	O
réticences	O
à	O
l’encontre	O
de	O
ce	O
nouveau	O
média	O
qui	O
fleurait	O
trop	O
la	O
fête	O
foraine	O
et	O
dont	O
la	O
fiabilité	O
restait	O
à	O
démontrer.	O
Les	O
frontières	O
entre	O
film	O
scientifique	O
et	O
de	O
divertissement	O
étaient	O
(et	O
restent	O
parfois)	O
assez	O
floues,	O
puisqu’à	O
l’issue	O
de	O
son	O
doctorat	O
en	O
1909	O
Jean	B-PER
Comandon	I-PER
sera	O
d’abord	O
recruté	O
par	O
Charles	O
Pathé.	O
C’est	O
dans	O
son	O
nouveau	O
laboratoire	O
de	O
microcinématographie	O
de	O
l’usine	O
Pathé	O
de	O
Vincennes	B-LOC
que	O
Comandon	B-PER
réalisera	O
des	O
films	O
à	O
destination	O
des	O
scientifiques	O
et	O
du	O
grand	O
public.	O
Le	O
film	O
sur	O
le	O
mouvement	O
brownien	O
réalisé	O
pour	O
Perrin	O
est	O
lui-même	O
inclus	O
dans	O
le	O
programme	O
Pathé	O
dès	O
1911.	O
Comandon,	O
Perrin	O
et	O
d’autres	O
se	O
feront	O
les	O
avocats	O
infatigables	O
d’un	O
emploi	O
sérieux	O
du	O
film	O
cinématographique,	O
en	O
s’élevant	O
contre	O
des	O
usages	O
par	O
trop	O
profanes	O
de	O
leurs	O
productions	O
(par	O
exemple	O
la	O
diffusion	O
dans	O
des	O
lieux	O
d’amusement	O
de	O
films	O
spectaculaires	O
d’opérations	O
chirurgicales	O
à	O
l’origine	O
destinés	O
à	O
l’enseignement	O
médical)	O
et	O
en	O
s’impliquant	O
dans	O
la	O
réalisation	O
de	O
films	O
pédagogiques.	O
Après	O
la	O
Première	O
Guerre	O
mondiale,	O
Comandon	O
réalise	O
notamment	O
pour	O
Pathé	O
un	O
grand	O
nombre	O
de	O
films	O
scientifiques	O
de	O
propagande	O
hygiéniste	O
qui	O
sont	O
largement	O
diffusés	O
Béatrice	O
de	O
Pastre	O
et	O
Thierry	O
Lefebvre	O
(éd.)	O
:	O
Filmer	O
la	O
science,	O
comprendre	O
la	O
vie.	O
Le	O
cinéma	O
de	O
Jean	O
Comandon,	O
Paris,	O
2012	O
.	O
Au-delà	O
de	O
ses	O
usages	O
expérimentaux,	O
Perrin	O
comme	O
Comandon	B-PER
conçoivent	O
le	O
cinéma	O
comme	O
un	O
outil	O
pédagogique,	O
reprenant	O
une	O
rhétorique	O
utilisée	O
auparavant	O
pour	O
promouvoir	O
la	O
projection.	O
Le	O
cinéma	O
est	O
intégré	O
à	O
une	O
conception	O
réformiste	O
de	O
l’enseignement	O
qui	O
privilégie	O
la	O
leçon	O
de	O
choses,	O
le	O
contact	O
avec	O
les	O
objets	O
et	O
la	O
perception	O
sensible,	O
à	O
l’encontre	O
de	O
l’enseignement	O
purement	O
verbal	O
et	O
supposé	O
