TOKEN	IOB
doute	O
beaucoup	O
à	O
voir	O
avec	O
l’essor	O
de	O
la	O
science	O
;	O
parce	O
que	O
cela	O
suggéra	O
aux	O
Grecs	O
des	O
questions	O
nouvelles,	O
telles	O
que	O
les	O
Babyloniens	O
ne	O
les	O
avaient	O
pas	O
même	O
rêvées	O
(trad.	O
personnelle).	O
Même	O
si	O
la	O
tradition	O
du	O
Prôtos	O
heuretès	O
est	O
examinée	O
de	O
manière	O
critique	O
dès	O
1933	O
Kleingünter	O
1933.	O
Notons	O
que	O
Vernant	O
(1971,	O
p.	O
12)	O
n’accorde	O
que	O
peu	O
de	O
place	O
à	O
cette	O
question.	O
,	O
lorsque	O
Kurt	O
von	O
Fritz	O
par	O
exemple,	O
déclare	O
qu’«	O
Hécatée	B-PER
inaugure	O
l’enquête	O
historique	O
»,	O
qu’«	O
il	O
invente	O
la	O
critique	O
rationnelle	O
des	O
vieilles	O
généalogies	O
»	O
ou	O
qu’«	O
il	O
apporte	O
les	O
lumières	O
du	O
premier	O
esprit	O
scientifique	O
»	O
(1967,	O
I,	O
p.	O
51),	O
force	O
est	O
de	O
constater	O
qu’il	O
réactive	O
sans	O
aucun	O
recul	O
cette	O
tradition.	O
Il	O
en	O
va	O
de	O
même	O
encore	O
lorsque	O
le	O
philologue	O
Arpad	O
Szabo	O
fait	O
de	O
Pythagore	B-PER
l’inventeur	O
du	O
monocorde	O
(Creese	O
2009,	O
p.	O
85,	O
90,	O
97-99).	O
Or,	O
en	O
dépit	O
du	O
fait	O
que	O
les	O
Grecs	O
anciens	O
eux-mêmes	O
n’hésitaient	O
pas	O
à	O
reconnaître	O
d’autres	O
peuples	O
comme	O
inventeurs	O
(Zhmud	O
2006,	O
p.	O
40)	O
Ajoutons	O
qu’ils	O
allaient	O
jusqu’à	O
reconnaître	O
les	O
animaux	O
comme	O
leurs	O
maîtres,	O
et	O
ce	O
dès	O
le	O
vii	O
e	O
siècle,	O
comme	O
en	O
témoigne	O
le	O
fragment	O
d’Alcman	O
(fr.	O
39	O
Page)	O
qui	O
proclame	O
qu’il	O
inventa	O
(heure)	O
des	O
vers	O
et	O
un	O
melos	O
en	O
composant	O
à	O
partir	O
de	O
la	O
voix	O
(opa)	O
modulante	O
(geglôssamenon)	O
des	O
katabis	O
(des	O
perdrix,	O
selon	O
Athénée	O
9,	O
43,	O
4).	O
,	O
l’invention	O
fonctionne	O
dans	O
l’historiographie	O
moderne	O
comme	O
l’attracteur	O
d’une	O
histoire	O
avide	O
de	O
se	O
donner	O
un	O
patrimoine.	O
On	O
invente	O
les	O
anciens	O
Grecs	O
comme	O
ces	O
grands	O
inventeurs	O
dont	O
il	O
s’agit	O
de	O
saluer	O
le	O
génie,	O
la	O
puissance	O
créatrice	O
inauguratrice	O
d’une	O
tradition	O
ancestrale	O
dans	O
une	O
temporalité	O
faite	O
d’événements,	O
on	O
invente	O
ses	O
inventeurs	O
J’emprunte	O
la	O
formule	O
à	O
Atkinson	O
(2007).	O
.	O
L’invention	O
face	O
à	O
ses	O
paradigmes	O
Il	O
existe	O
toutefois	O
plusieurs	O
modèles	O
heurématographiques	O
(au	O
sens	O
où	O
ils	O
font	O
intervenir	O
l’invention,	O
Zhmud	O
2006,	O
p.	O
23).	O
C’est	O
pourquoi	O
il	O
nous	O
faut	O
revenir	O
sur	O
ce	O
qui	O
a	O
déterminé	O
des	O
anthropologues	O
comme	O
Louis	B-PER
Gernet	I-PER
à	O
user	O
du	O
mot	O
invention	O
en	O
opposition	O
non	O
pas	O
simplement	O
à	O
un	O
modèle	O
d’invention	O
relié	O
à	O
la	O
thèse	O
du	O
«	O
Miracle	O
grec	O
»,	O
mais	O
aussi	O
aux	O
paradigmes	O
généalogique	O
et	O
heuristique	O
qui	O
dominent	O
l’anthropologie	O
de	O
l’après-guerre	O
chez	O
Onians	B-PER
et	O
Snell.	O
En	O
1946	O
paraissait	O
le	O
livre	O
de	O
Bruno	O
Snell,	O
Die	O
Entdeckung	O
des	O
Geistes	O
(La	O
découverte	O
de	O
l’esprit),	O
et	O
en	O
1951,	O
la	O
version	O
finale	O
du	O
livre	O
à	O
gestation	O
longue	O
de	O
Richard	O
Broxton	O
Onians,	O
The	O
Origins	O
of	O
European	O
Thought.	O
Selon	O
cet	O
auteur,	O
c’est	O
un	O
paradigme	O
généalogique	O
qui	O
fonde	O
l’histoire,	O
et	O
l’origine	O
de	O
la	O
pensée	O
européenne	O
est	O
grecque	O
(Introduction,	O
p.	O
7).	O
Et,	O
après	O
avoir	O
déclaré	O
que	O
Thalès	B-PER
et	O
Anaximandre	B-PER
sont	O
les	O
«	O
branches	O
»	O
survivantes	O
d’un	O
«	O
arbre	O
»	O
beaucoup	O
plus	O
vaste,	O
il	O
enchaîne	O
(p.	O
7)	O
:	O
Tout	O
au	O
long	O
des	O
siècles	O
passés,	O
se	O
tend	O
la	O
tige	O
de	O
la	O
parenté	O
(	O
stretches	O
the	O
parent	O
stem	O
),	O
la	O
pensée	O
de	O
la	O
race	O
(	O
the	O
thought	O
of	O
the	O
race	O
),	O
le	O
système	O
de	O
croyances	O
par	O
lequel	O
la	O
race	O
se	O
rendit	O
intelligible	O
à	O
elle-même,	O
pour	O
de	O
nombreuses	O
générations	O
(whereby	O
the	O
race	O
rendered	O
intelligible	O
to	O
itself	O
for	O
many	O
generations),	O
la	O
vie	O
de	O
l’homme	O
et	O
le	O
monde	O
dans	O
lequel	O
vit	O
l’homme	O
;	O
une	O
foi	O
à	O
l’œuvre,	O
avec	O
de	O
légères	O
différences,	O
sans	O
doute,	O
d’un	O
endroit	O
à	O
un	O
autre,	O
et	O
qui	O
s’accroît	O
progressivement	O
de	O
la	O
pensée	O
de	O
ces	O
individus	O
dont	O
la	O
contribution	O
n’est	O
plus	O
discernable	O
aujourd’hui	O
et	O
dont	O
le	O
nom	O
est	O
à	O
jamais	O
perdu.	O
Ses	O
racines	O
(	O
its	O
roots	O
)	O
sont	O
profondément	O
enfouies	O
comme	O
les	O
races	O
convergentes	O
de	O
l’union	O
heureuse	O
desquelles	O
a	O
jailli	O
le	O
tronc	O
que	O
nous	O
connaissons	O
(	O
as	O
the	O
converging	O
races	O
from	O
whose	O
happy	O
union	O
sprang	O
the	O
stock	O
we	O
know	O
).	O
Les	O
Philosophies	O
plus	O
tardives,	O
les	O
théories	O
des	O
individus	O
et	O
des	O
écoles,	O
sont	O
des	O
critiques	O
et	O
des	O
améliorations,	O
de	O
plus	O
en	O
plus	O
parfaites,	O
sur	O
le	O
fond	O
de	O
ce	O
schème	O
racial	O
(upon	O
this	O
racial	O
scheme)	O
et	O
ne	O
peuvent	O
pas	O
être	O
correctement	O
comprises	O
indépendamment	O
de	O
leur	O
rapport	O
à	O
lui	O
(trad.	O
personnelle).	O
Le	O
cadre	O
idéologique	O
de	O
ce	O
passage	O
est	O
remarquable	O
et	O
la	O
traduction	O
ne	O
doit	O
pas	O
l’édulcorer	O
Dans	O
la	O
traduction	O
française	O
(Onians	O
1999,	O
p.	O
7),	O
ce	O
vocabulaire	O
est	O
évité	O
:	O
«	O
la	O
souche	O
mère	O
»	O
traduit	O
«	O
the	O
parent	O
stem	O
»	O
;	O
«	O
les	O
ancêtres	O
»	O
traduit	O
«	O
the	O
race	O
»	O
;	O
«	O
sur	O
fond	O
de	O
cet	O
héritage	O
»	O
traduit	O
«	O
this	O
racial	O
scheme	O
».	O
C’est	O
d’autant	O
plus	O
surprenant	O
que	O
l’expression	O
«	O
converging	O
races»	O
est	O
quant	O
à	O
elle	O
traduite	O
par	O
«	O
races	O
convergentes	O
».	O
:	O
la	O
métaphore	O
de	O
l’arbre	O
généalogique	O
et	O
des	O
racines	O
voisine	O
avec	O
le	O
paradigme	O
de	O
la	O
race	O
qui	O
transmet	O
un	O
héritage	O
à	O
travers	O
les	O
siècles.	O
On	O
comprend	O
que	O
Richard	B-PER
Onians	I-PER
devait	O
être	O
critiqué	O
par	O
Jean-Pierre	B-PER
Vernant	I-PER
qui	O
a	O
parfaitement	O
saisi	O
l’intention	O
idéologique	O
présente	O
dans	O
son	O
œuvre	O
:	O
«	O
l’homme	O
grec	O
se	O
trouve,	O
dans	O
cette	O
perspective,	O
élevé	O
au-dessus	O
des	O
autres	O
peuples,	O
prédestiné	O
»	O
(Vernant	O
1957,	O
p.	O
183).	O
Bruno	B-PER
Snell	I-PER
,	O
qui	O
avait	O
pourtant	O
réfléchi	O
sur	O
la	O
pertinence	O
anthropologique	O
de	O
la	O
notion	O
d’invention,	O
tombe	O
aussi	O
sous	O
le	O
coup	O
des	O
critiques	O
de	O
Jean-Pierre	B-PER
Vernant	I-PER
.	O
Lorsqu’il	O
rédige	O
son	O
célèbre	O
chapitre	O
«	O
Zur	O
Entstehung	O
des	O
geschichtlichen	O
Bewusstsein	O
»	O
(littéralement	O
«	O
la	O
Formation	O
de	O
la	O
conscience	O
historique	O
»),	O
Bruno	B-PER
Snell	I-PER
,	O
qui	O
appelle	O
Hérodote	B-PER
«	O
le	O
Père	O
de	O
l’Histoire	O
»,	O
considère	O
que	O
l’histoire	O
marque	O
l’avènement	O
de	O
la	O
rationalité	O
dans	O
la	O
littérature	O
grecque,	O
à	O
côté	O
des	O
autres	O
disciplines	O
que	O
sont	O
la	O
philosophie	O
et	O
les	O
sciences	O
de	O
la	O
nature	O
et	O
la	O
géographie	O
(Snell	O
1994,	O
p.	O
206).	O
Et	O
il	O
souligne	O
l’originalité	O
heuristique	O
des	O
Grecs	O
(p.	O
214)	O
:	O
Les	O
Grecs	O
ont	O
eu	O
la	O
chance	O
de	O
vivre,	O
depuis	O
l’époque	O
des	O
migrations	O
doriennes	O
jusqu’au	O
début	O
du	O
cinquième	O
siècle,	O
dans	O
un	O
lieu	O
à	O
l’abri	O
de	O
l’histoire	O
mondiale,	O
et	O
ils	O
ont	O
consolidé	O
ce	O
privilège	O
en	O
créant	O
leur	O
culture	O
spécifique.	O
Leurs	O
temples	O
constituent	O
des	O
édifices	O
monumentaux	O
bien	O
différents	O
des	O
forteresses	O
de	O
l’époque	O
archaïque	O
ou	O
des	O
sanctuaires	O
de	O
l’Orient.	O
Assurément	O
leur	O
architecture	O
alla	O
chercher	O
en	O
Égypte	B-LOC
certaines	O
idées,	O
mais	O
elle	O
était	O
nouvelle.	O
Cet	O
extrait	O
permet	O
immédiatement	O
de	O
remarquer	O
comment	O
le	O
paradigme	O
généalogique	O
(illustré	O
par	O
la	O
paternité	O
d’	O
Hérodote	B-PER
)	O
se	O
noue	O
au	O
paradigme	O
heuristique,	O
et	O
comment	O
les	O
notions	O
d’avènement,	O
de	O
nouveauté	O
et	O
d’originalité	O
se	O
joignent	O
à	O
l’idée	O
de	O
la	O
découverte	O
«	O
chanceuse	O
»	O
suggérant,	O
qu’on	O
le	O
veuille	O
ou	O
non,	O
le	O
«	O
miracle	O
grec	O
».	O
Mais	O
le	O
plus	O
intéressant	O
est	O
ceci	O
:	O
l’auteur	O
a	O
hésité,	O
au	O
moment	O
de	O
choisir	O
son	O
titre,	O
entre	O
les	O
mots	O
«	O
découverte	O
»	O
et	O
«	O
invention	O
».	O
Au	O
terme	O
d’une	O
réflexion	O
sur	O
la	O
pertinence	O
des	O
deux	O
notions	O
au	O
regard	O
de	O
celle	O
d’Esprit,	O
il	O
finit	O
par	O
s’expliquer	O
ainsi	O
:	O
‘La	O
découverte	O
de	O
l’Esprit’	O
signifie	O
autre	O
chose	O
que	O
lorsqu’on	O
dit	O
de	O
Christophe	B-PER
Colomb	I-PER
qu’il	O
a	O
découvert	O
l’Amérique	O
:	O
l’Amérique	O
existait	O
avant	O
la	O
découverte,	O
l’esprit	O
européen	O
est	O
né	O
en	O
étant	O
découvert	O
;	O
il	O
acquiert	O
une	O
existence	O
dans	O
la	O
conscience	O
de	O
soi	O
de	O
l’homme.	O
Pourtant	O
c’est	O
sciemment	O
que	O
nous	O
employons	O
ici	O
le	O
terme	O
découverte.	O
On	O
n’a	O
pas	O
inventé	O
l’esprit	O
comme	O
l’homme	O
invente	O
un	O
outil	O
pour	O
améliorer	O
ses	O
organes	O
corporels,	O
ou	O
encore	O
une	O
méthode	O
pour	O
aborder	O
un	O
problème	O
particulier.	O
Ce	O
n’est	O
pas	O
quelque	O
chose	O
qu’on	O
aurait	O
imaginé	O
arbitrairement	O
ou	O
que	O
l’on	O
pourrait	O
façonner,	O
comme	O
des	O
inventions	O
que	O
l’on	O
modifie	O
pour	O
les	O
mieux	O
adapter	O
à	O
leur	O
finalité	O
;	O
à	O
la	O
différence	O
d’une	O
invention,	O
l’esprit	O
n’est	O
pas	O
associé	O
à	O
une	O
fin	O
;	O
d’une	O
certaine	O
façon	O
il	O
existait	O
avant	O
que	O
d’être	O
découvert,	O
mais	O
sous	O
une	O
autre	O
forme,	O
et	O
non	O
pas	O
en	O
tant	O
qu’esprit	O
(Snell	O
1994,	O
p.	O
8).	O
L’Esprit	O
se	O
constitue	O
par	O
l’acte	O
de	O
sa	O
propre	O
découverte	O
:	O
En	O
disant	O
que	O
les	O
Grecs	O
ont	O
découvert	O
l’esprit	O
(dass	O
die	O
Griechen	O
den	O
Geist	O
entdecken),	O
[…]	O
nous	O
entendons	O
[…]	O
que	O
l’Esprit	O
se	O
réalise	O
par	O
cet	O
acte	O
(dass	O
der	O
Geist	O
dadurch	O
erst	O
wird).	O
L’Esprit	O
est	O
une	O
réalité	O
performative,	O
comme	O
un	O
acte	O
de	O
langage.	O
Découvrir	O
l’Esprit,	O
cette	O
entité	O
éminemment	O
téléologique,	O
c’est	O
cette	O
étrange	O
opération,	O
accomplie	O
par	O
les	O
Grecs,	O
par	O
laquelle	O
découvrir	O
c’est	O
instantanément	O
susciter	O
en	O
soi.	O
Comme	O
le	O
dit	O
ironiquement	O
encore	O
Jean-Pierre	O
Vernant	O
(1957,	O
p.	O
183)	O
:	O
«	O
La	O
pensée	O
vraie	O
ne	O
saurait	O
avoir	O
d’autre	O
origine	O
qu’elle-même.	O
»	O
Le	O
paradigme	O
heuristique	O
de	O
l’invention	O
est,	O
si	O
l’on	O
peut	O
dire,	O
«	O
auto-génératif	O
».	O
Il	O
en	O
découle	O
que	O
des	O
auteurs	O
obéissant	O
au	O
paradigme	O
généalogique,	O
comme	O
Richard	B-PER
Onians	I-PER
qui	O
croit	O
en	O
une	O
souche	O
ethnique	O
providentielle	O
conduisant	O
au	O
rameau	O
grec	O
et	O
au-delà	O
des	O
Grecs	O
à	O
la	O
pensée	O
occidentale,	O
ou	O
des	O
auteurs	O
qui	O
suivent	O
un	O
paradigme	O
heuristique,	O
comme	O
Bruno	B-PER
Snell	I-PER
qui	O
croit	O
en	O
une	O
révélation	O
grecque,	O
un	O
avènement	O
grec,	O
une	O
invention	O
de	O
l’esprit,	O
voire	O
de	O
l’Esprit,	O
reconduisent	O
l’idéologie	O
selon	O
laquelle	O
les	O
Grecs,	O
«	O
premiers	O
inventeurs	O
»,	O
ont	O
eu	O
la	O
«	O
révélation	O
brusque	O
et	O
inconditionnée	O
de	O
la	O
Raison	O
»	O
(Vernant	O
1957,	O
p.	O
187).	O
Rappelons	O
que	O
pour	O
Vernant	B-PER
,	O
l’invention	O
ne	O
relève	O
pas	O
d’une	O
création	O
originale	O
et	O
unique,	O
mais	O
d’une	O
construction,	O
élaboration	O
innovante,	O
en	O
rupture	O
avec	O
ce	O
qui	O
précède,	O
et	O
globale,	O
dès	O
lors	O
qu’elle	O
concerne	O
toute	O
une	O
série	O
de	O
phénomènes	O
culturels	O
et	O
sociaux	O
intriqués	O
et	O
reliés	O
entre	O
eux.	O
C’est	O
ainsi	O
que	O
dans	O
Les	O
Origines	O
de	O
la	O
pensée	O
grecque	O
(1962),	O
il	O
montre	O
comment	O
les	O
cités	O
grecques	O
d’Asie	O
Mineure	O
du	O
vi	O
e	O
siècle	O
av.	O
J.-C.	O
sont	O
passées	O
«	O
du	O
mythe	O
à	O
la	O
raison	O
»,	O
de	O
la	O
«	O
religion	O
»	O
à	O
la	O
«	O
science	O
»,	O
suivant	O
une	O
perspective	O
qui	O
privilégie	O
précisément	O
l’invention	O
considérée	O
à	O
partir	O
de	O
connotations	O
telles	O
que	O
la	O
rupture,	O
le	O
tournant,	O
la	O
mutation,	O
convoquées	O
pour	O
combattre	O
l’idéologie	O
de	O
la	O
notion	O
éternelle.	O
Or,	O
c’est	O
Louis	B-PER
Gernet	I-PER
qui	O
passe	O
pour	O
avoir	O
