TOKEN	IOB
des	O
malades	O
et	O
aux	O
personnes	O
handicapées.	O
»	O
:	O
le	O
législateur	O
lui	O
a	O
reconnu	O
le	O
statut	O
de	O
meuble	O
essentiel,	O
comme	O
le	O
lit,	O
la	O
chaise	O
ou	O
la	O
commode	O
pour	O
ranger	O
le	O
linge.	O
Cependant,	O
on	O
peut	O
s’interroger	O
:	O
si	O
la	O
table	O
de	O
cuisine	O
est	O
précisément	O
nommée	O
dans	O
le	O
texte	O
de	O
loi,	O
qu’en	O
est-il	O
de	O
la	O
table	O
à	O
écrire	O
?	O
Elle	O
est	O
insaisissable	O
car	O
elle	O
relève	O
de	O
plusieurs	O
ensembles	O
considérés	O
comme	O
«	O
nécessaire[s]	O
à	O
la	O
vie	O
et	O
au	O
travail	O
du	O
débiteur	O
»	O
:	O
de	O
même	O
que	O
les	O
livres,	O
elle	O
est	O
reconnue	O
comme	O
un	O
objet	O
nécessaire	O
à	O
la	O
poursuite	O
des	O
études	O
et	O
protégée	O
à	O
ce	O
titre.	O
Comme	O
instrument	O
de	O
travail,	O
elle	O
sera	O
aussi	O
épargnée.	O
On	O
le	O
voit,	O
la	O
table	O
à	O
écrire	O
est	O
à	O
la	O
jonction	O
de	O
deux	O
lignées	O
d’objets	O
:	O
l’une	O
générique,	O
qui	O
s’attache	O
au	O
corps	O
et	O
à	O
ses	O
fonctions	O
principales,	O
l’autre	O
spécifique,	O
qui	O
englobe	O
les	O
objets	O
d’écriture	O
et	O
de	O
lecture.	O
Mais,	O
si	O
le	O
bureau	O
de	O
l’enfant	O
ou	O
celui	O
du	O
pauvre	O
sont	O
épargnés,	O
«	O
les	O
biens	O
de	O
valeur,	O
en	O
raison	O
notamment	O
de	O
leur	O
importance,	O
de	O
leur	O
matière,	O
de	O
leur	O
rareté,	O
de	O
leur	O
ancienneté	O
ou	O
de	O
leur	O
caractère	O
luxueux	O
»,	O
n’échapperont	O
pas	O
à	O
l’huissier.	O
Secrétaire	O
à	O
cylindre,	O
bonheur-du-jour	O
marqueté,	O
guéridon	O
d’époque	O
perdent,	O
en	O
tant	O
que	O
meubles	O
précieux,	O
leur	O
statut	O
d’objets	O
vitaux.	O
Une	O
ligne	O
invisible	O
partage	O
donc	O
les	O
tables,	O
tracée	O
par	O
le	O
marché	O
de	O
l’art.	O
Le	O
statut	O
juridique	O
accordé	O
aux	O
tables	O
à	O
écrire	O
nous	O
incite	O
à	O
leur	O
reconnaître	O
d’emblée	O
plusieurs	O
facettes	O
:	O
ce	O
sont	O
des	O
biens	O
corporels,	O
des	O
instruments	O
de	O
travail	O
et	O
des	O
marchandises	O
ou	O
objets	O
de	O
valeur.	O
Un	O
bien	O
corporel	O
Curieusement,	O
la	O
table	O
à	O
écrire	O
et,	O
plus	O
largement,	O
les	O
meubles	O
à	O
écrire	O
ne	O
sont	O
pas	O
considérés	O
comme	O
des	O
outils	O
par	O
les	O
spécialistes	O
de	O
l’écriture.	O
Les	O
manuels	O
de	O
paléographie	O
prennent	O
surtout	O
en	O
compte	O
les	O
instruments	O
à	O
tracer	O
–	O
le	O
calame,	O
la	O
plume,	O
les	O
encres	O
–	O
et	O
les	O
supports	O
–	O
papyrus,	O
parchemin	O
et	O
papier.	O
Pourtant,	O
la	O
présence	O
des	O
tables	O
est	O
bien	O
documentée	O
dans	O
l’iconographie	O
habituelle	O
des	O
ouvrages	O
savants	O
J.	O
Stiennon	O
est	O
l’un	O
des	O
rares	O
paléographes	O
à	O
consacrer	O
quelques	O
lignes	O
à	O
la	O
table	O
à	O
écrire,	O
cf.	O
J.	O
Stiennon,	O
«	O
Les	O
scribes	O
au	O
travail	O
»,	O
in	O
Paléographie	O
du	O
Moyen	O
Âge,	O
Paris,	O
1991	O
.	O
Qu’il	O
s’agisse	O
de	O
la	O
grisaille	O
de	O
Guillaume	B-PER
Vrelant	I-PER
nous	O
montrant	O
Jean	B-PER
Lebègue	I-PER
dans	O
son	O
scriptorium	O
(1455),	O
de	O
celle	O
de	O
Jean	B-PER
Miélot	I-PER
travaillant	O
à	O
son	O
pupitre	O
(1472)	O
ou	O
encore	O
du	O
célèbre	O
tableau	O
de	O
Carpaccio	B-PER
présentant	O
saint	B-PER
Augustin	I-PER
dans	O
son	O
studiolo	O
(1502),	O
une	O
certaine	O
image	O
du	O
lettré	O
s’impose.	O
Assis,	O
le	O
corps	O
encastré	O
dans	O
le	O
dispositif	O
formé	O
par	O
une	O
chaise	O
et	O
une	O
table,	O
l’homme	O
semble	O
parfois	O
enfermé	O
dans	O
un	O
habitacle,	O
comme	O
dans	O
une	O
sorte	O
d’œuf.	O
La	O
table	O
peut	O
être	O
réduite	O
à	O
une	O
tablette	O
fixée	O
par	O
un	O
bras	O
articulé	O
aux	O
accoudoirs,	O
ou	O
prendre	O
la	O
forme	O
d’un	O
meuble	O
bas	O
sur	O
lequel	O
est	O
posé	O
le	O
pupitre.	O
Dans	O
l’imagerie	O
renaissante,	O
elle	O
apparaît	O
comme	O
meuble	O
principal	O
d’une	O
vaste	O
pièce	O
qui	O
pourrait	O
être	O
à	O
elle	O
seule	O
considérée	O
comme	O
un	O
outil	O
de	O
travail	O
(voir	O
l’étude	O
de	O
Jean-Marc	B-PER
Chatelain	I-PER
).	O
Plusieurs	O
scènes	O
d’écriture	O
confirment	O
l’opinion	O
de	O
R.-H.	B-PER
Bautier	I-PER
insistant	O
sur	O
l’habitude	O
d’écrire	O
sans	O
table	O
particulière.	O
Si	O
à	O
la	O
Chancellerie	O
royale	O
française	O
les	O
clercs	O
recopient	O
à	O
la	O
hâte	O
sur	O
un	O
coin	O
de	O
table	O
ou	O
de	O
coffre	O
des	O
lettres	O
pleines	O
de	O
mots	O
déformés,	O
de	O
signatures	O
faites	O
à	O
l’envers	O
Robert-Henri	O
Bautier,	O
Recherches	O
sur	O
la	O
Chancellerie	O
royale	O
au	O
temps	O
de	O
Philippe	O
VI,	O
Paris,	O
1966,	O
p.	O
405.	O
,	O
nombre	O
de	O
miniatures	O
nous	O
montrent	O
des	O
scribes	O
remplissant	O
un	O
parchemin	O
posé	O
sur	O
leurs	O
genoux.	O
L’accès	O
à	O
la	O
table	O
à	O
écrire	O
est	O
sans	O
aucun	O
doute	O
réservé	O
à	O
une	O
certaine	O
élite.	O
Arrêtons-nous	O
sur	O
la	O
posture	O
du	O
scribe	O
à	O
sa	O
table	O
:	O
il	O
entre	O
véritablement	O
dans	O
un	O
instrument	O
prévu	O
pour	O
laisser	O
passer	O
les	O
genoux	O
(et	O
qu’il	O
remplace	O
en	O
partie	O
comme	O
on	O
vient	O
de	O
le	O
voir)	O
et	O
tenir	O
les	O
pieds	O
à	O
plat	O
ou	O
légèrement	O
surélevés.	O
La	O
table	O
supporte	O
le	O
haut	O
du	O
corps.	O
Comme	O
l’a	O
fort	O
justement	O
noté	O
Fr.	B-PER
Ponge	I-PER
elle	O
est	O
à	O
la	O
fois	O
un	O
support	O
–	O
notamment	O
pour	O
les	O
coudes	O
–	O
et	O
un	O
appui	O
–	O
par	O
exemple	O
pour	O
les	O
avant-bras.	O
Ce	O
dispositif	O
coupe	O
le	O
corps	O
en	O
deux.	O
Le	O
bas	O
est	O
inerte,	O
au	O
repos	O
;	O
le	O
haut	O
s’active	O
de	O
sorte	O
que	O
les	O
bras	O
sont	O
sans	O
cesse	O
au	O
contact	O
du	O
meuble.	O
Balzac	O
qui	O
vécu	O
quasi	O
agrégé	O
à	O
sa	O
table	O
fit	O
ce	O
constat	O
:	O
«	O
Mon	O
bras	O
l’a	O
presque	O
usée	O
à	O
force	O
de	O
s’y	O
promener	O
quand	O
j’écris	O
»	O
(lettre	O
du	O
24	O
octobre	O
1833	O
à	O
Mme	B-PER
Hanska	I-PER
).	O
Ainsi	O
analysée	O
comme	O
réceptacle	O
du	O
corps,	O
la	O
table	O
à	O
écrire	O
se	O
distingue	O
radicalement	O
de	O
cet	O
autre	O
prototype	O
qu’est	O
l’établi	O
du	O
menuisier	O
conçu	O
pour	O
un	O
ouvrier	O
debout	O
(voir	O
Fr.	B-PER
Icher	I-PER
).	O
Elle	O
offre	O
des	O
ressources	O
posturales	O
qu’il	O
faut	O
comprendre	O
du	O
point	O
de	O
vue	O
de	O
l’effectuation	O
de	O
l’écriture.	O
Si	O
l’on	O
considère	O
la	O
biomécanique	O
du	O
geste	O
scriptural,	O
soit	O
la	O
relation	O
entre	O
l’épaule,	O
le	O
coude,	O
le	O
poignet	O
et	O
les	O
doigts,	O
il	O
apparaît	O
que	O
l’épaule	O
et	O
surtout	O
le	O
coude	O
sont	O
peu	O
mobilisés	O
par	O
l’écriture	O
manuscrite	O
standard.	O
La	O
charge	O
du	O
travail	O
induite	O
par	O
l’écriture	O
cursive	O
repose	O
beaucoup	O
sur	O
l’agilité	O
des	O
doigts	O
et	O
du	O
poignet	O
Jacques	O
Paillard,	O
«	O
Les	O
bases	O
nerveuses	O
du	O
contrôle	O
visuo-manuel	O
de	O
l’écriture	O
»,	O
in	O
Colette	O
Sirat	O
(dir.),	O
L’Écriture	O
:	O
le	O
cerveau,	O
l’œil	O
et	O
la	O
main,	O
Turnhout,	O
1990,	O
p.	O
23-52.	O
.	O
La	O
table	O
à	O
écrire	O
joue	O
un	O
grand	O
rôle	O
dans	O
la	O
mise	O
en	O
œuvre	O
de	O
cette	O
économie	O
gestuelle,	O
dans	O
la	O
mesure	O
où	O
elle	O
offre	O
un	O
support	O
au	O
coude	O
et	O
à	O
l’avant-bras,	O
autonomise	O
la	O
main.	O
S’en	O
trouvent	O
facilitées	O
la	O
rapidité	O
des	O
tracés	O
et	O
l’action	O
des	O
articulations	O
digitales	O
nécessaires	O
à	O
la	O
réalisation	O
de	O
petits	O
modules	O
d’écriture,	O
typiques	O
de	O
la	O
cursive.	O
Plan	O
et	O
plateau	O
d’écriture	O
Comment	O
apprécier	O
le	O
rôle	O
du	O
plan	O
offert	O
au	O
scribe	O
?	O
Dans	O
un	O
texte	O
peu	O
connu,	O
W.	B-PER
Benjamin	I-PER
a	O
proposé	O
une	O
brève	O
synthèse	O
de	O
l’histoire	O
de	O
l’écriture	O
commandée	O
par	O
le	O
plan	O
:	O
l’écriture,	O
«	O
il	O
y	O
a	O
des	O
siècles,	O
commença	O
progressivement	O
à	O
s’étendre,	O
en	O
passant	O
de	O
l’inscription	O
dressée	O
à	O
l’écriture	O
manuscrite	O
qui	O
repose	O
inclinée	O
sur	O
des	O
pupitres,	O
pour	O
finalement	O
se	O
coucher	O
dans	O
l’imprimerie	O
Walter	O
Benjamin,	O
Sens	O
unique,	O
trad.	O
de	O
l’allemand	O
par	O
Jean	O
Lacoste,	O
Paris,	O
2000.	O
».	O
Cette	O
théorie	O
des	O
trois	O
stades	O
caractérisés	O
par	O
les	O
trois	O
plans,	O
vertical,	O
incliné,	O
horizontal,	O
ne	O
résiste	O
pas	O
à	O
l’enquête	O
mais	O
elle	O
attire	O
l’attention	O
sur	O
la	O
qualité	O
d’horizontalité.	O
Fr.	B-PER
Ponge	I-PER
,	O
dont	O
l’ouvrage	O
La	O
Table	O
peut	O
être	O
considéré	O
comme	O
une	O
réflexion	O
d’expert,	O
distingue	O
lui	O
aussi	O
trois	O
objets	O
selon	O
leur	O
plan	O
:	O
le	O
tableau,	O
la	O
tablette,	O
la	O
table,	O
mais	O
choisit	O
d’en	O
montrer	O
la	O
filiation	O
et	O
la	O
coexistence.	O
Il	O
s’agit	O
toujours,	O
note-t-il,	O
d’une	O
même	O
qualité,	O
la	O
planéité	O
Francis	O
Ponge,	O
La	O
Table,	O
Paris,	O
2002,	O
p.	O
68.	O
.	O
On	O
pourrait	O
considérer	O
cette	O
qualité	O
comme	O
constitutive	O
de	O
l’espace	O
graphique	O
au	O
même	O
titre	O
que	O
le	O
format	O
circonscrit	O
par	O
la	O
feuille	O
ou	O
le	O
cahier.	O
La	O
table	O
à	O
écrire	O
horizontale	O
est	O
devenue	O
prototypique.	O
Elle	O
offre	O
non	O
seulement	O
un	O
«	O
sol	O
pour	O
la	O
plume	O
»	O
selon	O
la	O
remarquable	O
formule	O
de	O
Ponge	B-PER
Ibid.,	O
p.	O
42.	O
,	O
mais	O
aussi	O
un	O
plateau	O
où	O
disposer	O
des	O
objets.	O
Comme	O
nous	O
le	O
montre	O
R.	B-PER
Schneider	I-PER
,	O
le	O
lettré	O
chinois	O
s’entourait	O
des	O
«	O
Quatre	O
Trésors	O
»,	O
le	O
papier,	O
le	O
pinceau,	O
l’encre,	O
et	O
surtout	O
la	O
pierre-à-encre.	O
Objets	O
indispensables,	O
fonctionnels,	O
mais	O
aussi	O
objets	O
de	O
valeur,	O
parfois	O
de	O
collection	O
;	O
ils	O
sont	O
complétés	O
par	O
des	O
accessoires	O
superflus	O
dont	O
la	O
qualité	O
signe	O
le	O
statut	O
du	O
fonctionnaire.	O
Le	O
goût	O
des	O
objets	O
d’écriture	O
suggère	O
que	O
le	O
corps	O
du	O
lettré	O
assis	O
à	O
sa	O
table	O
possède	O
une	O
sensualité	O
spécifique,	O
stimulée	O
par	O
les	O
formes	O
et	O
les	O
couleurs	O
à	O
regarder,	O
les	O
matières	O
à	O
toucher	O
et	O
les	O
plaisirs	O
cinétiques	O
émanant	O
des	O
tracés	O
au	O
pinceau.	O
La	O
description	O
faite	O
par	O
G.	B-PER
Perec	I-PER
de	O
sa	O
table	O
à	O
écrire	O
conforte	O
ce	O
point	O
de	O
vue	O
d’une	O
tout	O
autre	O
manière.	O
L’écrivain	O
travaille	O
sur	O
une	O
table	O
encombrée	O
d’objets	O
inutiles	O
à	O
l’écriture,	O
accumulés	O
au	O
hasard	O
d’achats,	O
de	O
voyages,	O
de	O
cadeaux.	O
Ils	O
forment	O
un	O
monde	O
résumé	O
par	O
l’auteur	O
en	O
deux	O
mots	O
:	O
Still	O
Life	O
et	O
Style	O
Leaf	O
Georges	O
Perec,	O
«	O
Still	O
life/	O
Style	O
Leaf	O
»,	O
in	O
L’Infra-ordinaire,	O
Paris,	O
1989,	O
p.	O
107-119.	O
.	O
Ce	O
sont	O
les	O
temps	O
morts	O
de	O
l’écriture,	O
les	O
pauses	O
et	O
les	O
pannes	O
(redoutées	O
par	O
Perec	B-PER
)	O
que	O
la	O
table	O
permet	O
d’aménager.	O
Bureaux,	O
secrétaires	O
et	O
autres	O
objets	O
de	O
valeur	O
Que	O
la	O
table	O
soit	O
fabriquée	O
par	O
un	O
charpentier,	O
un	O
ébéniste	O
ou	O
qu’elle	O
sorte	O
d’une	O
usine	O
comme	O
Ronéo	O
n’est	O
pas	O
indifférent	O
à	O
son	O
usage.	O
Cette	O
qualité	O
de	O
meuble	O
est	O
peu	O
intégrée	O
à	O
la	O
réflexion	O
sur	O
l’écriture,	O
comme	O
si	O
le	O
discours	O
antiquaire,	O
glosant	O
les	O
styles,	O
inventoriant	O
les	O
collections,	O
fixant	O
les	O
prix	O
du	O
marché,	O
faisait	O
obstacle	O
à	O
toute	O
autre	O
analyse.	O
Objets	O
de	O
musée	O
et	O
de	O
marché,	O
les	O
meubles	O
à	O
écrire	O
gagnent	O
à	O
être	O
situés	O
dans	O
des	O
lignées	O
d’objets	O
manufacturés.	O
À	O
la	O
fin	O
du	O
xvii	O
e	O
siècle,	O
l’apparition	O
du	O
bureau	O
dit	O
«	O
Mazarin	B-PER
»	O
marque	O
un	O
tournant	O
:	O
réservé	O
à	O
l’écriture,	O
le	O
meuble	O
est	O
composé	O
d’«	O
une	O
caisse	O
reposant	O
sur	O
huit	O
pieds	O
avec	O
des	O
tiroirs	O
de	O
rangement	O
et	O
une	O
niche	O
pour	O
le	O
passage	O
des	O
genoux,	O
le	O
dessus	O
marqueté	O
formant	O
une	O
table	O
sur	O
laquelle	O
il	O
est	O
possible	O
d’écrire	O
Claude	O
Ferment,	O
Guide	O
du	O
meuble	O
à	O
écrire,	O
Paris,	O
2003,	O
p.	O
8.	O
».	O
Des	O
activités	O
de	O
rangement	O
et	O
de	O
conservation	O
des	O
documents	O
sont	O
désormais	O
intégrées	O
à	O
l’acte	O
d’écrire.	O
Le	O
meuble	O
est	O
conçu	O
pour	O
faciliter	O
l’accès	O
à	O
diverses	O
ressources	O
que	O
l’on	O
peut	O
mettre	O
sur	O
la	O
table	O
sans	O
bouger.	O
Une	O
conception	O
de	O
l’écrit	O
solidaire	O
d’un	O
ensemble	O
documentaire	O
semble	O
prendre	O
corps	O
dans	O
ce	O
type	O
de	O
meuble	O
dont	O
le	O
schéma	O
a	O
perduré	O
(voir	O
le	O
Memex	O
évoqué	O
par	O
M.	B-PER
Beaudoin-Lafon	I-PER
).	O
De	O
plus,	O
de	O
part	O
et	O
d’autre	O
des	O
jambes,	O
les	O
tiroirs	O
dessinent	O
un	O
espace	O
fermé,	O
soustrait	O
à	O
la	O
vue.	O
Les	O
bureaux	O
plats	O
sont	O
également	O
pourvus	O
de	O
tiroirs	O
en	O
ceinture.	O
Un	O
meuble	O
comme	O
le	O
secrétaire,	O
dont	O
l’abattant	O
offre	O
un	O
plan	O
de	O
travail,	O
semble	O
surtout	O
dédié	O
au	O
rangement	O
des	O
archives	O
personnelles.	O
On	O
sait	O
le	O
succès	O
des	O
cachettes	O
ménagées	O
sous	O
les	O
tiroirs	O
ou	O
dissimulées	O
par	O
des	O
bronzes	O
décoratifs.	O
À	O
partir	O
du	O
XVIIe	O
siècle,	O
les	O
meubles	O
à	O
écrire	O
acquièrent	O
une	O
complexité	O
croissante	O
et	O
se	O
répartissent	O
en	O
catégories	O
multiples	O
:	O
bureaux	O
à	O
gradins,	O
à	O
caissons,	O
bureau	O
de	O
pente,	O
à	O
cylindre	O
;	O
secrétaire,	O
scriban,	O
bonheur-du-jour,	O
etc.	O
S’inscrit	O
dans	O
cette	O
diversité	O
la	O
dimension	O
du	O
genre,	O
de	O
la	O
classe	O
sociale	O
et	O
du	O
métier.	O
Les	O
tables	O
à	O
écrire	O
pour	O
femmes	O
sont	O
souvent	O
de	O
petits	O
meubles	O
plaqués	O
de	O
bois	O
précieux,	O
enrichis	O
de	O
marqueterie	O
et	O
de	O
bronzes	O
dorés.	O
À	O
l’opposé,	O
un	O
meuble	O
comme	O
le	O
bureau	O
cylindre	O
de	O
Louis	B-PER
XV	I-PER
est	O
à	O
la	O
fois	O
massif	O
et	O
entièrement	O
marqueté.	O
Le	O
travail	O
d’ébénisterie,	O
commun	O
à	O
ces	O
deux	O
lignées	O
de	O
meubles	O
