TOKEN	IOB
poste	O
et	O
l’Aubette	O
(reconstruite	O
comme	O
conservatoire	O
après	O
l’incendie	O
de	O
1870)	O
reçurent	O
elles	O
aussi	O
leur	O
programme	O
sculpté.	O
Celui	O
de	O
la	O
bibliothèque	O
est	O
particulièrement	O
riche	O
et	O
intéressant.	O
Au	O
fronton	O
de	O
la	O
façade	O
ouest,	O
dominant	O
l’entrée	O
principale,	O
deux	O
groupes	O
de	O
statues,	O
symbolisant	O
les	O
arts	O
et	O
les	O
sciences,	O
encadrent	O
un	O
pignon	O
triangulaire	O
contenant	O
les	O
représentations	O
allégoriques	O
de	O
l’imprimerie,	O
de	O
la	O
gravure	O
sur	O
bois,	O
de	O
la	O
gravure	O
sur	O
cuivre,	O
de	O
la	O
lithographie	O
et	O
de	O
la	O
photographie	O
(soit	O
toutes	O
les	O
disciplines	O
convoquées	O
pour	O
la	O
réalisation	O
d’un	O
livre).	O
Si	O
l’on	O
en	O
croit	O
l’historien	O
Hanns	B-PER
Michael	I-PER
Crass	I-PER
,	O
ce	O
serait	O
la	O
première	O
fois	O
que	O
la	O
photographie	O
serait	O
ainsi	O
représentée	O
allégoriquement	O
dans	O
un	O
bâtiment	O
de	O
bibliothèque.	O
Sur	O
les	O
côtés	O
nord	O
et	O
sud,	O
deux	O
autres	O
pignons	O
montrent	O
pareillement	O
des	O
représentations	O
allégoriques,	O
les	O
sciences	O
et	O
littératures	O
de	O
l’Antiquité	O
au	O
nord,	O
celles	O
du	O
Moyen	O
Âge	O
et	O
des	O
Temps	O
modernes	O
au	O
sud.	O
Cet	O
hommage	O
à	O
l’esprit	O
humain	O
est	O
encore	O
renforcé	O
par	O
le	O
choix	O
des	O
éléments	O
purement	O
décoratifs	O
figurés	O
par	O
les	O
acrotères,	O
des	O
Minerves	O
et	O
un	O
sphinx	O
trônant	O
à	O
l’ouest,	O
des	O
chouettes	O
au	O
nord	O
et	O
au	O
sud.	O
Témoins	O
du	O
rôle	O
de	O
l’Antiquité	O
comme	O
socle	O
de	O
la	O
connaissance	O
actuelle,	O
des	O
constructions	O
représentant	O
des	O
autels	O
antiques	O
marquent	O
les	O
coins	O
du	O
bâtiment,	O
sur	O
la	O
balustrade	O
de	O
pierre	O
qui	O
précède	O
visuellement	O
le	O
dôme.	O
Tous	O
ces	O
décors	O
sculptés,	O
placés	O
bien	O
en	O
évidence	O
à	O
la	O
partie	O
avant	O
du	O
bâtiment	O
et	O
en	O
hauteur,	O
sont	O
bien	O
sûr	O
essentiels	O
à	O
sa	O
compréhension	O
générale.	O
Mais	O
la	O
partie	O
la	O
plus	O
remarquable,	O
parce	O
que	O
réellement	O
programmatique,	O
de	O
l’ensemble	O
iconographique	O
consiste	O
dans	O
le	O
cycle	O
de	O
trente-et-un	O
médaillons	O
qui	O
courent	O
tout	O
autour	O
du	O
bâtiment	O
et	O
figurent	O
en	O
grande	O
majorité	O
des	O
écrivains	O
et	O
penseurs	O
de	O
l’	O
Europe	B-LOC
(seuls	O
les	O
trois	O
médaillons	O
centraux	O
de	O
la	O
façade	O
ouest,	O
situés	O
sous	O
le	O
pignon	O
décrit	O
plus	O
haut,	O
reprennent	O
les	O
allégories	O
des	O
arts,	O
des	O
sciences	O
et	O
de	O
leur	O
figure	O
antique	O
tutélaire,	O
le	O
dieu	O
Apollon).	O
Ce	O
livre	O
d'images,	O
incarnation	O
dans	O
la	O
pierre	O
du	O
savoir	O
que	O
renferme	O
la	O
bibliothèque,	O
a	O
été	O
lui-même	O
savamment	O
pensé.	O
Sur	O
la	O
façade	O
principale,	O
de	O
part	O
et	O
d’autre	O
du	O
pignon	O
central,	O
quatre	O
représentants	O
de	O
la	O
littérature	O
allemande	O
(	O
Gottfried	B-PER
von	I-PER
Strassburg	I-PER
,	O
Lessing	B-PER
,	O
Goethe	B-PER
et	O
Schiller)	O
et	O
quatre	O
représentants	O
des	O
littératures	O
européennes	O
(	O
Molière	B-PER
,	O
Calderón	B-PER
,	O
Dante	B-PER
,	O
Shakespeare	B-PER
)	O
ont	O
tous	O
le	O
regard	O
tourné	O
vers	O
les	O
médaillons	O
centraux	O
d’	O
Apollon	B-PER
,	O
des	O
sciences	O
et	O
des	O
arts.	O
Sur	O
les	O
côtés	O
nord	O
et	O
sud,	O
mais	O
encore	O
dans	O
la	O
partie	O
avant	O
du	O
bâtiment,	O
on	O
trouve	O
quatre	O
représentants	O
de	O
la	O
littérature	O
et	O
de	O
la	O
philosophie	O
antiques	O
(	O
Cicéron	B-PER
,	O
Virgile	B-PER
,	O
Aristote	B-PER
et	O
Homère	B-PER
)	O
et	O
quatre	O
des	O
sciences	O
et	O
de	O
la	O
philosophie	O
modernes	O
(	O
Alexander	B-PER
von	I-PER
Humboldt	I-PER
,	O
Descartes	B-PER
,	O
Leibnitz	B-PER
et	O
Kepler	B-PER
),	O
répondant,	O
dans	O
les	O
deux	O
cas,	O
aux	O
représentations	O
allégoriques	O
des	O
pignons	O
correspondants.	O
Les	O
personnages	O
de	O
ces	O
huit	O
médaillons	O
ont	O
le	O
regard	O
porté	O
vers	O
l’avant	O
du	O
bâtiment.	O
La	O
partie	O
arrière	O
n’est	O
pas	O
moins	O
bien	O
pourvue,	O
symboliquement	O
là	O
encore,	O
puisque	O
correspondant	O
aux	O
magasins	O
à	O
livres.	O
Sur	O
les	O
côtés	O
et	O
en	O
hauteur,	O
trois	O
groupes	O
de	O
deux	O
personnages	O
symbolisent	O
les	O
facultés	O
de	O
l’université	O
de	O
Strasbourg	B-LOC
:	O
au	O
sud	O
Hippocrate	B-PER
et	O
Grotius	B-PER
pour	O
la	O
médecine	O
et	O
le	O
droit,	O
au	O
nord	O
Erasme	B-PER
et	O
Scaliger	B-PER
pour	O
la	O
philosophie	O
et	O
la	O
philologie,	O
à	O
l’est,	O
sur	O
l’arrière,	O
Thomas	B-PER
d’Aquin	I-PER
pour	O
la	O
théologie	O
catholique	O
et	O
Melanchton	B-PER
pour	O
la	O
protestante.	O
En-dessous	O
de	O
ces	O
six	O
personnages,	O
mais	O
placés	O
au	O
même	O
endroit,	O
six	O
médaillons	O
célèbrent	O
des	O
grands	O
noms	O
de	O
l’	O
Alsace-Lorraine	B-LOC
:	O
sous	O
Thomas	O
d’Aquin	O
et	O
Melanchton	O
prennent	O
place	O
Geiler	B-PER
et	O
Bucer	B-PER
;	O
sur	O
les	O
côtés	O
sont	O
figurés	O
trois	O
représentants	O
de	O
chacun	O
des	O
«	O
Bezirke	O
»	O
(arrondissements)	O
de	O
l’	O
Alsace-Lorraine	B-LOC
d’alors	O
:	O
Jean	O
Sturm	O
pour	O
la	O
Basse-Alsace	B-LOC
,	O
Dom	B-PER
Calmet	I-PER
pour	O
la	O
Lorraine	B-LOC
,	O
Martin	B-PER
Schongauer	I-PER
pour	O
la	O
Haute-Alsace	B-LOC
.	O
Le	O
dernier	O
médaillon	O
est	O
symboliquement	O
consacré	O
à	O
Herrade	B-PER
de	I-PER
Landsberg	I-PER
,	O
faisant	O
ainsi	O
écho,	O
par	O
le	O
biais	O
de	O
la	O
tragédie	O
de	O
l’	O
Hortus	O
deliciarum	O
Manuscrit	O
enluminé	O
réalisé	O
sous	O
la	O
direction	O
de	O
cette	O
abbesse,	O
un	O
des	O
fleurons	O
de	O
l'ancienne	O
bibliothèque	O
de	O
la	O
Ville	O
de	O
Strasbourg	B-LOC
,	O
brûlé	O
avec	O
toute	O
la	O
collection	O
dans	O
l'incendie	O
du	O
25	O
août	O
1870	O
qui	O
fit	O
suite	O
au	O
siège	O
de	O
Strasbourg	B-LOC
par	O
les	O
troupes	O
prussiennes.	O
,	O
à	O
l’ancienne	O
bibliothèque	O
et	O
traçant	O
ainsi	O
un	O
pont	O
entre	O
les	O
deux	O
institutions.	O
Chaque	O
groupe	O
de	O
deux	O
personnages	O
a	O
les	O
yeux	O
tournés	O
l’un	O
vers	O
l’autre,	O
évitant	O
ainsi	O
les	O
regards	O
vers	O
l’arrière	O
et	O
suggérant	O
le	O
dialogue	O
entre	O
les	O
divers	O
savoirs	O
et	O
les	O
diverses	O
régions	O
du	O
Reich.	O
Afin	O
de	O
rendre	O
les	O
choses	O
parfaitement	O
explicites,	O
les	O
noms	O
des	O
célébrités	O
sont	O
gravés	O
en	O
toutes	O
lettres	O
sous	O
les	O
médaillons,	O
complétés	O
pour	O
les	O
locaux	O
(dont	O
on	O
craignait	O
sans	O
doute	O
qu’ils	O
ne	O
soient	O
guère	O
connus)	O
par	O
leurs	O
dates	O
de	O
naissance	O
et	O
de	O
mort.	O
Les	O
visées	O
de	O
ce	O
programme	O
iconographique	O
sont	O
assez	O
claires	O
:	O
les	O
figures	O
représentant	O
les	O
différents	O
savoirs	O
de	O
l’Antiquité	O
et	O
des	O
Temps	O
modernes	O
appartiennent,	O
grâce	O
à	O
l’imprimerie	O
et	O
aux	O
autres	O
techniques	O
de	O
reproduction	O
figurées	O
sur	O
le	O
pignon	O
principal,	O
aux	O
témoignages	O
de	O
l’art	O
et	O
de	O
la	O
science	O
conservés	O
dans	O
l’établissement.	O
La	O
bibliothèque	O
se	O
veut	O
non	O
seulement	O
scientifiquement	O
encyclopédique,	O
mais	O
plus	O
encore	O
universelle	O
dans	O
ses	O
fondements,	O
en	O
n’oubliant	O
aucune	O
époque	O
de	O
l’Antiquité	O
aux	O
Temps	O
modernes	O
et	O
en	O
laissant	O
sa	O
place	O
à	O
toutes	O
les	O
grandes	O
cultures	O
européennes.	O
La	O
forte	O
présence	O
d’«	O
étrangers	O
»,	O
combinée	O
à	O
celle	O
de	O
gloires	O
locales,	O
doit	O
ainsi	O
donner	O
l’impression	O
d’un	O
établissement	O
bien	O
ancré	O
dans	O
sa	O
région,	O
mais	O
en	O
même	O
temps	O
ouvert	O
sur	O
le	O
monde.	O
Naturellement,	O
la	O
présence	O
germanique	O
est	O
forte,	O
y	O
compris	O
dans	O
les	O
allusions	O
locales	O
appartenant	O
pour	O
la	O
plupart	O
aux	O
XVe	O
et	O
XVIe	O
siècles,	O
époque	O
où	O
le	O
Saint-Empire	O
gardait	O
encore	O
sa	O
vocation	O
unificatrice	O
et	O
correspondant	O
à	O
un	O
incontestable	O
âge	O
d’or	O
artistique	O
et	O
culturel	O
des	O
pays	O
germaniques.	O
À	O
une	O
époque	O
où	O
un	O
nouvel	O
Empire	O
allemand	O
venait	O
d’être	O
créé,	O
ces	O
allusions	O
n’étaient	O
évidemment	O
pas	O
gratuites.	O
Mais	O
dans	O
l’ensemble,	O
la	O
visée	O
propagandiste	O
de	O
cet	O
établissement	O
culturel	O
apparaît	O
plus	O
complexe	O
que	O
celle	O
d’autres	O
bâtiments	O
plus	O
administratifs	O
et	O
utilitaires	O
(comme	O
la	O
gare,	O
la	O
poste	O
ou	O
le	O
parlement	O
régional)	O
dont	O
le	O
programme	O
iconographique	O
devait	O
davantage	O
symboliser	O
la	O
prise	O
de	O
pouvoir	O
de	O
l’autorité	O
allemande	O
dans	O
les	O
nouvelles	O
provinces.	O
Klaus	B-PER
Nohlen	I-PER
,	O
déjà	O
cité,	O
rappelle	O
que	O
l’identité	O
visuelle	O
de	O
tous	O
les	O
bâtiments	O
ainsi	O
décorés	O
était	O
au	O
service	O
d’une	O
légitimation	O
nationale	O
:	O
il	O
fallait	O
fédérer	O
les	O
deux	O
régions	O
du	O
Reichsland	O
Elsass-Lothringen,	O
dont	O
l’histoire	O
jusque-là	O
n’avait	O
guère	O
été	O
commune,	O
afin	O
de	O
créer	O
une	O
véritable	O
conscience	O
régionale.	O
C’est	O
le	O
message	O
que	O
délivrent,	O
par	O
exemple,	O
les	O
figures	O
liées	O
de	O
l’	O
Alsace	B-LOC
et	O
de	O
la	O
Moselle	B-LOC
sur	O
la	O
façade	O
de	O
la	O
gare,	O
ou	O
encore,	O
sur	O
le	O
palais	O
de	O
l’Empereur,	O
l’héraldique	O
du	O
Reichsland	O
intégrée	O
à	O
celle	O
du	O
Reich	O
dans	O
son	O
ensemble.	O
Parallèlement,	O
il	O
fallait	O
suggérer	O
la	O
continuité	O
de	O
ce	O
dernier	O
du	O
Saint-Empire	O
aux	O
temps	O
actuels,	O
et	O
donc	O
l’appartenance	O
«	O
naturelle	O
»	O
de	O
l’	O
Alsace-Lorraine	B-LOC
à	O
cet	O
ensemble	O
:	O
c’était	O
le	O
rôle	O
des	O
deux	O
fresques	O
du	O
hall	O
d’entrée	O
de	O
la	O
gare	O
(aujourd’hui	O
disparues),	O
intitulées	O
respectivement	O
«	O
Dans	O
l’ancien	O
Empire	O
»	O
et	O
«	O
Dans	O
le	O
nouvel	O
Empire	O
»	O
;	O
c’était	O
aussi,	O
sur	O
la	O
façade	O
de	O
la	O
poste	O
centrale,	O
celui	O
des	O
deux	O
groupes	O
de	O
statues	O
(elles	O
aussi	O
disparues)	O
représentant	O
la	O
filiation	O
du	O
Moyen	O
Âge	O
(	O
Barberousse	B-PER
,	O
Maximilien	O
Ier	O
et	O
Rudolf	O
von	O
Habsburg)	O
aux	O
Temps	O
modernes	O
(Guillaume	O
Ier,	O
Frédéric	O
III	O
et	O
Guillaume	O
II).	O
À	O
la	O
bibliothèque	O
par	O
contre,	O
la	O
décoration	O
se	O
rapporte	O
de	O
façon	O
moins	O
directe	O
à	O
la	O
politique	O
vis-à-vis	O
de	O
l’	O
Alsace-Lorraine	B-LOC
,	O
et	O
peut	O
davantage	O
se	O
lire	O
comme	O
la	O
preuve	O
de	O
l’ouverture	O
au	O
monde	O
de	O
la	O
science	O
allemande,	O
à	O
une	O
époque	O
où	O
celle-ci	O
jouait	O
d’ailleurs	O
un	O
rôle	O
phare	O
dans	O
bien	O
des	O
disciplines.	O
Le	O
spectre	O
européen	O
qui	O
se	O
déploie	O
sur	O
les	O
murs	O
doit	O
témoigner	O
de	O
ce	O
caractère	O
ouvert	O
ainsi	O
que	O
du	O
rôle	O
de	O
l’esprit	O
allemand	O
pour	O
l’	O
Europe	B-LOC
.	O
Il	O
vient	O
en	O
complément	O
de	O
la	O
décoration	O
sculptée	O
de	O
l’université,	O
dont	O
les	O
trente-deux	O
statues	O
de	O
savants,	O
très	O
majoritairement	O
allemands	O
cette	O
fois-ci,	O
peuvent	O
être	O
comprises	O
comme	O
la	O
volonté	O
d’affirmer	O
l’excellence	O
de	O
l’enseignement	O
local	O
et	O
le	O
fait	O
que	O
l’	O
université	B-LOC
de	I-LOC
Strasbourg	I-LOC
est	O
tout	O
autant	O
l’héritière	O
de	O
la	O
science	O
et	O
de	O
la	O
pensée	O
allemandes	O
que	O
n’importe	O
quel	O
autre	O
établissement	O
du	O
Reich.	O
L’identité	O
visuelle	O
de	O
la	O
Kaiserliche	O
Universitäts-	O
und	O
Landesbibliothek	O
est	O
donc	O
porteuse	O
d’une	O
visée	O
propagandiste,	O
et	O
le	O
message	O
que	O
diffusent	O
ses	O
médaillons,	O
même	O
atténué	O
par	O
rapport	O
à	O
celui	O
d’autres	O
constructions	O
contemporaines,	O
ne	O
peut	O
être	O
compris	O
si	O
l’on	O
fait	O
abstraction	O
du	O
contexte	O
politique	O
de	O
l’époque.	O
Lors	O
de	O
son	O
discours	O
inaugural	O
de	O
1895,	O
le	O
recteur	O
de	O
l’université	O
parlait	O
d’ailleurs	O
de	O
la	O
bibliothèque	O
comme	O
d’un	O
«	O
bastion	O
de	O
la	O
science	O
allemande	O
»	O
(«	O
eine	O
Hochburg	O
deutscher	O
Wissenschaft	O
»).	O
Mais	O
l’iconographie	O
est	O
dans	O
ce	O
cas	O
bien	O
plus	O
qu’un	O
simple	O
miroir	O
de	O
la	O
propagande.	O
Car	O
à	O
la	O
même	O
époque	O
se	O
constituaient	O
à	O
l’ombre	O
des	O
médaillons	O
des	O
collections	O
qui	O
en	O
étaient	O
(et	O
sont	O
encore)	O
le	O
reflet	O
parfait,	O
dans	O
leur	O
visée	O
internationale,	O
pluridisciplinaire	O
et	O
ouverte	O
sur	O
toutes	O
les	O
époques.	O
L’adéquation	O
entre	O
le	O
message	O
délivré	O
sur	O
les	O
murs	O
et	O
l’activité	O
réelle	O
de	O
l’établissement	O
était	O
tout	O
aussi	O
manifeste	O
que	O
la	O
fonction	O
politique	O
de	O
ce	O
dernier	O
sur	O
la	O
Kaiserplatz,	O
et	O
de	O
ce	O
fait	O
mérite	O
d’être	O
soulignée.	O
Elle	O
le	O
fut	O
d’ailleurs,	O
dès	O
le	O
retour	O
de	O
l’	O
Alsace	B-LOC
à	O
la	O
France	B-LOC
après	O
1918,	O
par	O
un	O
des	O
moins	O
germanophiles	O
parmi	O
les	O
intellectuels	O
français,	O
Maurice	O
Barrès	O
en	O
l’occurrence,	O
qui	O
constatait	O
«	O
qu’avec	O
ses	O
douze	O
cent	O
mille	O
volumes	O
et	O
le	O
soin	O
particulier	O
qui	O
fut	O
donné	O
à	O
l’accroissement	O
de	O
certaines	O
de	O
ses	O
parties,	O
la	O
bibliothèque	O
universitaire	O
et	O
régionale	O
se	O
place	O
immédiatement	O
après	O
notre	O
bibliothèque	O
nationale.	O
»	O
Orientations	O
bibliographiques	O
:	O
