TOKEN	IOB
îles	B-LOC
Visayas	I-LOC
viennent	O
s’installer,	O
durablement	O
ou	O
non.	O
Trois	O
populations	O
autochtones	O
sont	O
attestées	O
:	O
les	O
Batak,	O
au	O
centre-nord,	O
un	O
groupe	O
nomade	O
Negrito	O
de	O
200	O
à	O
300	O
personnes,	O
et	O
les	O
Tagbanwa,	O
au	O
centre	O
de	O
l’île	O
et	O
au	O
nord	O
dans	O
les	O
Calamianes	B-LOC
.	O
Enfin	O
une	O
population	O
de	O
10	O
000	O
personnes	O
environ	O
vit	O
dans	O
la	O
partie	O
méridionale	O
de	O
la	O
grande	O
île,	O
les	O
Pala’wan.	O
Les	O
populations	O
des	O
bourgades	O
les	O
appellent	O
«	O
Palawanos	O
».	O
Cette	O
société	O
de	O
chasseurs	O
à	O
la	O
sarbacane	O
et	O
d’essarteurs	O
de	O
la	O
forêt	O
subtropicale	O
n’a	O
pas	O
la	O
notion	O
de	O
propriété	O
de	O
la	O
terre	O
:	O
elle	O
pratique	O
de	O
nos	O
jours	O
un	O
mode	O
de	O
production	O
à	O
la	O
jonction	O
entre	O
les	O
activités	O
de	O
prédation	O
(chasse,	O
pêche,	O
cueillette)	O
et	O
l’agriculture	O
sur	O
brûlis.	O
Par	O
sa	O
langue,	O
son	O
mode	O
d’organisation	O
sociale	O
profondément	O
égalitaire	O
et	O
sa	O
vision	O
du	O
monde,	O
elle	O
se	O
distingue	O
de	O
ses	O
voisins	O
au	O
nord,	O
les	O
Tagbanwa.	O
En	O
1972,	O
j’ai	O
inventorié	O
douze	O
dialectes	O
entre	O
Quezon	B-LOC
et	O
Abo-abo	B-LOC
et	O
la	O
pointe	O
sud	O
de	O
Kälang	B-LOC
Danum	I-LOC
.	O
Sans	O
doute	O
y	O
en	O
a-t-il	O
davantage.	O
Le	O
travail	O
monographique	O
privilégiait	O
la	O
culture	O
des	O
Hautes-Terres	O
Macdonald,	O
1977,	O
carte	O
des	O
aires	O
culturelles	O
de	O
l’ethnie	O
palawan,	O
p.	O
16.	O
et	O
j’ai	O
alors	O
décrit	O
et	O
analysé	O
le	O
dialecte	O
des	O
vallées	O
Mäkagwaq-Tämlang	O
:	O
il	O
est	O
devenu	O
le	O
dialecte	O
de	O
référence	O
à	O
partir	O
duquel	O
j’ai	O
pu	O
établir	O
l’ensemble	O
des	O
autres	O
variations	O
dialectales	O
Revel-Macdonald,	O
1979.	O
.	O
La	O
culture	O
palawan	O
des	O
Hautes-Terres	O
Afin	O
d’assurer	O
leur	O
survie	O
et	O
de	O
vivre	O
en	O
harmonie	O
dans	O
le	O
monde	O
qui	O
les	O
entoure,	O
les	O
Palawan	O
ont	O
élaboré	O
une	O
relation	O
d’échange	O
paritaire	O
(gantiq)	O
avec	O
les	O
objets	O
naturels,	O
les	O
phénomènes	O
et	O
leurs	O
«	O
Maîtres	O
»,	O
relation	O
qu’ils	O
se	O
sont	O
efforcés	O
de	O
maintenir	O
à	O
travers	O
le	O
temps.	O
La	O
notion	O
de	O
don	O
et	O
de	O
contre-don	O
règle	O
cette	O
présence	O
au	O
monde	O
et	O
s’accompagne	O
d’une	O
morale	O
du	O
non-excès	O
omniprésente	O
dans	O
la	O
vie	O
quotidienne,	O
accompagnée	O
par	O
l’entraide	O
mutuelle	O
(tabang)	O
et	O
l’obligation	O
de	O
tout	O
partager	O
(bagiq).	O
Cette	O
attitude	O
plus	O
pragmatique	O
qu’écologique,	O
liée	O
à	O
leur	O
représentation	O
de	O
la	O
vie	O
et	O
de	O
la	O
mort,	O
reflète	O
l’interprétation	O
que	O
les	O
Montagnards	O
font	O
de	O
la	O
biocénose.	O
Ainsi	O
les	O
Taw	O
banar,	O
les	O
«	O
Hommes	O
véritables	O
»	O
que	O
nous	O
sommes	O
tous,	O
doivent	O
chercher	O
à	O
maintenir	O
une	O
relation	O
de	O
partage	O
paritaire,	O
toujours	O
menacée,	O
avec	O
les	O
«	O
autres	O
hommes	O
»,	O
Taw	O
Mänunga	O
et	O
Taw	O
Märaqat,	O
les	O
Bienfaisants	O
et	O
les	O
Malfaisants,	O
car	O
un	O
équilibre	O
entre	O
tous	O
les	O
existants	O
dans	O
le	O
biotope	O
est	O
la	O
condition	O
sine	O
qua	O
non	O
de	O
la	O
santé,	O
de	O
l’abondance	O
en	O
riz,	O
du	O
bonheur	O
et	O
de	O
la	O
vie	O
Revel,	O
1991,	O
vol.	O
II,	O
chap.	O
i,	O
«	O
La	O
chasse	O
généralisée	O
:	O
Hommes-Prises-Maîtres-Hommes	O
»,	O
p.	O
15-52.	O
.	O
La	O
culture	O
matérielle	O
des	O
Palawan	O
est	O
modeste.	O
Elle	O
repose	O
sur	O
le	O
bois,	O
le	O
bambou	O
et	O
le	O
rotin	O
pour	O
l’architecture,	O
les	O
armes,	O
les	O
outils	O
et	O
les	O
ustensiles.	O
Depuis	O
toujours	O
les	O
Palawan	O
ont	O
dû	O
acquérir	O
des	O
objets	O
manufacturés	O
auprès	O
des	O
marchands	O
maritimes	O
(chinois,	O
malais,	O
tausug,	O
etc.)	O
;	O
car,	O
s’ils	O
pratiquent	O
une	O
très	O
fine	O
vannerie,	O
ils	O
ne	O
connaissent	O
ni	O
le	O
tissage	O
du	O
coton	O
ou	O
de	O
la	O
fibre	O
de	O
bananier	O
(Abaca),	O
ni	O
la	O
poterie,	O
ni	O
la	O
fonte	O
du	O
fer.	O
Ainsi	O
boîtes	O
à	O
bétel,	O
plateaux,	O
gongs	O
en	O
bronze,	O
sabres	O
de	O
combat	O
et	O
coupe-coupe,	O
jarres,	O
assiettes	O
chinoises	O
et	O
céladons	O
constituent-ils	O
le	O
patrimoine	O
(pusakaq)	O
d’un	O
groupe	O
de	O
sœurs	O
et	O
de	O
leurs	O
époux	O
(selon	O
la	O
règle	O
de	O
résidence	O
uxorilocale)	O
qui	O
représente	O
l’unité	O
sociologique	O
minimale,	O
«	O
le	O
hameau	O
»	O
(rurungan).	O
La	O
vie	O
quotidienne	O
et	O
la	O
vie	O
rituelle	O
des	O
Palawan	O
sont	O
liées	O
à	O
ces	O
objets,	O
évoqués	O
dans	O
leurs	O
longs	O
récits	O
chantés.	O
La	O
société	O
palawan	O
est	O
régie	O
par	O
un	O
système	O
indifférencié	O
ou	O
cognatique	O
Macdonald,	O
1977,	O
voir	O
l’introduction,	O
«	O
Société	O
»,	O
p.	O
28-29.	O
L’ensemble	O
du	O
livre	O
traite	O
des	O
règles	O
de	O
parenté	O
et	O
de	O
résidence	O
ainsi	O
que	O
de	O
l’organisation	O
sociale.	O
,	O
l’absence	O
de	O
hiérarchie	O
et	O
de	O
leadership	O
.	O
Le	O
responsable	O
de	O
hameau	O
est	O
l’«	O
aîné	O
»	O
(mägurang),	O
le	O
père	O
ou	O
l’oncle	O
d’un	O
groupe	O
de	O
sœurs	O
et	O
de	O
leurs	O
cousines	O
au	O
premier	O
degré.	O
Autour	O
d’elles	O
et	O
auprès	O
de	O
lui	O
viennent	O
«	O
s’agréger	O
»	O
les	O
gendres.	O
La	O
résidence	O
est	O
donc	O
uxorilocale,	O
et	O
le	O
respect	O
du	O
droit	O
coutumier	O
(Adat)	O
pondère	O
tout	O
excès	O
ou	O
écart	O
de	O
conduite	O
par	O
la	O
médiation	O
des	O
spécialistes	O
de	O
la	O
parole	O
argumentée	O
(mämimisara),	O
tandis	O
qu’un	O
juge	O
(ukum),	O
par	O
sa	O
maîtrise	O
et	O
sa	O
mémoire	O
des	O
cas	O
de	O
jurisprudence	O
et	O
de	O
la	O
Loi	O
(Saraq),	O
pourra	O
prononcer	O
un	O
jugement	O
pour	O
clore	O
de	O
longues	O
discussions	O
(bisara).	O
Le	O
chamanisme	O
permet	O
à	O
son	O
tour	O
de	O
tenter	O
de	O
réguler	O
les	O
relations	O
conflictuelles	O
avec	O
les	O
Invisibles	O
et	O
d’apaiser	O
la	O
souffrance	O
physique	O
et	O
psychologique	O
des	O
êtres	O
humains,	O
par	O
l’audace	O
et	O
le	O
courage	O
qu’impliquent	O
le	O
Voyage	O
et	O
la	O
négociation	O
à	O
travers	O
le	O
dialogue	O
avec	O
les	O
existants	O
invisibles	O
:	O
«	O
les	O
âmes	O
protectrices	O
»	O
(lapis)	O
et	O
«	O
les	O
démons	O
»	O
(säytan).	O
Place	O
et	O
importance	O
de	O
l’épopée	O
dans	O
la	O
culture	O
palawan	O
Les	O
épopées	O
palawan	O
(tultul)	O
chantent	O
en	O
un	O
style	O
formulaire	O
et	O
dialogique	O
les	O
paysages,	O
les	O
rivières,	O
cascades	O
et	O
torrents,	O
les	O
arbres,	O
les	O
abeilles	O
et	O
les	O
oiseaux,	O
les	O
montagnes	O
et	O
les	O
vents,	O
la	O
mer	O
et	O
les	O
corps	O
célestes	O
;	O
les	O
activités	O
humaines,	O
les	O
fêtes	O
et	O
commémorations	O
du	O
Maître	O
du	O
Riz,	O
du	O
Maître	O
des	O
Fleurs,	O
les	O
pactes	O
du	O
sang	O
entre	O
amis	O
autour	O
de	O
la	O
jarre,	O
la	O
musique	O
des	O
gongs	O
qui	O
accompagne	O
toutes	O
les	O
cérémonies	O
festives,	O
le	O
Voyage	O
chamanique	O
(ulit),	O
les	O
voyages	O
en	O
forêt	O
de	O
l’autre	O
côté	O
de	O
Käbätangan	O
(mont	O
Mantalingayan),	O
les	O
voyages	O
en	O
mer	O
;	O
les	O
alliances	O
de	O
mariage	O
et	O
tous	O
les	O
obstacles,	O
conflits	O
ou	O
raids	O
de	O
piraterie	O
qui,	O
dans	O
toute	O
épopée,	O
sont	O
nécessairement	O
liés	O
à	O
une	O
crise	O
autour	O
de	O
cet	O
événement	O
fondamental	O
de	O
la	O
vie	O
en	O
société.	O
Elles	O
chantent	O
aussi	O
le	O
droit	O
coutumier,	O
l’Adat	O
et	O
la	O
relation	O
entre	O
tous	O
les	O
existants	O
sur	O
cette	O
terre,	O
les	O
hommes	O
vrais,	O
les	O
génies	O
et	O
les	O
démons	O
invisibles,	O
les	O
divinités,	O
leurs	O
traits	O
physiques	O
et	O
psychologiques,	O
leurs	O
actions	O
mythiques,	O
les	O
événements	O
surnaturels	O
Macdonald,	O
1988,	O
chap.	O
i,	O
«	O
Le	O
mythe	O
palawan	O
et	O
son	O
contexte	O
»,	O
p.	O
2-16.	O
.	O
Elles	O
chantent	O
enfin	O
la	O
beauté	O
des	O
lignes,	O
des	O
formes,	O
des	O
parures,	O
des	O
paysages	O
sonores	O
et	O
de	O
la	O
musique.	O
On	O
y	O
voit	O
se	O
déployer	O
des	O
références	O
au	O
monde	O
naturel	O
et	O
à	O
la	O
vie	O
sociale,	O
une	O
fresque	O
des	O
mœurs,	O
l’allusion	O
furtive	O
à	O
une	O
cosmogonie,	O
un	O
style	O
de	O
vie,	O
une	O
éthique,	O
une	O
esthétique	O
et	O
une	O
représentation	O
du	O
monde	O
propre	O
à	O
la	O
culture	O
des	O
Hautes-Terres.	O
Ce	O
chant	O
a	O
capella	O
est	O
un	O
divertissement	O
–	O
une	O
forme	O
de	O
courtoisie	O
–	O
que	O
l’on	O
offre	O
pendant	O
toute	O
une	O
nuit	O
à	O
un	O
hôte	O
nouvellement	O
arrivé	O
au	O
hameau.	O
Lorsque	O
les	O
premiers	O
rayons	O
du	O
soleil	O
pointent	O
à	O
l’horizon,	O
l’intrigue	O
doit	O
être	O
dénouée,	O
et	O
le	O
barde	O
s’arrête.	O
Il	O
est	O
interdit	O
de	O
chanter	O
avec	O
le	O
jour.	O
On	O
peut	O
aussi	O
entendre	O
le	O
chant	O
d’une	O
épopée	O
lors	O
de	O
la	O
veillée	O
qui	O
précède	O
un	O
mariage	O
et	O
la	O
discussion	O
juridique	O
qui	O
scelle	O
ce	O
contrat	O
social	O
Revel-Macdonald,	O
1983,	O
p.	O
1-3.	O
.	O
Elle	O
porte	O
alors	O
en	O
elle	O
un	O
enseignement	O
puisqu’elle	O
évoque	O
précisément	O
un	O
problème	O
lié	O
à	O
l’alliance	O
de	O
mariage.	O
Elle	O
est	O
aussi	O
action	O
de	O
grâce	O
pour	O
remercier	O
le	O
«	O
Maître	O
des	O
Prises	O
»	O
(Ämpuq	O
ät	O
Pinäri)	O
lorsqu’un	O
sanglier	O
a	O
été	O
capturé	O
en	O
forêt.	O
Le	O
chant	O
est	O
un	O
don	O
en	O
retour	O
pour	O
apaiser	O
le	O
courroux	O
de	O
Lali,	O
alors	O
que	O
l’on	O
fait	O
lentement	O
rôtir	O
l’arrière-train	O
de	O
son	O
animal	O
favori.	O
L’épopée	O
peut	O
être	O
aussi	O
associée	O
à	O
une	O
action	O
magico-religieuse.	O
Elle	O
est	O
alors	O
dotée	O
d’efficacité	O
symbolique,	O
d’une	O
valeur	O
rédemptrice	O
et	O
purificatrice.	O
Action	O
de	O
grâce,	O
imploration,	O
tentative	O
de	O
séduction,	O
apaisement,	O
ce	O
chant	O
sollicite	O
la	O
chance,	O
écarte	O
la	O
malchance,	O
vise	O
à	O
rétablir	O
un	O
équilibre	O
dans	O
le	O
biotope	O
ou	O
une	O
harmonie	O
rompue	O
;	O
il	O
tente	O
de	O
restaurer	O
la	O
santé	O
d’un	O
sujet	O
souffrant	O
ou	O
du	O
corps	O
social	O
tout	O
entier.	O
On	O
retrouve	O
des	O
fonctions	O
similaires	O
chez	O
les	O
Sama	O
et	O
les	O
Sama	O
Dilaut	O
de	O
Tawi-Tawi	B-LOC
Revel	O
et	O
Martenot,	O
2005.	O
,	O
chez	O
les	O
Tala-andig	O
Bukidnon	O
de	O
Mindanao	B-LOC
Saway,	O
2000,	O
p.	O
75-84.	O
,	O
tout	O
comme	O
en	O
Mongolie	B-LOC
et	O
en	O
Sibérie	B-LOC
où	O
l’épopée	O
est	O
également	O
liée	O
à	O
la	O
chasse,	O
à	O
la	O
nuit,	O
aux	O
cures	O
et	O
au	O
chamanisme	O
Pegg,	O
2000,	O
p.	O
173	O
-174	O
;	O
Hamayon,	O
1993,	O
p.	O
352-353.	O
.	O
«	O
Mimèsis	O
d’action	O
»	O
et	O
mémoire	O
Dans	O
la	O
Poétique	O
d’	O
Aristote	B-PER
,	O
l’espace-temps	O
de	O
la	O
fiction	O
est	O
la	O
mimèsis	O
de	O
l’espace-temps	O
de	O
la	O
réalité	O
vécue	O
par	O
les	O
hommes	O
Aristote,	O
Poétique	O
4-7	O
:	O
1449b,	O
1450a,	O
1450b,	O
p.	O
82-90.	O
.	O
Les	O
auditeurs	O
suivent	O
et	O
intériorisent	O
les	O
longs	O
récits	O
qui	O
recréent	O
une	O
réalité	O
fictive	O
semblable	O
à	O
l’espace	O
naturel,	O
social	O
et	O
cosmogonique	O
qui	O
les	O
entoure.	O
En	O
ce	O
sens,	O
nous	O
sommes	O
en	O
présence	O
d’une	O
authentique	O
«	O
mimèsis	O
d’action	O
»,	O
et	O
cette	O
évocation	O
d’un	O
monde	O
donné,	O
de	O
la	O
vie	O
même	O
dans	O
sa	O
fluence,	O
a	O
un	O
effet	O
de	O
vérité	O
qui	O
aide	O
le	O
poète-narrateur	O
à	O
intérioriser	O
et	O
à	O
mémoriser	O
le	O
récit.	O
Le	O
corpus	O
palawan	O
de	O
quinze	O
épopées,	O
que	O
j’ai	O
rassemblé	O
depuis	O
de	O
nombreuses	O
années	O
et	O
qui	O
a	O
fait	O
l’objet	O
d’une	O
donation	O
au	O
département	O
de	O
l’Audiovisuel	O
à	O
la	O
Bibliothèque	B-LOC
nationale	I-LOC
de	I-LOC
France	I-LOC
en	O
1995,	O
nous	O
met	O
en	O
présence	O
d’une	O
véritable	O
anthologie	O
des	O
cas	O
d’alliances	O
de	O
mariage	O
et	O
de	O
leur	O
résolution	O
selon	O
le	O
code	O
de	O
l’Adat.	O
Grâce	O
à	O
l’interprétation	O
des	O
aèdes	O
et	O
la	O
réactualisation,	O
sur	O
le	O
mode	O
narratif,	O
de	O
la	O
mémoire	O
de	O
la	O
Coutume,	O
le	O
chant	O
de	O
chaque	O
épopée	O
est	O
l’illustration	O
d’un	O
ou	O
de	O
plusieurs	O
cas	O
selon	O
ce	O
droit	O
:	O
le	O
chant	O
invite	O
à	O
la	O
réminiscence	O
et	O
à	O
l’interprétation	O
des	O
procédures	O
juridiques	O
liées	O
à	O
la	O
filiation,	O
mais	O
surtout	O
à	O
l’alliance	O
de	O
mariage,	O
aux	O
égarements,	O
aux	O
bonnes	O
et	O
aux	O
mauvaises	O
conduites,	O
aux	O
conflits	O
et	O
à	O
la	O
guerre.	O
Ces	O
questions	O
relatives	O
à	O
l’«	O
échange	O
»	O
ne	O
cessent	O
d’occuper	O
l’esprit	O
des	O
Montagnards,	O
épris	O
qu’ils	O
sont	O
de	O
droit	O
et	O
de	O
rhétorique.	O
Il	O
y	O
a	O
là	O
une	O
forme	O
de	O
cette	O
temporalité	O
profonde	O
qui,	O
selon	O
Paul	B-PER
Ricœur	I-PER
,	O
rend	O
possibles	O
à	O
la	O
fois	O
«	O
la	O
sédimentation	O
dans	O
un	O
dépôt	O
et	O
l’explicitation	O
dans	O
une	O
interprétation	O
:	O
tandis	O
que	O
l’une	O
transmet,	O
l’autre	O
renouvelle	O
Ricœur,	O
1985,	O
ainsi	O
que	O
Ricœur,	O
1991,	O
p.	O
20-33.	O
»,	O
mais	O
cette	O
démarche	O
s’effectue	O
sur	O
un	O
mode	O
ludique	O
et	O
poétique,	O
par	O
le	O
recours	O
au	O
récit	O
et	O
à	O
l’analogie.	O
Le	O
mot	O
Adat	O
vient	O
de	O
l’arabe	O
par	O
l’intermédiaire	O
du	O
vieux	O
malais	O
et	O
désigne	O
en	O
général	O
la	O
«	O
tradition	O
coutumière	O
»,	O
c’est-à-dire	O
les	O
bonnes	O
manières,	O
le	O
savoir-vivre,	O
la	O
bienséance	O
et	O
la	O
courtoisie,	O
les	O
modalités	O
du	O
partage,	O
les	O
règles	O
de	O
la	O
conduite	O
morale	O
dans	O
la	O
relation	O
à	O
autrui	O
et	O
au	O
monde,	O
parfois	O
l’art	O
de	O
gouverner	O
chez	O
les	O
Maranao	O
ou	O
les	O
Maguindanao.	O
C’est	O
le	O
code	O
d’une	O
société.	O
Les	O
Palawan	O
disent	O
avec	O
fermeté,	O
voire	O
sur	O
un	O
ton	O
légèrement	O
sentencieux	O
:	O
«	O
notre	O
coutume	O
»	O
(Adat	O
kay),	O
selon	O
«	O
l’enseignement	O
de	O
nos	O
Ancêtres	O
»	O
(Tuturan	O
ät	O
Kägunggurangan	O
kay).	O
La	O
richesse	O
des	O
traditions	O
orales	O
se	O
manifeste	O
dans	O
un	O
nombre	O
infini	O
de	O
combinaisons,	O
résultat	O
virtuel	O
de	O
l’interaction	O
entre	O
les	O
procédés	O
mnémoniques	O
et	O
les	O
histoires	O
coutumières.	O
La	O
connaissance	O
et	O
la	O
perpétuation	O
de	O
l’épopée	O
reposent	O
sur	O
différentes	O
aptitudes	O
perceptives,	O
motrices	O
et	O
créatrices	O
:	O
l’action	O
vocale	O
et	O
kinésique,	O
la	O
capacité	O
de	O
composition	O
et	O
de	O
configuration	O
qui	O
relèvent	O
de	O
l’imagination	O
et	O
de	O
la	O
logique,	O
les	O
facultés	O
de	O
l’attention	O
et	O
la	O
mémoire,	O
un	O
jeu	O
de	O
processus	O
moteurs	O
et	O
mentaux,	O
coordonnés,	O
synchrones	O
et	O
très	O
élaborés.	O
Dans	O
une	O
nuit	O
de	O
chant,	O
l’épopée	O
est	O
en	O
expansion,	O
tant	O
du	O
côté	O
du	O
poète-narrateur	O
que	O
de	O
ses	O
auditeurs,	O
ces	O
«	O
silencieux	O
exécutants	O
»,	O
selon	O
la	O
formulation	O
heureuse	O
de	O
Claude	B-PER
Lévi-Strauss	I-PER
Lévi-Strauss,	O
1964,	O
voir	O
l’ouverture	O
:	O
«	O
Le	O
mythe	O
et	O
l’œuvre	O
musicale	O
apparaissent	O
comme	O
des	O
chefs	O
d’orchestre	O
dont	O
les	O
auditeurs	O
sont	O
les	O
silencieux	O
exécutants	O
»,	O
p.	O
25.	O
.	O
Sensibilité	O
mélodique	O
et	O
rythmique,	O
compréhension,	O
interprétation	O
et	O
réflexion	O
sur	O
l’enseignement	O
du	O
récit,	O
sur	O
l’art	O
de	O
la	O
composition	O
poétique	O
et	O
vocale	O
sont	O
activées,	O
et	O
chaque	O
auditeur	O
peut,	O
en	O
son	O
for	O
intérieur,	O
entrer	O
dans	O
la	O
composition	O
et	O
dans	O
le	O
jeu	O
créatif	O
de	O
l’œuvre.	O
L’espace-temps	O
de	O
la	O
performance,	O
une	O
nuit	O
de	O
chant	O
Sous	O
le	O
toit	O
de	O
la	O
grande	O
maison	O
de	O
réunion,	O
sur	O
une	O
des	O
quatre	O
plates-formes	O
latérales	O
qui	O
encadrent	O
le	O
vaste	O
plancher	O
central,	O
souvent	O
dans	O
la	O
partie	O
la	O
plus	O
obscure,	O
entouré	O
d’un	O
auditoire	O
nombreux,	O
l’interprète	O
est	O
allongé	O
sur	O
une	O
natte,	O
une	O
jambe	O
pliée,	O
l’autre	O
étendue,	O
un	O
bras	O
replié	O
sur	O
le	O
front,	O
les	O
yeux	O
fermés.	O
Il	O
semble	O
dormir.	O
Cette	O
position	O
favorise	O
la	O
relaxation	O
et	O
la	O
concentration,	O
et	O
se	O
rapproche	O
de	O
l’attitude	O
du	O
chamane	O
«	O
qui	O
dort	O
»	O
lors	O
du	O
Voyage	O
de	O
l’âme	O
(Ulit).	O
L’ouverture	O
du	O
diaphragme,	O
une	O
technique	O
respiratoire	O
abdominale	O
profonde	O
et	O
régulière,	O
est	O
une	O
position	O
stylisée	O
et	O
stéréotypée	O
que	O
j’ai	O
observée	O
chez	O
les	O
Sama	O
Revel,	O
2005,	O
p.	O
125.	O
et	O
les	O
Sama	O
di	O
Laut,	O
des	O
nomades	O
marins	O
Revel	O
et	O
Martenot,	O
2005.	O
;	O
elle	O
est	O
également	O
attestée	O
dans	O
des	O
groupes	O
Dayak	O
à	O
Bornéo	B-LOC
.	O
Le	O
chant	O
de	O
l’épopée	O
instaure	O
une	O
relation	O
d’échange	O
intense	O
entre	O
l’aède	O
et	O
son	O
auditoire.	O
Le	O
pouvoir	O
de	O
fixer	O
dans	O
le	O
souvenir	O
individuel	O
et	O
collectif	O
est	O
lié	O
au	O
plaisir	O
auditif	O
–	O
émotionnel,	O
intellectuel,	O
poétique	O
–	O
que	O
la	O
voix	O
suscite,	O
situation	O
d’oralité	O
stricte	O
dans	O
laquelle	O
se	O
déploie	O
la	O
longue	O
chaîne	O
de	O
transmission	O
des	O
aèdes	O
anonymes.	O
L’auditoire	O
est	O
assis,	O
puis	O
il	O
s’allonge,	O
s’endort,	O
se	O
réveille,	O
s’exclame,	O
commente,	O
demande	O
des	O
éclaircissements	O
sur	O
l’intrigue	O
lors	O
des	O
pauses	O
alors	O
qu’une	O
nuit	O
de	O
chant	O
se	O
déploie.	O
Selon	O
l’intrigue	O
choisie	O
et	O
la	O
capacité	O
respiratoire	O
de	O
l’aède,	O
la	O
performance	O
dure	O
une	O
demi-nuit	O
ou	O
une	O
nuit	O
entière	O
après	O
le	O
repas	O
du	O
soir	O
jusqu’au	O
soleil	O
levant.	O
Toutes	O
les	O
heures	O
et	O
