TOKEN	IOB
public	O
différents	O
échantillons	O
de	O
catalogues	O
:	O
alphabétiques,	O
systématiques,	O
spécialisés,	O
centralisés	O
et	O
conçus	O
par	O
lieu	O
de	O
conservation.	O
Des	O
éléments	O
statistiques	O
sur	O
le	O
personnel,	O
les	O
acquisitions,	O
l’administration	O
ainsi	O
que	O
des	O
règlements	O
de	O
bibliothèques	O
furent	O
également	O
fournis.	O
Certaines	O
vitrines	O
présentaient	O
les	O
productions	O
des	O
ateliers	O
de	O
restauration	O
:	O
travaux	O
de	O
conservation	O
et	O
de	O
restauration,	O
confection	O
de	O
reliures...	O
Même	O
les	O
événements	O
extraordinaires	O
ne	O
sont	O
pas	O
laissés	O
de	O
côté	O
puisqu’il	O
est	O
prévu	O
d’informer	O
le	O
public	O
sur	O
l’organisation	O
des	O
déménagements	O
de	O
bibliothèques	O
(prévision	O
et	O
transport).	O
Un	O
autre	O
secteur	O
concernait	O
la	O
formation	O
et	O
les	O
concours	O
de	O
bibliothèques	O
et	O
présentait	O
les	O
principaux	O
manuels	O
existant	O
alors	O
sur	O
la	O
profession	O
de	O
bibliothécaire.	O
Une	O
section	O
était	O
dédiée	O
aux	O
bibliophiles	O
et	O
collectionneurs	O
avec	O
une	O
sélection	O
de	O
tirages	O
rares,	O
de	O
reliures,	O
de	O
collections	O
d’affiches,	O
d’ex-libris	O
et	O
de	O
timbres.	O
Enfin,	O
une	O
partie	O
retraçait	O
l’histoire	O
des	O
bibliothèques	O
depuis	O
l’Antiquité	O
et	O
présentait	O
des	O
biographies	O
de	O
grands	O
bibliothécaires.	O
La	O
section	O
«	O
bibliothèques	O
»	O
de	O
l’exposition	O
avait	O
si	O
bien	O
atteint	O
le	O
but	O
qu’elle	O
s’était	O
fixé	O
(illustrer	O
le	O
travail	O
des	O
bibliothèques	O
de	O
façon	O
«	O
intéressante	O
et	O
instructive	O
»)	O
que	O
dans	O
une	O
lettre	O
du	O
23	O
octobre	O
1914,	O
la	O
très	O
puissante	O
association	O
des	O
libraires	O
de	O
Leipzig U-LOC
déplorait	O
que	O
les	O
collections	O
soient	O
sur	O
le	O
point	O
d’être	O
dispersées	O
et	O
qu’on	O
ne	O
puisse	O
en	O
profiter	O
pour	O
constituer	O
un	O
musée	O
permanent	O
à	O
la	O
Deutsche	O
Bücherei	O
de	O
Leipzig U-LOC
.	O
La	O
Première	O
Guerre	O
mondiale	O
qui	O
venait	O
d’éclater	O
ne	O
devait	O
pas	O
permettre	O
de	O
concrétiser	O
ce	O
projet	O
et	O
il	O
fut	O
déjà	O
bien	O
difficile	O
de	O
parvenir	O
à	O
retourner	O
les	O
œuvres	O
prêtées	O
à	O
leurs	O
établissements	O
d’origine.	O
L’illustration	O
de	O
la	O
page	O
81	O
nous	O
présente	O
la	O
grande	O
salle	O
consacrée	O
aux	O
bibliothèques,	O
avec	O
ses	O
différentes	O
vitrines	O
thématiques,	O
mais	O
le	O
plus	O
frappant	O
est	O
sans	O
doute	O
la	O
reconstitution	O
d’un	O
magasin	O
de	O
livres	O
constitué,	O
sur	O
trois	O
niveaux,	O
de	O
travées	O
d’étagères	O
Lipman.	O
Réalisation	O
de	O
la	O
technique	O
moderne	O
fièrement	O
présentée	O
dans	O
une	O
exposition	O
où	O
le	O
monde	O
des	O
bibliothèques	O
se	O
célèbre	O
lui-même,	O
ces	O
étagères	O
constituent	O
un	O
objet	O
emblématique,	O
qui	O
allait	O
dominer	O
encore	O
longtemps	O
le	O
paysage	O
des	O
bibliothèques,	O
figé	O
lui	O
aussi	O
dans	O
son	O
développement,	O
comme	O
tant	O
d’autres	O
secteurs,	O
par	O
la	O
Première	O
Guerre	O
mondiale.	O

