TOKEN	IOB
61,	O
70).	O
.	O
Quant	O
à	O
la	O
«	O
prononciation	O
à	O
voix	O
basse	O
»	O
(upāṃśu),	O
à	O
la	O
«	O
prière	O
murmurée	O
»	O
(japa)	O
et	O
à	O
la	O
«	O
récitation	O
inaudible	O
»	O
(tūṣṇīṃ-japa),	O
ce	O
sont	O
des	O
formes	O
particulières	O
de	O
récitation	O
de	O
textes	O
védiques,	O
non	O
des	O
lectures	O
à	O
proprement	O
parler.	O
Il	O
en	O
est	O
de	O
même	O
pour	O
le	O
japa	O
mental	O
dans	O
le	O
tantrisme	O
Cf.	O
Renou,	O
1954,	O
p.	O
47,	O
68-69	O
;	O
Padoux,	O
1987.	O
.	O
Plusieurs	O
autres	O
précisions	O
sont	O
nécessaires	O
quant	O
au	O
support	O
et	O
à	O
l’écriture	O
des	O
manuscrits	O
ici	O
envisagés.	O
Les	O
manuscrits	O
philosophiques	O
du	O
fonds	O
Chandra B-PER
Shum I-PER
Shere L-PER
sont	O
écrits	O
sur	O
papier	O
(presque	O
toujours	O
de	O
fabrication	O
indienne	O
traditionnelle)	O
Sur	O
le	O
papier	O
indien	O
«	O
indigène	O
»	O
et	O
les	O
instruments	O
d’écriture,	O
cf.	O
Janert,	O
1995,	O
p.	O
75-97	O
;	O
Soteriou,	O
1999.	O
et	O
ont	O
la	O
forme	O
de	O
la	O
pothī	O
(«	O
livre	O
»	O
dans	O
les	O
langues	O
indo-aryennes	O
modernes	O
non	O
sanskrites)	O
Sur	O
ce	O
terme	O
et	O
d’autres	O
désignant	O
le	O
livre,	O
cf.	O
Janert,	O
1995,	O
p.	O
64	O
;	O
Falk,	O
1993,	O
p.	O
305-306.	O
,	O
bien	O
que	O
la	O
Bodléienne	O
en	O
ait	O
relié	O
la	O
plupart	O
à	O
l’occidentale	O
au	O
moyen	O
d’onglets	O
fixés	O
sur	O
chaque	O
feuillet.	O
La	O
pothī	O
se	O
caractérise	O
par	O
son	O
format	O
oblong	O
et	O
son	O
absence	O
de	O
reliure.	O
Elle	O
est	O
le	O
type	O
même	O
du	O
livre	O
indien,	O
modèle	O
quasi	O
culturel	O
qui	O
s’est	O
diffusé	O
dans	O
certaines	O
régions	O
hors	O
de	O
l’	O
Inde U-LOC
,	O
grâce	O
au	O
bouddhisme	O
notamment,	O
et	O
s’est	O
perpétué	O
jusque	O
dans	O
les	O
imprimés	O
d’époque	O
moderne.	O
Son	O
origine	O
est	O
le	O
manuscrit	O
formé	O
d’une	O
liasse	O
d’ôles,	O
c’est-à-dire	O
de	O
feuilles	O
de	O
palmier	O
préparées	O
et	O
découpées	O
selon	O
les	O
mêmes	O
dimensions	O
dans	O
le	O
manuscrit	O
Cf.	O
Janert,	O
1995,	O
p.	O
55-65.	O
.	O
Les	O
ôles	O
tiennent	O
ensemble	O
grâce	O
à	O
un	O
cordon	O
(ou	O
bien	O
à	O
un	O
ou	O
deux	O
bâtonnets)	O
passant	O
à	O
travers	O
un	O
ou	O
deux	O
trous	O
pratiqués	O
aux	O
mêmes	O
endroits	O
dans	O
chaque	O
ôle.	O
Elles	O
sont	O
serrées	O
entre	O
deux	O
planchettes	O
(le	O
plus	O
souvent	O
de	O
bois).	O
La	O
forme	O
naturelle	O
de	O
la	O
feuille	O
de	O
palmier	O
a	O
déterminé	O
le	O
caractère	O
oblong	O
de	O
la	O
pothī,	O
mais	O
le	O
modèle	O
a	O
subsisté	O
alors	O
même	O
que	O
le	O
papier	O
avait	O
remplacé	O
l’ôle	O
Cf.	O
Janert,	O
1995,	O
p.	O
74,	O
86-87.	O
.	O
Une	O
comparaison	O
avec	O
les	O
corrections	O
sur	O
ôles	O
sortirait	O
des	O
limites	O
de	O
cet	O
article.	O
Les	O
manuscrits	O
philosophiques	O
du	O
fonds	O
Chandra B-PER
Shum I-PER
Shere L-PER
sont	O
écrits,	O
à	O
de	O
rares	O
exceptions	O
près,	O
en	O
écriture	O
nāgarī	O
(en	O
majorité)	O
et	O
bengalie.	O
L’alphabet	O
des	O
écritures	O
indiennes	O
est	O
«	O
littéral	O
en	O
ce	O
qu’il	O
possède	O
un	O
signe	O
spécial	O
pour	O
chacun	O
des	O
phonèmes	O
[…]	O
;	O
il	O
est	O
syllabique	O
en	O
ce	O
que	O
la	O
syllabe	O
y	O
est	O
notée	O
par	O
un	O
seul	O
groupement	O
graphique,	O
où	O
l’élément	O
consonantique	O
constitue	O
la	O
partie	O
essentielle,	O
l’élément	O
vocalique	O
étant	O
pour	O
ainsi	O
dire	O
surajouté.	O
Du	O
point	O
de	O
vue	O
graphique,	O
le	O
groupe	O
de	O
consonnes	O
et	O
la	O
voyelle	O
qui	O
suit	O
font	O
corps	O
ensemble	O
Renou,	O
1975,	O
p	O
xii.	O
».	O
L’absence	O
ou	O
la	O
rareté	O
des	O
intervalles	O
entre	O
des	O
mots	O
qui	O
possèdent	O
des	O
fonctions	O
grammaticales	O
distinctes	O
rattachent	O
les	O
écritures	O
indiennes	O
du	O
sanskrit	O
aux	O
«	O
écritures	O
continues	O
»	O
(scriptio	O
continua)	O
qui	O
correspondent	O
à	O
une	O
«	O
lecture	O
oralisée	O
»	O
Comparer	O
avec	O
Svenbro,	O
2001,	O
p.	O
61.	O
.	O
Dans	O
les	O
manuscrits,	O
les	O
syllabes	O
s’enchaînent	O
souvent	O
sans	O
interruption	O
d’un	O
mot	O
à	O
l’autre.	O
Cette	O
continuité	O
visuelle	O
reflète	O
l’euphonie	O
de	O
l’énonciation	O
sanskrite.	O
Ainsi	O
Renou U-PER
observe-t-il	O
que	O
«	O
la	O
phrase	O
est	O
sentie	O
comme	O
une	O
unité	O
phonique	O
et	O
les	O
finales	O
de	O
mot	O
sont	O
mises	O
en	O
harmonie	O
avec	O
les	O
initiales	O
selon	O
des	O
procédés	O
minutieux	O
que	O
la	O
graphie	O
reproduit	O
avec	O
fidélité	O
et	O
même	O
certainement	O
exagère	O
Renou,	O
1975,	O
p.	O
31.	O
».	O
Mais	O
la	O
«	O
lecture	O
oralisée	O
»	O
continue	O
entravait	O
parfois	O
une	O
compréhension	O
facile	O
du	O
texte,	O
et	O
l’on	O
pouvait	O
compléter	O
l’écriture	O
par	O
des	O
signes	O
autres	O
que	O
ceux	O
de	O
l’alphabet	O
et	O
qui	O
avaient	O
donc	O
un	O
rôle	O
glosateur.	O
Ainsi	O
les	O
copistes	O
ou	O
relecteurs	O
de	O
manuscrits	O
balisaient-ils	O
parfois	O
de	O
signes	O
d’aide	O
à	O
la	O
lecture	O
les	O
passages	O
dont	O
le	O
découpage	O
grammatical	O
semblait	O
délicat	O
Cf.	O
Pu	O
ṇ	O
yavijaya,	O
[s.d.],	O
p.	O
83-89.	O
.	O
C’est	O
une	O
visée	O
comparable	O
qui	O
conduisait	O
parfois	O
les	O
commentateurs	O
à	O
réordonner	O
et	O
expliquer	O
mot	O
à	O
mot	O
les	O
éléments	O
de	O
la	O
phrase	O
par	O
la	O
grammaire	O
et	O
la	O
sémantique	O
Cf.	O
Filliozat,	O
1988,	O
p.	O
171-176	O
;	O
Tubb	O
et	O
Boose,	O
2007,	O
7-41,	O
notamment	O
p.	O
14.	O
,	O
soit	O
que	O
la	O
glose	O
s’adressât	O
à	O
un	O
public	O
peu	O
savant,	O
soit	O
que	O
le	O
texte	O
commenté	O
eût	O
été	O
ambigu.	O
Dans	O
les	O
écritures	O
nāgarī	O
et	O
bengalie,	O
celles	O
de	O
ce	O
corpus,	O
la	O
lettre,	O
ou	O
son	O
fût	O
seulement,	O
est	O
couronnée	O
d’un	O
trait	O
horizontal,	O
la	O
mātrā.	O
D’autres	O
écritures,	O
telles	O
la	O
grantha	O
et	O
la	O
télougoue,	O
ne	O
connaissent	O
pas	O
cette	O
particularité	O
graphique.	O
Les	O
mātrā	O
courent	O
d’une	O
lettre	O
à	O
l’autre,	O
fréquemment	O
sans	O
solution	O
de	O
continuité,	O
formant	O
alors	O
comme	O
une	O
ligne	O
unique	O
à	O
laquelle	O
toutes	O
ces	O
lettres	O
sont	O
suspendues	O
L’effet	O
visuel	O
est	O
comparable	O
à	O
«	O
du	O
linge	O
mis	O
à	O
sécher	O
sur	O
un	O
fil	O
de	O
fer	O
»,	O
selon	O
l’image	O
amusante	O
du	O
romancier	O
Gabriel	O
Garcia	O
Marquez	O
dans	O
Cent	O
ans	O
de	O
solitude	O
(trad.	O
Claude	O
et	O
Carmen	O
Durand,	O
Paris,	O
1968,	O
p.	O
177).	O
.	O
Le	O
traçage	O
de	O
mātrā	O
se	O
fait	O
souvent	O
après	O
qu’un	O
groupe	O
de	O
mots	O
formant	O
une	O
unité	O
euphonique	O
a	O
été	O
écrit,	O
et	O
non	O
lettre	O
à	O
lettre.	O
Lorsque	O
les	O
lettres	O
fautives	O
sont	O
laissées	O
sans	O
mātrā,	O
cela	O
témoigne	O
d’une	O
relecture	O
ponctuelle	O
du	O
scribe	O
(cf.	O
infra,	O
§	O
III).	O
Par	O
convention,	O
le	O
terme	O
«	O
lettre	O
»	O
désignera	O
ici	O
les	O
signes	O
représentant	O
les	O
consonnes	O
ou	O
groupes	O
de	O
consonnes	O
vocalisées	O
ainsi	O
que	O
les	O
voyelles	O
écrites	O
indépendamment	O
des	O
consonnes.	O
On	O
empruntera	O
quelques	O
termes	O
au	O
vocabulaire	O
paléographique	O
et	O
typographique	O
français,	O
au	O
prix	O
de	O
quelques	O
conventions.	O
«	O
Fût	O
»	O
et	O
«	O
demi-fût	O
»	O
désigneront	O
respectivement	O
les	O
traits	O
et	O
demi-traits	O
verticaux	O
qui	O
entrent	O
dans	O
le	O
tracé	O
des	O
lettres.	O
«	O
Hampe	O
»	O
sera	O
réservé	O
aux	O
traits	O
verticaux	O
qui	O
servent	O
à	O
vocaliser	O
les	O
consonnes	O
ou	O
ligatures	O
consonantiques	O
et	O
sont	O
placés	O
devant	O
ou	O
derrière	O
les	O
lettres	O
proprement	O
dites,	O
couronnés	O
ou	O
non	O
de	O
traits	O
courbes	O
selon	O
la	O
nature	O
de	O
la	O
vocalisation.	O
En	O
effet,	O
la	O
littérature	O
sanskrite	O
et	O
vernaculaire	O
traditionnelle	O
ne	O
nous	O
fournit	O
pas	O
de	O
vocabulaire	O
méthodique	O
et	O
stable	O
de	O
la	O
paléographie	O
ou	O
de	O
la	O
calligraphie.	O
Certes,	O
l’on	O
connaît	O
des	O
descriptions	O
occasionnelles	O
des	O
formes	O
des	O
lettres	O
et	O
autres	O
signes	O
écrits	O
Cf.	O
Jani,	O
1954,	O
p.	O
367-368	O
;	O
Kapadia,	O
1939,	O
p.	O
404-407	O
;	O
Gode,	O
1944,	O
p.	O
127	O
;	O
Suddāla	O
Sudhākartēja,	O
1999,	O
p.	O
11.	O
Dans	O
certaines	O
écoles	O
du	O
Mārvāḍ,	O
les	O
enfants	O
apprenaient	O
par	O
cœur	O
une	O
description	O
verbale	O
et	O
imagée	O
des	O
formes	O
des	O
lettres,	O
avant	O
d’identifier	O
et	O
de	O
lire	O
ces	O
dernières	O
sur	O
des	O
tablettes	O
(Pu	O
ṇ	O
yavijaya	O
[s.d.],	O
p.	O
58-59).	O
.	O
L’on	O
pourrait	O
penser	O
que	O
les	O
copistes	O
professionnels	O
indiens,	O
les	O
kāyastha	O
,	O
employaient	O
un	O
vocabulaire	O
descriptif	O
de	O
la	O
calligraphie	O
assez	O
systématique,	O
mais	O
l’on	O
n’a	O
pas	O
d’exemple	O
à	O
donner.	O
Quoi	O
qu’il	O
en	O
soit,	O
on	O
ne	O
dispose	O
pas	O
à	O
ce	O
jour	O
d’un	O
śāstra,	O
d’une	O
science	O
traditionnelle	O
de	O
l’écriture	O
qui	O
serait	O
représentée	O
par	O
un	O
texte	O
ancien.	O
L’emploi	O
du	O
terme	O
même	O
de	O
«	O
correction	O
»	O
ne	O
va	O
pas	O
de	O
soi.	O
On	O
l’adoptera	O
ici,	O
dans	O
une	O
acception	O
purement	O
paléographique,	O
donc	O
arbitrairement	O
restreinte.	O
Mais	O
d’autres	O
approches	O
pourraient	O
être	O
fructueuses,	O
telle	O
celle	O
de	O
Puṇyavijaya U-PER
.	O
Si	O
l’on	O
suit	O
cet	O
auteur	O
Pu	O
ṇ	O
yavijaya	O
[s.d.],	O
p.	O
83-89.	O
l’émendation	O
indienne	O
ancienne	O
s’intègre	O
dans	O
une	O
conception	O
qui	O
est	O
plus	O
large,	O
celle	O
d’une	O
facilitation	O
et	O
d’un	O
redressement	O
de	O
la	O
lecture.	O
Puṇyavijaya U-PER
présente	O
les	O
«	O
indications	O
(saṃketa)	O
et	O
signes	O
(cihna)	O
d’édition	O
(saṃśodhana)	O
Les	O
traductions	O
de	O
saṃśodhana	O
par	O
«	O
purification	O
»,	O
«	O
nettoyage	O
»,	O
voire	O
«	O
correction	O
»,	O
sont	O
ici	O
inappropriées.	O
des	O
livres	O
(manuscrits)	O
»	O
qu’il	O
a	O
recueillis	O
dans	O
des	O
manuscrits	O
jaina,	O
dans	O
des	O
inscriptions	O
sur	O
pierre	O
et	O
tablettes	O
de	O
cuivre.	O
Selon	O
lui	O
les	O
érudits	O
y	O
font	O
appel	O
afin	O
d’éviter	O
la	O
perte	O
de	O
temps	O
que	O
représenteraient	O
des	O
activités	O
d’écritures	O
supplémentaires	O
:	O
suppressions	O
(cancellations,	O
petites	O
ratures	O
et	O
larges	O
biffures),	O
éclaircissements	O
du	O
texte,	O
inscription	O
(dans	O
les	O
marges)	O
de	O
synonymes	O
et	O
de	O
gloses.	O
Puṇyavijaya U-PER
présente	O
un	O
tableau	O
complet	O
de	O
ces	O
indications	O
et	O
signes,	O
les	O
rangeant	O
en	O
seize	O
catégories	O
dont	O
chacune	O
est	O
définie	O
:	O
1o)	O
signes	O
indiquant	O
une	O
omission	O
dans	O
le	O
texte,	O
avec	O
rétablissement	O
dans	O
la	O
marge	O
;	O
2o)	O
indiquant	O
le	O
rétablissement	O
d’une	O
omission	O
dans	O
une	O
des	O
lignes	O
mêmes	O
du	O
texte	O
;	O
3o)	O
rétablissant	O
une	O
hampe	O
de	O
vocalisation	O
(kāno)	O
manquante	O
ou	O
défectueuse	O
;	O
4o)	O
obligeant	O
à	O
lire	O
une	O
lettre	O
différemment	O
de	O
ce	O
qu’indique	O
son	O
graphème	O
originel	O
;	O
5o)	O
rétablissant	O
l’ordre	O
de	O
lecture	O
de	O
certains	O
mots	O
;	O
6o)	O
distinguant	O
des	O
voyelles	O
fondues	O
les	O
unes	O
dans	O
les	O
autres	O
par	O
suite	O
du	O
processus	O
de	O
«	O
jonction	O
»	O
euphonique	O
;	O
7o)	O
abréviations	O
de	O
l’expression	O
qui	O
signifie	O
«	O
ceci	O
est	O
une	O
variante	O
(dans	O
un	O
autre	O
manuscrit)	O
»,	O
suivies	O
de	O
la	O
variante	O
;	O
8o)	O
indications	O
marginales	O
de	O
texte	O
omis	O
avec	O
mention	O
de	O
la	O
ligne	O
où	O
ce	O
texte	O
doit	O
être	O
suppléé	O
;	O
9o)	O
signes	O
verticaux	O
qui	O
divisent	O
des	O
mots,	O
marquent	O
des	O
fins	O
de	O
phrase	O
ou	O
de	O
demi-verset,	O
afin	O
d’éviter	O
d’éventuelles	O
ambiguïtés	O
de	O
lecture	O
;	O
10o)	O
barres	O
verticales	O
simples	O
ou	O
doubles,	O
placées	O
au-dessus	O
de	O
la	O
ligne	O
et	O
qui	O
indiquent	O
des	O
divisions	O
du	O
texte	O
;	O
11o)	O
signes	O
indiquant	O
l’inséparabilité	O
de	O
certains	O
mots	O
;	O
12o)	O
indiquant,	O
en	O
cas	O
d’ambiguïté	O
ou	O
de	O
risque	O
d’erreur,	O
le	O
nombre	O
d’un	O
substantif	O
(chiffre	O
1	O
à	O
3	O
pour	O
singulier,	O
duel	O
et	O
pluriel)	O
ou	O
le	O
cas	O
grammatical	O
d’un	O
mot	O
décliné	O
(chiffre	O
de	O
1	O
à	O
8,	O
vocatif	O
compris	O
;	O
parfois	O
syllabe	O
he	O
surmontant	O
un	O
mot	O
pour	O
indiquer	O
qu’il	O
est	O
au	O
vocatif)	O
;	O
13o)	O
chiffres	O
qui	O
mettent	O
en	O
ordre	O
grammatical	O
les	O
mots	O
éparpillés	O
dans	O
des	O
versets	O
ou	O
dans	O
des	O
démonstrations	O
logiques	O
complexes	O
;	O
14o)	O
indications	O
de	O
variantes,	O
de	O
gloses	O
et	O
de	O
synonymes	O
dans	O
les	O
marges	O
;	O
15o)	O
signes	O
qui	O
mettent	O
en	O
rapport	O
le	O
substantif	O
et	O
son	O
adjectif	O
lorsqu’ils	O
sont	O
éloignés	O
dans	O
le	O
texte	O
;	O
16o)	O
signes	O
qui	O
mettent	O
en	O
rapport	O
un	O
mot	O
avec	O
un	O
autre	O
(ainsi	O
un	O
démonstratif	O
et	O
le	O
substantif	O
qui	O
lui	O
correspond),	O
afin	O
de	O
clarifier	O
le	O
texte	O
et	O
d’éviter	O
une	O
glose	O
explicative	O
;	O
dans	O
la	O
même	O
catégorie,	O
signes	O
identiques	O
qui	O
balisent	O
le	O
début	O
et	O
la	O
fin	O
d’un	O
argument	O
(ils	O
changent	O
d’un	O
argument	O
à	O
l’autre).	O
Comme	O
on	O
le	O
constate,	O
plusieurs	O
de	O
ces	O
signes	O
et	O
indications	O
correspondent	O
à	O
des	O
corrections	O
au	O
sens	O
strict	O
alors	O
que	O
d’autres	O
forment	O
des	O
balises	O
graphiques	O
d’aide	O
à	O
la	O
lecture	O
(afin,	O
notamment,	O
de	O
pallier	O
des	O
problèmes	O
provenant	O
de	O
la	O
scriptio	O
continua	O
)	O
;	O
d’autres	O
encore	O
facilitent	O
la	O
compréhension	O
intellectuelle	O
du	O
texte.	O
Ainsi	O
Puṇyavijaya U-PER
englobe-t-il	O
les	O
corrections	O
dans	O
une	O
activité	O
plus	O
large	O
d’«	O
édition	O
»,	O
au	O
sens	O
d’élucidation	O
et	O
éventuel	O
amendement	O
de	O
la	O
lecture	O
du	O
texte.	O
Cet	O
auteur	O
qui	O
fut	O
à	O
la	O
fois	O
un	O
érudit	O
traditionnel	O
et	O
un	O
savant	O
moderne	O
témoigne	O
là,	O
peut-être,	O
d’une	O
attitude	O
indienne	O
ancienne.	O
C’est	O
son	O
livre,	O
Bhāratīya	O
jaina	O
śramaṇasaṃskṛti	O
