.	O
Le	O
second	O
provient	O
d’un	O
éloge	O
de	O
Claudien	U-LOC
,	O
poète	O
de	O
cour	O
à	O
l’orientation	O
religieuse	O
traditionnelle,	O
rédigé	O
à	O
l’adresse	U-PER
de	O
l’empereur	O
chrétien	O
Honorius	U-PER
,	O
pour	O
son	O
sixième	O
consulat	O
en	O
404,	O
et	O
lu	O
à	O
Rome	U-LOC
devant	O
celui-ci	O
et	O
un	O
parterre	O
de	O
sénateurs	O
Sur	B-MISC
le	I-MISC
personnage	L-MISC
et	O
sa	O
production	O
poétique	O
dans	O
ce	O
contexte,	O
Cameron	U-PER
1970.	O
Sur	O
la	O
romanité	O
de	O
Claudien,	U-MISC
en	O
dernier	O
lieu	O
Charlet	B-MISC
2013.	L-MISC
.	O
Aucun	O
des	O
deux	O
n’avait	O
tout	O
à	O
fait	O
tort,	O
ni	O
entièrement	O
raison.	O
Poser	O
la	O
question	O
du	O
degré	O
de	O
crédibilité	O
de	O
ces	O
témoignages	O
se	O
révèle	O
essentiel	O
si	O
l’on	O
veut	O
les	O
exploiter	O
dans	O
l’optique	O
d’une	O
description	O
monumentale	O
de	O
la	O
cité	O
La	O
physionomie	O
religieuse	O
de	O
la	O
ville	O
constitue	O
un	O
des	O
principaux	O
objets	O
traités	O
dans	O
la	O
thèse	O
sur	O
la	O
coexistence	O
religieuse	O
dans	O
la	O
Rome	U-LOC
du	O
iv	O
e	O
siècle	O
que	O
nous	O
préparons	O
actuellement	O
sous	O
la	O
direction	O
de	O
Françoise	B-PER
Van	I-PER
Haeperen	L-PER
(UCL)	O
et	O
Nicole	B-PER
Belayche	L-PER
(EPHE).	O
Qu’elles	O
soient	O
ici	O
remerciées	O
ainsi	O
que	O
les	O
experts	O
anonymes	O
pour	O
leurs	O
suggestions	O
qui	O
ont	O
amélioré	O
et	O
enrichi	O
le	O
texte	O
de	O
la	O
présente	O
contribution.	O
Toute	O
erreur	O
restante	O
relève	O
de	O
notre	O
seule	O
responsabilité.	O
,	O
mais	O
elle	O
n’en	O
fait	O
pas	O
surgir	O
l’enjeu	O
véritable,	O
celui	O
d’une	O
production	O
identitaire	O
portée	O
par	O
des	O
représentations	O
discursives	O
de	O
l’espace	U-LOC
Cette	O
problématique	O
du	O
discours	O
autour	O
de	O
la	O
redéfinition	O
de	O
l’identité	O
urbaine	O
romaine	O
a	O
été	O
récemment	O
et	O
succinctement	O
abordée	O
par	O
Brandt	B-MISC
2014	L-MISC
qui	O
s’est	O
concentré	O
sur	O
la	O
figure	O
de	O
Paulin,	U-PER
lequel,	O
conclut-il,	O
ne	O
prendrait	O
au	O
final	O
qu’une	O
part	O
très	O
faible	O
dans	O
cette	O
entreprise	O
discursive	O
d’une	O
médiation	O
avec	O
l’ancienne	O
Rome,	U-MISC
contrairement	O
à	O
l’arsenal	O
rhétorique	O
et	O
poétique	O
que	O
développe	O
un	O
Prudence	U-LOC
par	O
exemple.	O
.	O
Le	O
contenu	O
identitaire	O
ne	O
constitue	O
en	O
effet	O
pas	O
une	O
donnée	O
monolithique	O
;	O
il	O
épouse	O
des	O
contours	O
différents	O
en	O
fonction	O
du	O
contexte	O
d’énonciation	O
et	O
de	O
production	O
des	O
supports	O
au	O
travers	O
desquels	O
l’identité	O
se	O
donne	O
à	O
voir.	O
Ces	O
identités	O
se	O
manifestent,	O
se	O
cristallisent	O
d’autant	O
plus	O
que	O
les	O
individus	O
et	O
les	O
groupes	O
qui	O
en	O
sont	O
porteurs	O
se	O
trouvent	O
en	O
interaction,	O
en	O
opposition,	O
en	O
concurrence.	O
Le	B-MISC
poids	I-MISC
croissant	I-MISC
au	I-MISC
iv	I-MISC
e	I-MISC
siècle	I-MISC
et	I-MISC
la	I-MISC
place	I-MISC
prééminente	L-MISC
dans	O
la	O
première	O
moitié	O
du	O
v	O
e	O
siècle	O
d’une	O
nouvelle	O
appartenance	O
chrétienne,	O
qui	O
se	O
traduisirent	O
également	O
dans	O
l’espace,	O
dans	O
le	O
contexte	O
de	O
la	O
ville	O
hautement	O
symbolique	O
et	O
à	O
la	O
résonance	O
profondément	O
traditionnelle	O
qu’était	O
Rome	U-LOC
,	O
fournissent,	O
pour	O
ce	O
phénomène,	O
un	O
champ	O
d’études	O
essentiel.	O
Les	O
témoignages	O
que	O
l’on	O
possède	O
de	O
cette	O
époque	O
et	O
qui	O
expriment	O
un	O
rapport	O
à	O
l’espace	O
peuvent	O
prendre	O
la	O
forme	O
de	O
passages	O
assez	O
substantiels	O
où	O
l’auteur	O
entreprend	O
une	O
description	O
de	O
la	B-LOC
Ville	L-LOC
(éloges	O
de	O
cité	O
Au	O
fil	O
du	O
temps,	O
s’est	O
constituée	O
une	O
tradition	O
rhétorique	O
de	O
ce	O
type	O
d’éloge,	O
avec	O
ses	O
topiques	O
(Pernot	O
1993,	O
p.	O
178-216).	O
),	O
mais	O
ils	O
peuvent	O
parfois	O
se	O
résumer	O
à	O
quelques	O
mots	O
et	O
à	O
une	O
place	O
secondaire	O
au	O
sein	O
d’un	O
développement	O
plus	O
large	O
Certains	O
de	O
ces	O
témoignages	O
ont	O
fait	O
l’objet	O
d’analyses	O
récentes.	O
On	O
consultera	O
en	O
dernier	O
lieu	O
les	O
travaux	O
de	O
Zarini	U-PER
2007	O
et	O
de	O
Soler	U-PER
2005.	O
.	O
Dans	O
la	O
perspective	O
qui	O
nous	O
occupe,	O
ne	O
pourront	O
être	O
que	O
bénéfiques	O
pour	O
leur	O
examen	O
les	O
clés	O
de	O
lecture	O
issues	O
de	O
la	O
sociologie	O
et	O
de	O
la	O
géographie	O
sociale	O
dont	O
les	O
spécialistes	O
ont	O
déjà	O
approfondi	O
la	O
question	O
de	O
l’espace,	O
de	O
son	O
marquage	O
et	O
de	O
l’identité.	O
La	O
présente	O
contribution	O
s’articulera	O
en	O
deux	O
parties.	O
Dans	O
un	O
premier	O
temps,	O
il	O
s’agira	O
de	O
poser	O
une	O
série	O
de	O
concepts	O
et	O
de	O
proposer	O
des	O
réflexions,	O
empruntés	O
aux	O
disciplines	O
précitées,	O
tout	O
en	O
les	O
croisant	O
essentiellement	O
avec	O
des	O
témoignages	O
relatifs	O
aux	O
représentations	O
païennes	O
du	O
territoire	O
romain	O
pour	O
permettre	O
un	O
éclairage	O
réciproque.	O
Dans	B-MISC
le	I-MISC
second	I-MISC
point	L-MISC
seront	O
exposés	O
quelques	O
traits	O
de	O
l’image	O
du	O
territoire	O
de	O
Rome	U-LOC
telle	O
qu’elle	O
est	O
redéfinie	O
par	O
les	O
chrétiens.	O
Espace,	O
marquage	O
et	O
identité	O
Parmi	O
les	O
chercheurs	O
en	O
sciences	O
sociales	O
qui	O
se	O
sont	O
intéressés	O
à	O
l'espace,	O
Guy	O
Di	O
Méo,	O
sur	O
lequel	O
nous	O
nous	O
appuierons	O
principalement,	O
a	O
cherché	O
à	O
dégager	O
une	O
sorte	O
de	O
triangle	O
interactionnel	O
au	O
centre	O
duquel	O
on	O
peut	O
placer	O
l’identité	O
et	O
dont	O
les	O
trois	O
pôles	O
sont	O
:	O
le	O
sujet	O
humain,	O
la	O
société	O
et	O
l’espace	O
géographique	O
Di	O
Méo	O
2002.	O
.	O
Il	O
est	O
un	O
fait	O
que	O
les	O
sociétés	O
entretiennent	O
avec	O
leur	O
espace	O
une	O
relation	O
à	O
caractère	O
identitaire,	O
une	O
relation	O
territoriale	O
qui,	O
en	O
un	O
jeu	O
de	O
réciprocité,	O
participe	O
à	O
consolider	O
des	O
identités	O
sociales,	O
voire	O
à	O
les	O
former.	O
Par	O
ailleurs,	O
«	O
lieux	O
et	O
territoires	O
ont	O
comme	O
toute	O
chose	O
un	O
double	O
statut	O
de	O
réalité	O
et	O
de	O
représentation	O
»,	U-LOC
précise	O
Guy	B-PER
Di	L-PER
Méo	O
(2002,	O
p.	O
179).	O
Dans	O
le	O
cadre	O
de	O
cette	O
contribution,	O
nous	O
nous	O
focaliserons	O
sur	O
le	O
versant	O
des	O
représentations	O
et	O
ce,	O
au	O
travers	O
des	O
discours.	O
Il	O
serait	O
en	O
effet	O
possible	O
d’ausculter	O
ces	O
représentations	O
par	O
un	O
autre	O
biais,	O
celui	O
de	O
l’iconographie.	O
Dans	B-MISC
un	I-MISC
contexte	L-MISC
comme	O
dans	O
l’autre,	O
les	O
éléments	O
de	O
l’environnement	O
mis	O
en	O
évidence	O
sont	O
perçus	O
comme	O
autant	O
de	O
«	O
marquages	O
»	O
spatiaux.	O
Or,	U-LOC
ceux-ci	O
constituent	O
«	O
la	O
matérialisation	O
d’une	O
appropriation	O
de	O
l’espace	U-LOC
ou	O
comme	O
le	O
vecteur	O
(matériel)	O
de	O
légitimation	O
d’une	O
appropriation	O
de	O
l’espace	B-MISC
Veschambres	L-MISC
2004,	O
p.	O
73.	O
».	B-MISC
Par	I-MISC
suite,	I-MISC
on	I-MISC
comprendra	I-MISC
que	I-MISC
le	I-MISC
marquage	L-MISC
peut	O
participer	O
de	O
la	O
violence	O
symbolique,	O
au	O
sens	O
où	O
l’entendait	O
Pierre	B-PER
Bourdieu	L-PER
,	O
«	O
lorsqu’il	O
inscrit	O
dans	O
la	O
durée	O
l’affirmation	O
de	O
formes	O
d’appropriation	O
de	O
l’espace,	O
dont	O
le	O
caractère	O
socialement	O
arbitraire	O
finit	O
par	O
ne	O
plus	O
être	O
perçu,	O
en	O
évitant	O
donc	O
le	O
recours	O
permanent	O
à	O
la	O
force	O
pour	O
imposer	O
un	O
pouvoir	O
sur	O
un	O
espace	O
donné	O
»	O
Ibid.,	U-LOC
p.	O
74.	O
Sur	O
la	O
notion	O
de	O
«	O
violence	O
symbolique	O
»	O
en	O
général,	O
Bourdieu	U-PER
1992,	O
p.	O
116-149	O
;	O
sur	O
son	O
application	O
à	O
l’espace,	O
Bourdieu	U-PER
2007	O
[1993],	O
en	O
particulier	O
p.	O
255-256.	O
.	O
Toutefois,	U-PER
aucune	O
violence	O
symbolique	O
n’est	U-MISC
parfaite	O
et	O
les	O
formes	O
dominantes	O
de	O
marquage	O
doivent	O
faire	O
face	O
à	O
des	O
formes	O
minoritaires,	O
dissidentes	O
Veschambres	B-MISC
2004,	I-MISC
p.	I-MISC
75.	L-MISC
.	O
Dans	O
certains	O
cas	O
extrêmes,	O
leur	O
statut	O
s’inverse.	O
Les	O
temples	O
romains	O
qui	O
contribuaient	O
à	O
légitimer	O
l’ordre	O
religieux,	O
civique	O
et	O
politique	O
de	O
la	O
cité	O
ont	O
été	O
progressivement	O
remplacés	O
par	O
des	O
églises	O
qui	O
en	O
sont	O
venues	O
à	O
remplir	O
un	O
rôle	O
similaire	O
mais	O
soutenant	O
une	O
organisation	O
religieuse	O
et	O
politique	O
différente.	O
Parmi	O
les	O
formes	O
géographiques	O
impliquées	O
dans	O
des	O
processus	O
identitaires,	O
on	O
en	O
pointera	O
trois	O
essentielles	O
:	O
le	O
cadre	O
naturel,	O
le	O
territoire	O
et	O
le	O
lieu.	O
Le	B-MISC
premier	I-MISC
a	I-MISC
beau	I-MISC
être	L-MISC
une	O
donnée	O
qui	O
s’impose,	O
il	O
n’empêche	O
pas	O
les	O
groupes	O
humains	O
de	O
l’exploiter	O
à	O
leur	O
manière	O
dans	O
une	O
production	O
identitaire.	O
Rutilius	B-PER
Namatianus	L-PER
Sur	O
la	O
vie	O
et	O
l’œuvre	O
du	O
personnage,	O
voir	O
l’introduction	O
de	O
Joëlle	B-PER
Soler	L-PER
dans	O
l’éd.	O
de	O
Wolff	U-PER
2007.	O
,	O
un	O
aristocrate	O
traditionaliste,	O
qui	O
compose	O
son	O
De	B-MISC
reditu	I-MISC
suo,	I-MISC
un	I-MISC
opus	I-MISC
en	I-MISC
hommage	I-MISC
à	I-MISC
Rome	L-MISC
et	O
l’	B-LOC
Italie	L-LOC
qu’il	O
doit	O
quitter	O
pour	O
rentrer	O
dans	O
sa	O
Gaule	U-LOC
natale,	O
à	O
la	O
fin	O
des	O
années	O
410,	O
écrit	O
à	O
propos	O
de	O
l’Vrbs	O
dont	O
il	O
s’éloigne	O
:	O
Et	O
ce	O
lieu,	O
là-bas,	O
qui	O
contient	O
la	O
citadelle	O
souveraine	O
et	O
la	O
capitale	O
de	O
l’univers,	O
ce	O
n’est	O
pas	O
l’indice	O
de	O
la	O
fumée	O
qui	O
me	O
le	O
fait	O
reconnaître	O
[…],	O
mais	O
une	O
zone	O
plus	O
éclatante,	O
une	O
région	O
sereine	O
du	O
ciel	O
marquent	O
le	O
faîte	O
splendide	O
des	O
sept	O
collines	O
Rutilius,	U-PER
Sur	O
son	O
retour,	O
I,	U-MISC
193-198	O
:	O
Nec	U-LOC
locus	O
ille	O
mihi	O
cognoscitur	O
indice	O
fumo,	O
/	O
qui	O
dominas	O
arces	O
et	O
caput	O
orbis	O
habet,	O
/	O
[…].	O
/	O
Sed	U-MISC
caeli	O
plaga	O
candidior	O
tractusque	O
serenus	O
/	O
signat	O
septentis	O
culmina	O
clara	O
iugis.	O
.	O
Les	O
«	O
sept	O
collines	O
»	O
ne	O
constituent	O
pas	O
la	O
simple	O
description	O
d’une	O
situation	O
géomorphologique	O
–	O
à	O
laquelle	O
d’ailleurs	O
elles	O
ne	O
correspondent	O
pas	O
parfaitement,	O
résultant	O
d’une	O
construction,	O
selon	O
certains	O
varronienne,	O
avec	O
sa	O
part	O
d’influence	O
pythagoricienne	O
–,	O
mais	O
elles	O
sont	O
devenues	O
synonymes	O
de	O
Rome	U-LOC
;	O
elles	O
renvoient	O
à	O
leur	O
place	O
dans	O
l’organisation	O
sociale,	O
politique	O
et	O
religieuse	O
du	O
territoire	O
;	O
elles	O
évoquent	O
l’épaisseur	O
historique	O
et	O
mythologique	O
de	O
la	B-LOC
Ville	L-LOC
Sur	O
ce	O
paysage	O
et	O
sa	O
place	O
dans	O
l’imaginaire,	B-MISC
Vout	I-MISC
2012.	I-MISC
L’auteure	L-MISC
se	O
montre	O
réticente	O
quant	O
à	O
l’attribution	O
courante	O
du	O
concept	O
des	O
«	O
sept	O
collines	O
»	O
à	O
Varron.	U-LOC
.	O
La	O
projection	O
mythologique	O
de	O
cette	O
configuration	O
naturelle	O
est	O
poussée	O
plus	O
loin	O
par	O
Claudien,	U-MISC
dans	O
son	O
panégyrique	O
en	O
l’honneur	O
de	O
Stilicon	U-PER
pour	O
son	O
consulat	O
de	O
l’an	O
400	O
:	O
«	O
ses	O
sept	O
collines	O
imitent	O
les	O
zones	O
de	O
l’Olympe	O
»	O
Claudien,	B-PER
Panégyrique	L-PER
pour	O
le	O
consulat	O
de	O
Stilicon,	U-LOC
III,	O
135	O
:	O
Quae	O
septem	O
scopulis	O
zonas	O
imitatur	O
Olympi.	U-LOC
,	O
déclame-t-il.	O
Lorsqu’un	U-LOC
groupe	O
s’approprie	O
délibérément	O
et	O
matériellement	O
un	O
espace,	O
ce	O
dernier	O
devient	O
un	O
territoire,	O
c’est-à-dire	O
«	O
un	O
remarquable	O
champ	O
symbolique,	O
semé	O
de	O
signes	O
qui	O
permettent	O
à	O
chacun	O
de	O
le	O
reconnaître	O
et,	U-MISC
en	O
même	O
temps,	O
de	O
s’identifier	U-LOC
au	O
groupe	O
qui	O
l’investit	O
»	O
Di	B-LOC
Méo	L-LOC
2002,	O
p.	O
178.	O
.	O
Dans	O
le	O
discours,	O
ces	O
signes	O
peuvent	O
faire	O
l’objet	O
d’une	O
sélection	O
pour	O
convoquer	O
une	O
identité,	O
pour	O
permettre	O
l’identification	O
d’un	O
groupe.	O
Intéressons-nous	B-MISC
à	I-MISC
ceux	I-MISC
qui	I-MISC
remplissent	L-MISC
l’éloge	U-PER
succinct	O
qu’Ammien	O
rédige	O
pour	O
rendre	O
compte	O
de	O
la	O
visite,	O
en	O
357,	O
d’un	O
Constance	B-PER
II	L-PER
curieux	O
et	O
impressionné,	O
qui	O
avait	O
parcouru	O
la	O
ville	O
sur	O
un	O
mode	O
triomphal	O
:	O
Aussitôt	O
entré	O
à	O
Rome	U-LOC
,	O
foyer	O
de	O
l’Empire	O
et	O
de	O
toutes	O
les	O
vertus,	O
il	O
vint	O
aux	O
Rostres	U-LOC
et	O
resta	O
confondu	O
devant	O
le	O
forum	O
si	O
glorieux	O
de	O
l’antique	O
puissance	O
romaine,	O
et	O
de	O
quelque	O
côté	O
qu’il	O
portât	O
les	O
yeux,	O
il	O
était	O
ébloui	O
par	O
les	O
merveilles	O
accumulées.	O
[…]	O
Puis,	U-PER
entre	O
les	O
sommets	O
des	O
sept	O
collines,	O
contemplant	O
les	O
quartiers	O
de	O
la	O
cité	O
et	O
ses	O
faubourgs	O
établis	O
sur	O
les	O
pentes	O
et	O
les	O
terrains	O
plats,	O
il	O
pensait	O
que	O
ce	O
qu’il	O
avait	O
vu	O
d’abord	O
l’emportait	O
sur	O
tout	O
le	O
reste	O
:	O
ainsi	O
le	O
sanctuaire	B-LOC
de	I-LOC
Jupiter	I-LOC
Tarpéien,	L-LOC
qui	O
domine	O
tout	O
comme	O
le	O
ciel	O
domine	O
la	O
terre	O
;	O
des	O
thermes	O
aux	O
constructions	O
grandes	O
comme	O
des	O
provinces	O
;	O
la	O
masse	O
de	O
l’amphithéâtre	O
consolidée	O
par	O
un	O
bâti	O
en	O
pierre	O
de	O
Tibur,	U-MISC
et	O
dont	O
le	O
regard	O
de	O
l’homme	U-LOC
n’atteint	O
que	O
difficilement	O
le	O
sommet	O
;	O
le	O
Panthéon,	U-LOC
semblable	O
à	O
un	O
quartier	O
qui	O
serait	O
arrondi,	O
et	O
sa	O
coupole	O
d’une	O
hauteur	O
grandiose	O
;	O
les	O
colonnes	O
élevées,	O
qui	O
se	O
dressent	O
avec	O
leur	O
plateforme	O
accessible	O
et	O
portent	O
les	O
images	O
des	O
anciens	O
empereurs	O
;	O
le	O
temple	O
de	O
la	O
Ville	O
et	O
le	O
Forum	B-ORG
de	I-ORG
la	I-ORG
Paix,	L-ORG
le	O
théâtre	O
de	O
Pompée,	U-PER
l’Odéon,	O
le	O
Stade	U-MISC
et,	O
parmi	O
ceux-ci,	O
les	O
autres	O
ornements	O
de	O
la	O
Ville	O
Éternelle	O
Ammien,	O
Histoire,	O
XVI,	U-MISC
10,	O
13-14	O
:	O
Proinde	B-PER
Romam	L-PER
ingressus	O
imperii	O
uirtutumque	O
omnium	O
larem,	O
cum	O
uenisset	O
ad	O
rostra,	O
perspectissimum	O
priscae	O
potentiae	O
forum,	O
obstupuit	O
perque	O
omne	O
latus	O
quo	O
se	O
oculi	O
contulissent,	O
miraculorum	O
densitate	O
praestrictus	O
[…]	O
Deinde	U-PER
intra	O
septem	O
montium	O
culmina,	O
per	O
accliuitates	O
planitiemque	O
posita	O
urbis	O
membra	O
conlustrans	O
et	O
suburbana,	O
quicquid	O
uiderat	O
primum,	O
id	O
eminere	O
inter	O
alia	O
cuncta	O
sperabat:	O
Iouis	B-PER
Tarpei	L-PER
delubra,	O
quantum	O
terrenis	O
diuina	O
praecellunt	O
;	O
lauacra	O
in	O
modum	O
prouinciarum	O
exstructa	O
;	O
amphitheatri	O
molem	O
solidatam	O
lapidis	O
Tiburtini	U-MISC
compage,	O
ad	O
cuius	O
summitatem	O
aegre	O
uisio	O
humana	O
conscendit	O
;	O
Pantheon	U-PER
uelut	O
regionem	O
teretem	O
speciosa	O
celsitudine	O
fornicatam	O
:	O
elatosque	O
uertices	O
qui	O
scansili	O
suggest	O
consurgunt,	O
priorum	O
principum	O
imitamenta	O
portantes,	O
et	O
Urbis	B-MISC
templum	I-MISC
forumque	I-MISC
Pacis,	L-MISC
et	O
Pompei	U-LOC
theatrum	O
et	O
Odeum	U-LOC
et	O
Stadium,	U-ORG
aliaque	O
inter	O
haec	O
decora	O
Vrbis	U-PER
aeternae.	O
.	O
On	O
retrouve	O
l’élément	O
des	O
«	O
sept	O
collines	O
»	O
et	O
la	O
mise	O
en	O
évidence	O
du	O
caractère	O
technique	O
prodigieux	O
de	O
certains	O
bâtiments.	O
Ammien	U-PER
avait	O
conservé	O
un	O
attachement	O
à	O
la	O
religion	O
traditionnelle	O
Sur	O
ce	O
que	O
l’on	O
peut	O
savoir	O
du	O
personnage	O
et	O
le	O
décryptage	O
de	O
son	O
œuvre,	O
on	O
verra	O
la	O
toute	O
récente	O
analyse	O
de	O
Kelly	U-PER
2008.	O
En	O
ce	O
qui	O
concerne	O
son	O
orientation	O
religieuse,	O
il	O
convient	O
de	O
mentionner	O
une	O
hypothèse	O
qui	O
ferait	O
d’Ammien	O
Marcellin	U-PER
un	O
apostat,	O
en	O
raison	O
d’éléments	O
de	O
pensée	O
et	O
de	O
langage	O
chrétiens	O
qui	O
émergeraient	O
de	O
son	O
œuvre	O
(Barnes	O
1998,	O
p.	O
79-94).	O
Elle	O
est	O
loin	O
de	O
faire	O
l’unanimité	O
:	O
Seager	U-PER
1999,	O
par	O
exemple,	O
se	O
montre	O
sceptique	O
quant	O
à	O
la	O
solidité	O
des	O
arguments,	O
tandis	O
que	O
Kelly	U-PER
2008,	O
p.	O
130	O
et	O
p.	O
157-158	O
la	O
repousse	O
catégoriquement.	O
et	O
pourtant	O
on	O
peut	O
qualifier	O
ce	O
passage	O
de	O
relativement	O
«	O
neutre	O
»	O
sur	O
le	O
plan	O
religieux.	O
Certes,	O
il	O
fait	O
appel	O
au	O
sanctuaire	B-LOC
